Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 32009285600;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009285600;Закупка завершена;...  на автомобильнойдорогеобщего пользования федерального значения Р-120 Орел-Брянск-Смоленск ...;"СМОЛЕНСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ОБЛАСТНЫХ АВТОМОБИЛЬНЫХДОРОГ""";30.06.2020;3 801 546,00 ₽;;;;;;;;;;;;;;
№ 32009285574;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009285574;Закупка завершена;"Оказание услуг по содержанию действующей сетиавтомобильныхдорогобщего пользования федерального значения и искусственных дорожных сооружений на них:– Р-120 Орел –Брянск– Смоленск – граница с Республикой Белоруссия на участках км 383+000 – км 435+256, км 441+446 - км 447+728 в Смоленской области; – Р-120 Орел –Брянск– Смоленск – граница с Республикой Белоруссия. Обход г.Рудня км 0+000 - км 6+800 в Смоленской области";"СМОЛЕНСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ОБЛАСТНЫХ АВТОМОБИЛЬНЫХДОРОГ""";30.06.2020;91 818 783,64 ₽;;;;;;;;;;;;;;
№ 0127200000220003529;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127200000220003529;Определение поставщика завершено;"Выполнение подрядных работ по объекту: ""Ремонт автомобильнойдорогиСтародуб-Мохоновка-Дареевичи на участке км 5+735 - км 10+652 в Стародубском районеБрянскойобласти. Дополнительные работы""";УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОКБРЯНСКОЙОБЛАСТИ;30.06.2020;447 934,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127200000220003529;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ БРЯНСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"НЕПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ДОРОЖНИК""";;447 934,80;;;;;;
№ 0127200000220003528;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127200000220003528;Определение поставщика завершено;"Выполнение подрядных работ по объекту: ""Ремонт автомобильнойдорогиМартьяновка - Стародуб на участках км 8+009 - км 16+565, км 18+028 - км 19+300, км 21+542 - км 23+998, км 24+810 - км 25+450, км 27+885 - км 29+567 в Стародубском районеБрянскойобласти. Дополнительные работы""";УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОКБРЯНСКОЙОБЛАСТИ;30.06.2020;7 212 972,33 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127200000220003528;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ БРЯНСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БРЯНСКАВТОДОР""";;7 212 972,33;;;;;;
№ 0127300018720000078;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300018720000078;Определение поставщика завершено;Устройство тротуара по ул. Калинина (д.5-д.7) в г. ЖуковкаБрянскойобласти.;АДМИНИСТРАЦИЯ ЖУКОВСКОГО РАЙОНА;30.06.2020;671 616,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127300018720000078;АДМИНИСТРАЦИЯ ЖУКОВСКОГО РАЙОНА;Ерошов А. П.;1 - Победитель;533 577,06;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БРЯНСКРЕМАВТОДОР""";2 - Второй номер;536 935,14;;;;;;
№ 0127300018720000077;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300018720000077;Определение поставщика завершено;Устройство тротуара по пер. Школьный в г. ЖуковкаБрянскойобласти.;АДМИНИСТРАЦИЯ ЖУКОВСКОГО РАЙОНА;30.06.2020;562 612,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127300018720000077;АДМИНИСТРАЦИЯ ЖУКОВСКОГО РАЙОНА;Ерошов А. П.;1 - Победитель;445 512,14;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БРЯНСКРЕМАВТОДОР""";2 - Второй номер;473 642,74;;;;;;
№ 32009284866;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009284866;Закупка завершена;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 3161/ОАЭ-ДЖВ/20 на право заключения договора оказания услуг по погрузке и вывозу снега и наледи (вокзал Белорусский, Казанский, Киевский, Курский, Павелецкий, Рижский, Савеловский, Ярославский, Царицыно, Рязань-1, Рязань-2, Тула,Брянск-Орловский, Курск, Смоленск, Калуга-1);"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";30.06.2020;;;;;;;;;;;;;;;
№ 32009284359;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009284359;Закупка завершена;Конкурс в электронной форме на право заключения Договора на выполнение работ по капитальному ремонту путепровода через железнуюдорогуна км 254+480 автомобильнойдорогиМ-3 «Украина» Москва-Калуга-Брянск-граница с Украиной, Калужская область(участниками которого могут являться только субъекты малого и среднего предпринимательства);"ГОСУДАРСТВЕННАЯ КОМПАНИЯ ""РОССИЙСКИЕ АВТОМОБИЛЬНЫЕДОРОГИ""";30.06.2020;113 534 950,00 ₽;;;;;;;;;;;;;;
№ 0127300018720000076;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300018720000076;Определение поставщика завершено;Устройство тротуара по ул. Ленина в г. ЖуковкаБрянскойобласти.;АДМИНИСТРАЦИЯ ЖУКОВСКОГО РАЙОНА;30.06.2020;63 590,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127300018720000076;АДМИНИСТРАЦИЯ ЖУКОВСКОГО РАЙОНА;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БРЯНСКРЕМАВТОДОР""";;63 590,00;;;;;;
№ 0127300024320000010;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300024320000010;Определение поставщика завершено;ремонт автомобильнойдорогипо ул. Маяковского в п. Выгоничи Выгоничского районаБрянскойобласти;ВЫГОНИЧСКАЯ ПОСЕЛКОВАЯ АДМИНИСТРАЦИЯ;30.06.2020;255 220,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127300024320000010;ВЫГОНИЧСКАЯ ПОСЕЛКОВАЯ АДМИНИСТРАЦИЯ;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БРЯНСКАВТОДОР""";1 - Победитель;224 593,60;Вязов С. В.;2 - Второй номер;225 869,70;;;;;;
№ 32009282662;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009282662;Закупка отменена;"Конкурс в Электронной Форме на право заключения Договора на выполнение работ по восстановлению изношенного верхнего слоя покрытия автомобильнойдорогиМ-3 ""Украина"" Москва - Калуга -Брянск- граница с Украиной на участках км 65+200 – км 86+600 и км 86+600 - км 106+700, Московская, Калужская области (с привлечением к исполнению договора субподрядчиков (соисполнителей) из числа субъектов малого и среднего предпринимательства)";"ГОСУДАРСТВЕННАЯ КОМПАНИЯ ""РОССИЙСКИЕ АВТОМОБИЛЬНЫЕДОРОГИ""";30.06.2020;758 335 150,00 ₽;;;;;;;;;;;;;;
№ 0127300024320000009;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300024320000009;Определение поставщика завершено;ремонт автомобильнойдорогипо пер. 1-й Северный в п. Выгоничи Выгоничского районаБрянскойобласти;ВЫГОНИЧСКАЯ ПОСЕЛКОВАЯ АДМИНИСТРАЦИЯ;30.06.2020;970 980,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127300024320000009;ВЫГОНИЧСКАЯ ПОСЕЛКОВАЯ АДМИНИСТРАЦИЯ;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БРЯНСКАВТОДОР""";1 - Победитель;844 752,60;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРРЕСУРС""";2 - Второй номер;849 607,50;;;;;;
№ 0127300018720000075;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300018720000075;Определение поставщика завершено;Выполнение работ по благоустройству сквера 75-летия Великой Победы в п. Латыши Жуковского районаБрянскойобласти;АДМИНИСТРАЦИЯ ЖУКОВСКОГО РАЙОНА;30.06.2020;700 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127300018720000075;АДМИНИСТРАЦИЯ ЖУКОВСКОГО РАЙОНА;Ерошов А. П.;1 - Победитель;556 500,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БРЯНСКРЕМАВТОДОР""";2 - Второй номер;560 000,00;;;;;;
№ 0127200000220003517;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127200000220003517;Определение поставщика завершено;"Выполнение подрядных работ по объекту: ""Капитальный ремонт с дооборудованием автомобильнойдорогиКомаричи-Хлебтово, устройство недостающего электроосвещения на участке км 8+290 - км 9+713 в Комаричском  районеБрянскойобласти""";УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОКБРЯНСКОЙОБЛАСТИ;29.06.2020;3 070 552,42 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127200000220003517;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ БРЯНСКОЙ ОБЛАСТИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЛУЖСКОЕ МОНТАЖНОЕ УПРАВЛЕНИЕ ""ЦЕНТРОЭЛЕКТРОМОНТАЖ""";1 - Победитель;2 671 380,40;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭЛЕКТРОМОНТАЖ-СЕРВИС""";2 - Второй номер;2 686 733,17;;;;;;
№ 0127200000220003516;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127200000220003516;Определение поставщика завершено;"Выполнение подрядных работ по объекту: ""Капитальный ремонт с дооборудованием автомобильнойдорогиКомаричи - Марьинка, устройство недостающей автобусной остановки км 0+050 в Комаричском районеБрянскойобласти""";УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОКБРЯНСКОЙОБЛАСТИ;29.06.2020;786 042,26 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127200000220003516;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ БРЯНСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БРЯНСКАВТОДОР""";;786 042,26;;;;;;
№ 0127300018720000074;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300018720000074;Определение поставщика завершено;Установка пешеходного ограждения по ул. Ленина в г. ЖуковкаБрянскойобласти.;АДМИНИСТРАЦИЯ ЖУКОВСКОГО РАЙОНА;29.06.2020;172 207,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127300018720000074;АДМИНИСТРАЦИЯ ЖУКОВСКОГО РАЙОНА;;;;;;;;;;;;
№ 0127200000220003506;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127200000220003506;Определение поставщика завершено;"Выполнение подрядных работ по объекту: ""Замена секций барьерных ограждений, тросовых ограждений на автомобильныхдорогахрегионального и межмуниципального значения в Гордеевском и Новозыбковском районахБрянскойобласти""";УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОКБРЯНСКОЙОБЛАСТИ;26.06.2020;10 573 333,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127200000220003506;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ БРЯНСКОЙ ОБЛАСТИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНСБАРЬЕР""";1 - Победитель;6 925 533,01;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНВЕКТОР""";2 - Второй номер;6 978 399,68;;;;;;
№ 0127200000220003505;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127200000220003505;Определение поставщика завершено;"Выполнение подрядных работ по объекту: ""Планово-предупредительный ремонт моста ч/р Габья на км 7+394 автомобильнойдорогиРогнедино-Снопот  в д. Селиловичи Рогнединского районаБрянскойобласти""";УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОКБРЯНСКОЙОБЛАСТИ;26.06.2020;2 034 525,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127200000220003505;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ БРЯНСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СК ""ЛАМАР""";;2 034 525,60;;;;;;
№ 0127200000220003504;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127200000220003504;Определение поставщика завершено;"Выполнение подрядных работ по объекту: ""Планово-предупредительный ремонт моста ч/р Веретенка на км 1+920 автомобильнойдороги""Погар-Стародуб""-Андрейковичи""-Гудовка в с. Кистер Погарского районаБрянскойобласти""";УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОКБРЯНСКОЙОБЛАСТИ;26.06.2020;2 101 482,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127200000220003504;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ БРЯНСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СК ""ЛАМАР""";;2 101 482,00;;;;;;
№ 0127200000220003502;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127200000220003502;Определение поставщика завершено;"Выполнение подрядных работ по объекту: ""Замена секций барьерных ограждений, тросовых ограждений на автомобильныхдорогахрегионального и межмуниципального значенияБрянскойобласти""";УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОКБРЯНСКОЙОБЛАСТИ;26.06.2020;13 137 139,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127200000220003502;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ БРЯНСКОЙ ОБЛАСТИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНСБАРЬЕР""";1 - Победитель;8 337 099,90;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНВЕКТОР""";2 - Второй номер;8 402 785,60;;;;;;
№ 0127300006720000013;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300006720000013;Определение поставщика завершено;Ремонт автомобильнойдорогипо ул. Юбилейная от д. № 54 до д. № 58 с.Петрова Буда Гордеевского районаБрянскойобласти;АДМИНИСТРАЦИЯ ГОРДЕЕВСКОГО РАЙОНА;26.06.2020;299 745,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127300006720000013;АДМИНИСТРАЦИЯ ГОРДЕЕВСКОГО РАЙОНА;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БРЯНСКАВТОДОР""";;299 745,60;;;;;;
№ 0337100016520000038;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0337100016520000038;Определение поставщика завершено;Расходы на оснащение объектов дорожного хозяйства инженерно-техническими средствами (системами) обеспечения транспортной безопасности. Мост через р. Шаня на км 168+281автодорогиА-130 Москва - Малоярославец - Рославль - граница с Республикой Белоруссия. Путепровод через а/д А-240Брянск- Новозыбков - граница с Республикой Белоруссия на км 21+175автодорогиР-120 Орел -Брянск- Смоленск - граница с Республикой Белоруссия, обход г.Брянска.Мост через р. Хмара на км 319+000автодорогиР-120 Орел -Брянск- Смоленск - граница с Республикой Белоруссия.;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-БОБРУЙСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";26.06.2020;113 652 808,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0337100016520000038;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-БОБРУЙСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОСТЕЛЕКОМ""";;113 084 543,96;;;;;;
№ 0127200000220003483;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127200000220003483;Определение поставщика завершено;"Выполнение подрядных работ по объекту: ""Планово-предупредительный ремонт моста ч/р Беседь на км 0+134 автомобильнойдорогиКрасная Гора-Лотаки-Кибирщина в п. Красная Гора Красногорского районаБрянскойобласти""";УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОКБРЯНСКОЙОБЛАСТИ;25.06.2020;1 862 878,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127200000220003483;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ БРЯНСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СК ""ЛАМАР""";;1 862 878,80;;;;;;
№ 0127200000220003482;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127200000220003482;Определение поставщика завершено;"Выполнение подрядных работ по объекту: ""Планово-предупредительный ремонт моста ч/р Булдынка на км 18+154 автомобильнойдорогиНовозыбков-Красная Гора в д. Булдынка Новозыбковского районаБрянскойобласти""";УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОКБРЯНСКОЙОБЛАСТИ;25.06.2020;1 684 041,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127200000220003482;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ БРЯНСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СК ""ЛАМАР""";;1 684 041,60;;;;;;
№ 0127300018720000072;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300018720000072;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогместного значения, дорожных сооружений в границах Жуковского городского поселенияБрянскойобласти;АДМИНИСТРАЦИЯ ЖУКОВСКОГО РАЙОНА;25.06.2020;3 838 202,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127300018720000072;АДМИНИСТРАЦИЯ ЖУКОВСКОГО РАЙОНА;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОММУНАЛЬЩИК""";;3 838 202,00;;;;;;
№ 0127300013120000337;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013120000337;Определение поставщика завершено;Ремонтавтодорогипо ул.  Институтской (от 3-го Интернационала до ул. Ростовской) в Бежицком районе гБрянска;БРЯНСКАЯГОРОДСКАЯ АДМИНИСТРАЦИЯ;23.06.2020;17 111 353,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127300013120000337;КОМИТЕТ ПО ЖИЛИЩНО-КОММУНАЛЬНОМУ ХОЗЯЙСТВУ БРЯНСКОЙ ГОРОДСКОЙ АДМИНИСТРАЦИИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕКТР БРЯНСК СТРОЙ""";1 - Победитель;16 940 239,46;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОДОКАНАЛ ДУБРОВСКИЙ""";2 - Второй номер;17 025 796,23;;;;;;
№ 0127300013120000333;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013120000333;Определение поставщика завершено;Ремонтавтодорогипо Б-ру 50 лет Октября (от ул. 22 Съезда КПСС до ул.БрянскойПролетарской Дивизии) в Бежицком районе гБрянска;БРЯНСКАЯГОРОДСКАЯ АДМИНИСТРАЦИЯ;23.06.2020;5 121 785,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127300013120000333;КОМИТЕТ ПО ЖИЛИЩНО-КОММУНАЛЬНОМУ ХОЗЯЙСТВУ БРЯНСКОЙ ГОРОДСКОЙ АДМИНИСТРАЦИИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОДОКАНАЛ ДУБРОВСКИЙ""";1 - Победитель;4 481 561,75;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМСТРОЙКОНТАКТ""";2 - Второй номер;4 507 170,68;;;;;;
№ 0127300013120000331;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013120000331;Определение поставщика завершено;Ремонтавтодорогипо ул. Мало –Орловской (от ул. Харьковской до ул. Ростовской) в Бежицком районе гБрянска;БРЯНСКАЯГОРОДСКАЯ АДМИНИСТРАЦИЯ;23.06.2020;4 444 343,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127300013120000331;КОМИТЕТ ПО ЖИЛИЩНО-КОММУНАЛЬНОМУ ХОЗЯЙСТВУ БРЯНСКОЙ ГОРОДСКОЙ АДМИНИСТРАЦИИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМСТРОЙКОНТАКТ""";1 - Победитель;3 799 913,12;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОДОКАНАЛ ДУБРОВСКИЙ""";2 - Второй номер;3 822 134,84;;;;;;
