Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0137300008120000024;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300008120000024;Определение поставщика завершено;Благоустройство дворовой территории МКД ул. Первомайская д.56 с. Детчино,Калужскаяобласть (Реестровый номер: 2657Э-10/20сб);"ПОСЕЛКОВАЯ АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) СЕЛЬСКОГО ПОСЕЛЕНИЯ ""ПОСЕЛОК ДЕТЧИНО""";16.09.2020;400 354,14 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300008120000024;"ПОСЕЛКОВАЯ АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) СЕЛЬСКОГО ПОСЕЛЕНИЯ ""ПОСЕЛОК ДЕТЧИНО""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕГИОНСТРОЙРЕСПЕКТ""";1 - Победитель;344 304,38;Ибатуллина Е. Б.;2 - Второй номер;346 306,35;;;;;;
№ 0137300001420000075;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300001420000075;Определение поставщика завершено;Ремонт автомобильныхдорогв п. Бетлица Куйбышевского районаКалужскойобласти. (Реестровый номер: 2655Э-16/20сб);"АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) МУНИЦИПАЛЬНОГО РАЙОНА ""КУЙБЫШЕВСКИЙ РАЙОН""";16.09.2020;1 592 871,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300001420000075;"АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) МУНИЦИПАЛЬНОГО РАЙОНА ""КУЙБЫШЕВСКИЙ РАЙОН""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КИРОВСКИЙ ДОРОЖНИК""";1 - Победитель;1 409 691,32;Маркосян Г. Э.;2 - Второй номер;1 417 655,68;;;;;;
№ 0137300009320000058;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300009320000058;Определение поставщика завершено;Благоустройство пешеходной зоны по ул. Ленина в п.Еленский Хвастовичского районаКалужскойобласти (Реестровый номер: 2654Э-17/20сб);"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА ""ХВАСТОВИЧСКИЙ РАЙОН""";16.09.2020;2 514 336,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300009320000058;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СЕЛЬСКОЕ ПОСЕЛЕНИЕ ""ПОСЕЛОК ЕЛЕНСКИЙ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""М-СТРОЙ""";1 - Победитель;2 095 453,57;Птицын А. В.;2 - Второй номер;2 108 025,25;;;;;;
№ 0137300022720000063;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300022720000063;Определение поставщика завершено;Обустройство тротуара от деревни Радищево до ул. Чистовича г. Малоярославец, Малоярославецкого района,Калужскойобласти (Реестровый номер: 2677Э-10/20сб);"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОДСКОЕ ПОСЕЛЕНИЕ ""ГОРОД МАЛОЯРОСЛАВЕЦ""";16.09.2020;2 462 067,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300022720000063;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОДСКОЕ ПОСЕЛЕНИЕ ""ГОРОД МАЛОЯРОСЛАВЕЦ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕГИОН 68""";1 - Победитель;1 845 895,02;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКОСТРОЙСЕРВИС""";2 - Второй номер;1 858 205,36;;;;;;
№ 0137300008120000023;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300008120000023;Определение поставщика завершено;Благоустройство дворовой территории МКД ул. Киевская д.8,9 с. Детчино, Малоярославецкий район,Калужскаяобласть. (Реестровый номер: 2676Э-10/20сб);"ПОСЕЛКОВАЯ АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) СЕЛЬСКОГО ПОСЕЛЕНИЯ ""ПОСЕЛОК ДЕТЧИНО""";16.09.2020;338 630,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300008120000023;"ПОСЕЛКОВАЯ АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) СЕЛЬСКОГО ПОСЕЛЕНИЯ ""ПОСЕЛОК ДЕТЧИНО""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛАТУМ""";;336 937,25;;;;;;
№ 0137300000320000065;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300000320000065;Определение поставщика завершено;Ремонт участка автомобильнойдорогипо ул.Юбилейная и ул.Освободителей (от пр.Революции до ул.Мира) в г.Мещовске Мещовского районаКалужскойобласти (Реестровый номер: 2653Э-09/20сб);"АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) МУНИЦИПАЛЬНОГО РАЙОНА ""МЕЩОВСКИЙ РАЙОН""КАЛУЖСКОЙОБЛАСТИ";15.09.2020;7 475 389,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300000320000065;"АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) МУНИЦИПАЛЬНОГО РАЙОНА ""МЕЩОВСКИЙ РАЙОН"" КАЛУЖСКОЙ ОБЛАСТИ";Маркосян Г. Э.;1 - Победитель;6 167 195,75;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОРИНВЕСТ""";2 - Второй номер;6 204 572,70;;;;;;
№ 0137300008120000022;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300008120000022;Определение поставщика завершено;Благоустройство дворовой территории МКД ул. Киевская, д.2, с. Детчино,  Малоярославецкий район,Калужскаяобласть (Реестровый номер: 2634Э-10/20сб);"ПОСЕЛКОВАЯ АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) СЕЛЬСКОГО ПОСЕЛЕНИЯ ""ПОСЕЛОК ДЕТЧИНО""";15.09.2020;579 030,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300008120000022;"ПОСЕЛКОВАЯ АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) СЕЛЬСКОГО ПОСЕЛЕНИЯ ""ПОСЕЛОК ДЕТЧИНО""";Ибатуллина Е. Б.;1 - Победитель;457 887,30;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕГИОНСТРОЙРЕСПЕКТ""";2 - Второй номер;460 782,45;;;;;;
№ 0137300031120000015;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300031120000015;Определение поставщика завершено;Ремонт асфальтобетонного покрытия улично-дорожной сети по ул.Лесная в г.ЖуковКалужскойобласти (Реестровый номер: 2638Э-21/20сб);АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД ЖУКОВ;15.09.2020;4 025 434,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300031120000015;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД ЖУКОВ;Млгамян Т. О.;1 - Победитель;3 562 509,89;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДРСУ-75""";2 - Второй номер;3 582 637,06;;;;;;
№ 0137200001220004221;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220004221;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогобщего пользования регионального или межмуниципального значения Жиздринского районаКалужскойобласти;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;14.09.2020;239 739 115,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220004221;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАЛУГАВТОДОР""";1 - Победитель;237 341 723,84;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕКТОР""";2 - Второй номер;238 540 419,42;;;;;;
№ 0137200001220004220;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220004220;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогобщего пользования регионального или межмуниципального значения Людиновского районаКалужскойобласти;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;14.09.2020;291 614 887,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220004220;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАЛУГАВТОДОР""";1 - Победитель;217 253 090,61;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КИРОВСКИЙ ДОРОЖНИК""";2 - Второй номер;218 711 165,05;;;;;;
№ 0137200001220004219;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220004219;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогобщего пользования регионального или межмуниципального значения Перемышльского районаКалужскойобласти;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;14.09.2020;250 090 899,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220004219;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАЛУГАВТОДОР""";1 - Победитель;188 818 628,55;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКО""";2 - Второй номер;201 323 173,50;;;;;;
№ 0137200001220004218;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220004218;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогобщего пользования регионального или межмуниципального значения Боровского районаКалужскойобласти;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;14.09.2020;388 188 049,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220004218;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАЛУГАВТОДОР""";1 - Победитель;291 141 036,65;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКО""";2 - Второй номер;293 081 976,90;;;;;;
№ 0137200001220004217;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220004217;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогобщего пользования регионального или межмуниципального значения Малоярославецкого районаКалужскойобласти;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;14.09.2020;307 675 099,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220004217;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАЛУГАВТОДОР""";1 - Победитель;232 294 699,74;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКО""";2 - Второй номер;247 678 454,69;;;;;;
№ 0137200001220004216;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220004216;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогобщего пользования регионального или межмуниципального значения Ферзиковского районаКалужскойобласти;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;14.09.2020;342 344 182,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220004216;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАЛУГАВТОДОР""";1 - Победитель;256 758 136,08;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКО""";2 - Второй номер;258 469 856,99;;;;;;
№ 0137200001220004215;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220004215;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогобщего пользования регионального или межмуниципального значения Хвастовичского районаКалужскойобласти;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;14.09.2020;302 520 370,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220004215;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАЛУГАВТОДОР""";1 - Победитель;299 495 166,30;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ХВАСТОВИЧСКАЯ ПМК-9""";2 - Второй номер;299 495 166,30;;;;;;
№ 0137300003020000086;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300003020000086;Определение поставщика завершено;Ремонт участка  автомобильнойдорогипо ул. Восточная (1 очередь)  в г. СухиничиКалужскойобласти (Реестровый номер: 2617Э-12/20сб);"АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) МУНИЦИПАЛЬНОГО РАЙОНА ""СУХИНИЧСКИЙ РАЙОН""";11.09.2020;1 907 578,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300003020000086;"АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) МУНИЦИПАЛЬНОГО РАЙОНА ""СУХИНИЧСКИЙ РАЙОН""";Маркосян Г. Э.;1 - Победитель;1 602 366,32;Орикян А. Г.;2 - Второй номер;1 611 904,21;;;;;;
№ 0137200001220004198;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220004198;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогобщего пользования регионального или межмуниципального значения Бабынинского районаКалужскойобласти;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;10.09.2020;224 590 211,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220004198;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАЛУГАВТОДОР""";1 - Победитель;168 218 067,94;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКО""";2 - Второй номер;169 341 019,00;;;;;;
№ 0137200001220004197;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220004197;Определение поставщика завершено;"Выполнение работ по содержанию автомобильныхдорогобщего пользования регионального или межмуниципального значения в Городском округе ""Город Калуга""";МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;10.09.2020;67 247 591,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220004197;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАЛУГАВТОДОР""";1 - Победитель;58 505 404,04;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНО-ПРОМЫШЛЕННАЯ КОМПАНИЯ ""ВЕК""";2 - Второй номер;58 841 642,00;;;;;;
№ 0137200001220004193;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220004193;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогобщего пользования регионального или межмуниципального значения Мещовского районаКалужскойобласти;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;10.09.2020;346 298 972,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220004193;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАЛУГАВТОДОР""";1 - Победитель;342 835 982,28;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕКТОР""";2 - Второй номер;344 567 477,14;;;;;;
№ 0137200001220004191;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220004191;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогобщего пользования регионального или межмуниципального значения Ульяновского районаКалужскойобласти;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;10.09.2020;332 713 894,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220004191;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАЛУГАВТОДОР""";1 - Победитель;306 096 782,48;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УЛЬЯНОВСКИЙ ДОРОЖНИК""";2 - Второй номер;307 760 351,95;;;;;;
№ 0137200001220004189;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220004189;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогобщего пользования регионального или межмуниципального значения Износковского районаКалужскойобласти;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;10.09.2020;291 734 276,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220004189;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАЛУГАВТОДОР""";1 - Победитель;256 726 162,88;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЭП-4""";2 - Второй номер;258 184 834,26;;;;;;
№ 0137200001220004187;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220004187;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогобщего пользования регионального или межмуниципального значения Юхновского районаКалужскойобласти;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;10.09.2020;207 035 352,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220004187;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАЛУГАВТОДОР""";1 - Победитель;182 191 109,76;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЭП-4""";2 - Второй номер;183 226 286,52;;;;;;
№ 0137300024720000031;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300024720000031;Определение поставщика завершено;Ремонт участка автомобильнойдорогипо ул. Ст. Казачья, ул. Чкалова в г. КозельскеКалужскойобласти (Реестровый номер: 2616Э-07/20сб);"АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) ГОРОДСКОГО ПОСЕЛЕНИЯ ""ГОРОД КОЗЕЛЬСК""";10.09.2020;9 897 304,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300024720000031;"АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) ГОРОДСКОГО ПОСЕЛЕНИЯ ""ГОРОД КОЗЕЛЬСК""";Орикян А. Г.;1 - Победитель;7 066 675,65;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРАТ""";2 - Второй номер;7 116 162,17;;;;;;
№ 32009483063;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009483063;Закупка завершена;0303-2020-01477. Выполнение работ по реконструкцииавтодороги площадок в районе котельной;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАЛУЖСКИЙЭЛЕКТРОМЕХАНИЧЕСКИЙ ЗАВОД""";10.09.2020;5 984 624,40 ₽;;;;;;;;;;;;;;
№ 0137300031920000200;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300031920000200;Определение поставщика завершено;Благоустройство пешеходной зоны на ул. Ленина в г. КировеКалужскойобл. (Реестровый номер: 2589Э-14/20сб);"КИРОВСКАЯ РАЙОННАЯ АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) МУНИЦИПАЛЬНОГО РАЙОНА ""ГОРОД КИРОВ И КИРОВСКИЙ РАЙОН""";10.09.2020;3 505 579,93 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300031920000200;"КИРОВСКАЯ РАЙОННАЯ АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) МУНИЦИПАЛЬНОГО РАЙОНА ""ГОРОД КИРОВ И КИРОВСКИЙ РАЙОН""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УЮТ-СЕРВИС""";1 - Победитель;3 207 605,63;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КИРОВСКИЕ ЖЕЛЕЗОБЕТОННЫЕ ИЗДЕЛИЯ""";2 - Второй номер;3 225 133,53;;;;;;
№ 0137300000120000201;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300000120000201;Определение поставщика завершено;"Ремонт участкаавтодорогиобщего пользования местного значения ""Калуга-Медынь"" - д. Каравай, Дзержинского района,Калужскойобласти, протяженностью 0,280 км. (Реестровый номер: 2577Э-03/20сб)";"АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) МУНИЦИПАЛЬНОГО РАЙОНА ""ДЗЕРЖИНСКИЙ РАЙОН""";09.09.2020;5 455 180,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300000120000201;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ОТДЕЛ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА"" ДЗЕРЖИНСКОГО РАЙОНА";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВАНГАРД""";1 - Победитель;4 064 109,86;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ОЛИМП""";2 - Второй номер;4 091 385,76;;;;;;
