Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0137300031920000234;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300031920000234;Определение поставщика завершено;Ремонт участка автомобильнойдорогипо пер. Жмакина, протяженностью 0,447 км в г.КировеКалужской области (Реестровый номер: 2919Э-14/20сб).;"КИРОВСКАЯРАЙОННАЯ АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) МУНИЦИПАЛЬНОГО РАЙОНА ""ГОРОДКИРОВИКИРОВСКИЙРАЙОН""";14.10.2020;2 022 400,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300031920000234;"КИРОВСКАЯ РАЙОННАЯ АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) МУНИЦИПАЛЬНОГО РАЙОНА ""ГОРОД КИРОВ И КИРОВСКИЙ РАЙОН""";Маркосян Г. Э.;1 - Победитель;1 587 584,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАЛОЕ ПРЕДПРИЯТИЕ ""НАДЕЖДА""";2 - Второй номер;1 597 696,00;;;;;;
№ 0140300002220000010;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0140300002220000010;Определение поставщика отменено;Выполнение работ по устранению деформаций и повреждений асфальтобетонного покрытия участка автомобильнойдорогипо ул.Кироваот ул.Партизанская в сторону ул.Больничная в пгт Уни;"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ ""АДМИНИСТРАЦИЯ УНИНСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ УНИНСКОГО  РАЙОНАКИРОВСКОЙОБЛАСТИ""";14.10.2020;356 822,00 ₽;;;;;;;;;;;;;;
№ 0140300019220000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0140300019220000001;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогобщего пользования местного значения  Бобинского сельского поселения в зимний период 2020 года;АДМИНИСТРАЦИЯ БОБИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ СЛОБОДСКОГО РАЙОНАКИРОВСКОЙОБЛАСТИ;14.10.2020;210 270,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0140300019220000001;АДМИНИСТРАЦИЯ БОБИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ СЛОБОДСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛМАЗ""";;210 270,00;;;;;;
№ 0311100007220000133;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0311100007220000133;Определение поставщика завершено;"Осуществление строительного контроля за объектом: Капитальный ремонт автомобильнойдорогиР-176 ""Вятка"" Чебоксары – Йошкар-Ола –Киров- Сыктывкар на участке км 31+500 - км 40+500, Республика Марий Эл";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГВОЛГО-ВЯТСКОГО РЕГИОНА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";14.10.2020;15 686 280,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0311100007220000133;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ВОЛГО-ВЯТСКОГО РЕГИОНА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРИНТЕХИНЖИНИРИНГ""";1 - Победитель;12 500 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЕНИЕ ПРОИЗВОДСТВЕННО-ТЕХНИЧЕСКОЙ КОМПЛЕКТАЦИИ""";2 - Второй номер;7 000 000,00;;;;;;
№ 0320300031120000106;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0320300031120000106;Подача заявок;Выполнение работ по улучшению автомобильной парковки по адресу: г. Уссурийск, ул.Кирова,6;"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ УССУРИЙСКОГО ГОРОДСКОГО ОКРУГА ""СЛУЖБА ЕДИНОГО ЗАКАЗЧИКА - ЗАСТРОЙЩИКА""";14.10.2020;2 282 834,40 ₽;;;;;;;;;;;;;;
№ 0340200003320011767;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003320011767;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогобщего пользования местного значения вне границ населенных пунктов и искусственных сооружений на них муниципального образования Котельничский муниципальный районКировскойобласти на 2020 год;"КИРОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";14.10.2020;541 960,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0340200003320011767;АДМИНИСТРАЦИЯ КОТЕЛЬНИЧСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВЯТСКИЕ АВТОМОБИЛЬНЫЕ ДОРОГИ""";;541 960,00;;;;;;
№ 0129300033020000068;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0129300033020000068;Определение поставщика завершено;Ремонт автомобильнойдорогипо ул.Кировав р.п.Новый Рогачик Городищенского района;АДМИНИСТРАЦИЯ ГОРОДИЩЕНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;14.10.2020;412 438,50 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0129300033020000068;АДМИНИСТРАЦИЯ НОВОРОГАЧИНСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМПЛЕКС-97""";1 - Победитель;395 940,98;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УНИВЕРСАЛ-СТРОЙ""";2 - Второй номер;398 003,17;;;;;;
№ 0311100007220000132;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0311100007220000132;Определение поставщика завершено;"Капитальный ремонт автомобильнойдорогиР-176 ""Вятка"" Чебоксары – Йошкар-Ола –Киров- Сыктывкар на участке км 31+500 - км 40+500, Республика Марий Эл";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГВОЛГО-ВЯТСКОГО РЕГИОНА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";13.10.2020;992 669 110,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0311100007220000132;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ВОЛГО-ВЯТСКОГО РЕГИОНА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;;;;;;;;;;;
№ 0140300002220000009;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0140300002220000009;Определение поставщика отменено;Выполнение работ по устранению деформаций и повреждений асфальтобетонного покрытия участка автомобильнойдорогипо ул.Кироваот ул.Партизанская в сторону ул.Больничная в пгт Уни;"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ ""АДМИНИСТРАЦИЯ УНИНСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ УНИНСКОГО  РАЙОНАКИРОВСКОЙОБЛАСТИ""";13.10.2020;356 822,00 ₽;;;;;;;;;;;;;;
№ 0160300003420000016;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300003420000016;Определение поставщика завершено;Проведение комплекса мероприятий, направленных на социально-экономическое развитие отдельных территорий области (в рамках  реализации 1го этапа проекта «Благоустройство города Саратова») – выполнение работ по ремонту тротуаров.;"АДМИНИСТРАЦИЯКИРОВСКОГОРАЙОНА МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОД САРАТОВ""";12.10.2020;2 304 352,37 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0160300003420000016;"АДМИНИСТРАЦИЯ КИРОВСКОГО РАЙОНА МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОД САРАТОВ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АВТОГРЕЙД""";;2 304 352,37;;;;;;
№ 0832200006620000822;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0832200006620000822;Определение поставщика завершено;Устройство линии освещения на участке автомобильнойдороги(22 ОП РЗ 22К-0011) р.п. Тонкино- а/д Н.Новгород - Шахунья -Кировкм 0+100 - км 1+700, участке автомобильнойдороги(22 ОП МЗ 22Н-4215) Тонкино - Плотниково - Отары км 0+000 - км 0+600 и автомобильнойдороге(22 ОП МЗ 22Н-4214) Подъезд к ЦРБ в р.п.Тонкино от а/д р.п.Тонкино-а/д Н.Новгород - Шахунья -Кировкм 0+000 - км 0+674 в Тонкинском районе Нижегородской области;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ЦЕНТР РАЗМЕЩЕНИЯ ЗАКАЗА НИЖЕГОРОДСКОЙ ОБЛАСТИ""";12.10.2020;11 662 760,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0832200006620000822;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ШУСТОВ И КОМПАНИЯ ""СПУТНИК""";1 - Победитель;10 671 425,20;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕГАПОЛИС-СТРОЙ""";2 - Второй номер;10 846 366,60;;;;;;
№ 0825300005520000114;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0825300005520000114;Определение поставщика завершено;"""Ремонт автомобильнойдорогиАстраханская область, Камызякский район, г. Камызяк, по ул.Кирова""";"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО РЕАЛИЗАЦИИ ЦЕЛЕВЫХ ПРОГРАММ""";12.10.2020;1 209 405,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0825300005520000114;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""КАМЫЗЯКСКИЙ РАЙОН""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Рстакян В. А.;;1 209 405,60;;;;;;
№ 0832200006620000815;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0832200006620000815;Определение поставщика завершено;Обслуживание системы мониторинга моста через р. Волга на автомобильнойдороге(22 ОП РЗ 22К-0100) Мостовой переход через р.Волга на  автомобильнойдороге(22 ОП РЗ 22Р-0159) Н.Новгород-Шахунья-Кировв городе областного значения Н.Новгород;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ЦЕНТР РАЗМЕЩЕНИЯ ЗАКАЗА НИЖЕГОРОДСКОЙ ОБЛАСТИ""";12.10.2020;6 522 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0832200006620000815;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""Т.К.М.""";1 - Победитель;5 674 140,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛУФ""";2 - Второй номер;6 000 240,00;;;;;;
№ 0121600013520000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121600013520000003;Определение поставщика завершено;Ремонт  автомобильнойдорогипо пер.Водораздельный (от ул. Мира до ул. Калинина) в селе ГорнозаводскоеКировскогогородского округа Ставропольского края;ГОРНОЗАВОДСКОЙ ТЕРРИТОРИАЛЬНЫЙ ОТДЕЛ АДМИНИСТРАЦИИКИРОВСКОГОГОРОДСКОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;12.10.2020;595 975,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121600013520000003;ГОРНОЗАВОДСКОЙ ТЕРРИТОРИАЛЬНЫЙ ОТДЕЛ АДМИНИСТРАЦИИ КИРОВСКОГО ГОРОДСКОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;Писиев М. У.;1 - Победитель;535 707,38;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРИМАНДОРСТРОЙ""";2 - Второй номер;540 750,25;;;;;;
№ 0340100004620000060;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340100004620000060;Определение поставщика завершено;Изделия крепежные;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 1 УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПОКИРОВСКОЙОБЛАСТИ""";12.10.2020;43 665,42 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0340100004620000060;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 1 УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО КИРОВСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Любимова Н. В.;;43 665,42;;;;;;
№ 0340100004620000059;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340100004620000059;Определение поставщика завершено;Профили рельсовые;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 1 УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПОКИРОВСКОЙОБЛАСТИ""";12.10.2020;1 636 835,43 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0340100004620000059;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 1 УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО КИРОВСКОЙ ОБЛАСТИ""";Любимова Н. В.;1 - Победитель;1 481 336,01;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УРАЛМЕТ""";2 - Второй номер;1 481 336,01;;;;;;
№ 32009567589;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009567589;Закупка завершена;... , Аксакова, Свердлова и Гоголя вКировскомрайоне городского округа город Уфа ...  Мингажева, Чернышевского, Ветошникова,Кирова, Айской, проспектом Салавата Юлаева вКировскомрайоне городского ... -Восточный», ограниченной улицами Шмидта, Ахметова,автодорогой«Уфа-Затон», рекой Белой в ... -Восточный», ограниченной улицами Шмидта, Ахметова,автодорогой«Уфа-Затон», рекой Белой в ...;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИНВЕСТИЦИОННО-СТРОИТЕЛЬНЫЙ КОМИТЕТ ГОРОДСКОГО ОКРУГА ГОРОД УФА РЕСПУБЛИКИ БАШКОРТОСТАН""";09.10.2020;900 083,80 ₽;;;;;;;;;;;;;;
№ 0140300045820000014;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0140300045820000014;Определение поставщика завершено;Выполнение работ по установке дополнительных пешеходных ограждений у детского сада по ул. Островского вг. Мураши;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ МУРАШИНСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ МУРАШИНСКОГО РАЙОНАКИРОВСКОЙОБЛАСТИ;09.10.2020;94 425,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0140300045820000014;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ МУРАШИНСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ МУРАШИНСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКОСЛАЙФ""";;94 425,60;;;;;;
№ 0123300008820000017;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0123300008820000017;Определение поставщика завершено;Автомобильнаядорогаобщего пользования местного значения ул. Ключевская,ул.Кировская,ул.Октябрьская, п.Бурея, Бурейского района;МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ РАБОЧЕГО ПОСЕЛКА БУРЕЯ;09.10.2020;908 624,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0123300008820000017;МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ РАБОЧЕГО ПОСЕЛКА БУРЕЯ;;;;;;;;;;;;
№ 0340200003320011616;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003320011616;Определение поставщика завершено;Выполнение работ по модернизации светофорных объектов на улично-дорожной сети МО «ГородКиров»;"КИРОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";08.10.2020;14 699 418,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0340200003320011616;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ДОРОЖНОЙ И ПАРКОВОЙ ИНФРАСТРУКТУРЫ ГОРОДА КИРОВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КИРОВСИГНАЛПРОЕКТ""";1 - Победитель;14 625 920,91;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАГИСТРАЛЬ ПРОЕКТ""";2 - Второй номер;14 699 417,99;;;;;;
№ 32009561569;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009561569;Закупка завершена;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 4987/ОАЭ-ЦДЗС/20 на право заключения договора поставки опор и конструкций контактной сети иавтоблокировки;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";08.10.2020;10 513 304,12 ₽;;;;;;;;;;;;;;
№ 0318300065120000368;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0318300065120000368;Определение поставщика завершено;Ремонт тротуара по ул. Октябрьская от ул. Победы до ул.Кировав пгт. Ахтырский;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ АБИНСКИЙ РАЙОН;08.10.2020;481 843,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0318300065120000368;АДМИНИСТРАЦИЯ АХТЫРСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ АБИНСКОГО РАЙОНА;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ""ЭКСПРЕСС""";1 - Победитель;469 796,90;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРСТРОЙ""";2 - Второй номер;472 206,12;;;;;;
№ 0140300008820000058;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0140300008820000058;Определение поставщика завершено;Выполнение работ по содержанию моста через р.Лала на км 28+000 автомобильнойдорогиобщего пользования местного значения Лузского района п.Лальск- В.Лалье;АДМИНИСТРАЦИЯ ЛУЗСКОГО РАЙОНАКИРОВСКОЙОБЛАСТИ;08.10.2020;282 067,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0140300008820000058;АДМИНИСТРАЦИЯ ЛУЗСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕСНОЙ РЕСУРС""";;282 067,00;;;;;;
№ 0119200000120010692;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0119200000120010692;Определение поставщика завершено;№ЭА 87319/20 «Выполнение работ по ремонту автомобильныхдорогобщего пользования местного значения д. Ашкаул ул.Кирова140 м, с. Рудяное ул. Победы 325 м, д. Арефьевка ул. Придорожная 145 м в Канском районе Красноярского края»;АГЕНТСТВО ГОСУДАРСТВЕННОГО ЗАКАЗА КРАСНОЯРСКОГО КРАЯ;07.10.2020;1 738 312,25 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0119200000120010692;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ СТРОИТЕЛЬСТВА, ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА И ОХРАНЫ ОКРУЖАЮЩЕЙ ПРИРОДНОЙ СРЕДЫ АДМИНИСТРАЦИИ КАНСКОГО РАЙОНА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРГУ""";1 - Победитель;1 729 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""";2 - Второй номер;1 729 000,00;;;;;;
№ 0145200000420001625;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145200000420001625;Определение поставщика завершено;Выполнение работ по установке недостающего дорожного ограждения на автомобильныхдорогахобщего пользования регионального значения вКировскоми Тосненском районах Ленинградской области;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗА ЛЕНИНГРАДСКОЙ ОБЛАСТИ;06.10.2020;5 921 280,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0145200000420001625;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ЛЕНИНГРАДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ЛЕНИНГРАДСКОЙ ОБЛАСТИ""";;Принято решение о признании только одного участника закупки, подавшего заявку на участие в электронном аукционе, его участником. По результатам рассмотрения заявки единственного участника, данная заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. (п. 3 ч.2 ст. 71);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОИЗВОДСТВЕННАЯ КОМПАНИЯ ВЗМК""";;5 921 280,00;;;;;;
