Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 32009630802;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009630802;Закупка завершена;Запрос котировок среди субъектов малого и среднего предпринимательства в электронной форме № 3534/ЗКТЭ-СЕВ/20 на право заключения договоров оказания услуг по охране имущества объектов Северной дирекции по эксплуатации зданий и сооружений;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";28.10.2020;;;;;;;;;;;;;;;
№ 0830600001620000062;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0830600001620000062;Определение поставщика завершено;"Выполнение работ по благоустройству общественного пространства по объекту: ""Благоустройство ""Парк ""Осановская роща"""" (1 очередь) в рамках муниципальной программы ""Формирование современной городской среды на территории муниципального образования ""ГородВологда""";"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА ГОРОДСКОГО ХОЗЯЙСТВА""";27.10.2020;34 372 340,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0830600001620000062;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА ГОРОДСКОГО ХОЗЯЙСТВА""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРСЕРВИС""";;34 200 478,30;;;;;;
№ 32009620049;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009620049;Работа комиссии;Выполнение работ по заготовке древесины с выстилкой лесовозныхдорогв Вытегорском лесничестве;"СПЕЦИАЛИЗИРОВАННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЛЕСНОГО ХОЗЯЙСТВАВОЛОГОДСКОЙОБЛАСТИ ""ВОЛОГОДСКОЕЛЕСОХОЗЯЙСТВЕННОЕ ОБЪЕДИНЕНИЕ""";27.10.2020;4 400 000,00 ₽;;;;;;;;;;;;;;
№ 0330100010520000111;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0330100010520000111;Определение поставщика завершено;"Проведение проектных и изыскательских работ по объекту: ""Строительство и реконструкция автомобильнойдорогиМ-8 ""Холмогоры"" - от Москвы через Ярославль,Вологдудо Архангельска Строительство путепровода через железнуюдорогуна км 7 автомобильнойдорогиМ-8 ""Холмогоры"" Москва - Ярославль -Вологда- Архангельск, подъезд к городу Кострома, Ярославская область""";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";27.10.2020;12 500 700,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330100010520000111;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПРОЕКТНЫЙ ИНСТИТУТ ""ВОЛГААВТОДОРПРОЕКТ""";1 - Победитель;10 000 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНВЕСТ ГРУПП""";2 - Второй номер;11 250 630,00;;;;;;
№ 32009618198;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009618198;Закупка завершена;Проведение периодических проверок работниковВологодскогоотряда филиала ФГП ВО ЖДТ России на Северной железнойдорогев г.Вологда;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";27.10.2020;424 650,00 ₽;;;;;;;;;;;;;;
№ 32009618049;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009618049;Закупка завершена;Проведение периодических проверок работниковВологодскогоотряда филиала ФГП ВО ЖДТ России на Северной железнойдорогев г. Архангельск;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";27.10.2020;275 400,00 ₽;;;;;;;;;;;;;;
№ 0130200002420003252;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0130200002420003252;Определение поставщика завершено;Строительство пер. Сиверский в городеВологде;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАВОЛОГОДСКОЙОБЛАСТИ;26.10.2020;24 202 675,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0130200002420003252;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА ГОРОДСКОГО ХОЗЯЙСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАГИСТРАЛЬ""";;24 202 675,20;;;;;;
№ 32009615407;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009615407;Закупка завершена;Запрос котировок среди субъектов малого и среднего предпринимательства в электронной форме № 3521/ЗКТЭ-СЕВ/20 на право заключения договоров оказания услуг по охране имущества расположенных в Ярославской,Вологодской, Архангельской области;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";26.10.2020;;;;;;;;;;;;;;;
№ 0330300051920000101;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0330300051920000101;Определение поставщика завершено;Ремонт придомовой территории многоквартирного жилого дома № 2, ул.Молодежная, п. Васильевское, сельского поселения Подлесное,Вологодскогомуниципального района;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""РАСЧЕТНО-АНАЛИТИЧЕСКИЙ ЦЕНТРВОЛОГОДСКОГОМУНИЦИПАЛЬНОГО РАЙОНА""";26.10.2020;876 273,17 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330300051920000101;АДМИНИСТРАЦИЯ ВОЛОГОДСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТТТ""";;876 273,17;;;;;;
№ 32009612219;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009612219;Закупка завершена;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 5434/ОАЭ-ЦДИ/20 на право заключения договора оказания услуг в сфере обращения с отходами 1, 3, 4, 5 класса опасности;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";23.10.2020;;;;;;;;;;;;;;;
№ 0330300051920000100;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0330300051920000100;Определение поставщика завершено;Благоустройство дворовой территории многоквартирного  дома №4 по ул.Молодежная в п.СосновкаВологодскогорайона.;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""РАСЧЕТНО-АНАЛИТИЧЕСКИЙ ЦЕНТРВОЛОГОДСКОГОМУНИЦИПАЛЬНОГО РАЙОНА""";23.10.2020;488 018,93 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330300051920000100;АДМИНИСТРАЦИЯ ВОЛОГОДСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;;;;;;;;;;;;
№ 0330300051920000099;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0330300051920000099;Определение поставщика завершено;Ремонт придомовой территории многоквартирного жилого дома № 30 в п.Огарково сельского поселения ПодлесноеВологодскогомуниципального района;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""РАСЧЕТНО-АНАЛИТИЧЕСКИЙ ЦЕНТРВОЛОГОДСКОГОМУНИЦИПАЛЬНОГО РАЙОНА""";23.10.2020;570 008,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330300051920000099;АДМИНИСТРАЦИЯ ВОЛОГОДСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;;;;;;;;;;;;
№ 0330300051920000098;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0330300051920000098;Определение поставщика завершено;Ремонт придомовой территории многоквартирного жилого дома №28 в поселкеОгарково сельского поселения ПодлесноеВологодскогомуниципального района;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""РАСЧЕТНО-АНАЛИТИЧЕСКИЙ ЦЕНТРВОЛОГОДСКОГОМУНИЦИПАЛЬНОГО РАЙОНА""";23.10.2020;570 008,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330300051920000098;АДМИНИСТРАЦИЯ ВОЛОГОДСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;;;;;;;;;;;;
№ 0348100042420000128;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0348100042420000128;Определение поставщика завершено;Разработка проекта планировки территории и проекта межевания территории для обеспечения реконструкции линейного объекта капитального строительства: Реконструкция автомобильнойдорогиМ-8 «Холмогоры» Москва – Ярославль –Вологда– Архангельск на участке МКАД – Пушкино км 16 – км 47 в Московской области. Пусковой комплекс №3, км 16 – км 20 (лот 134);"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""ЦЕНТРАЛЬНАЯ РОССИЯ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";22.10.2020;16 133 300,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0348100042420000128;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ""ЦЕНТРАЛЬНАЯ РОССИЯ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По результатам рассмотрения вторых частей заявок принято решение о признании только одной заявки соответствующей требованиям (ч. 9 ст. 54.7 Закона № 44-ФЗ);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕО ИНВЕСТ-ИНФОРМ""";;13 400 000,00;;;;;;
№ 0348100042420000127;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0348100042420000127;Определение поставщика завершено;Строительство и реконструкция автомобильныхдорогобщего пользования федерального значения и искусственных сооружений на них. Реконструкция автомобильнойдорогиМ-8 «Холмогоры» - от Москвы через Ярославль,Вологдудо Архангельска на участке МКАД-Пушкино км 16 - км 47 в Московской области. Пусковой комплекс № 3, км 16 - км 20 (Этап 2Б) (лот 138);"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""ЦЕНТРАЛЬНАЯ РОССИЯ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";21.10.2020;703 959 290,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0348100042420000127;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ""ЦЕНТРАЛЬНАЯ РОССИЯ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ХОТЬКОВСКИЙ АВТОМОСТ""";1 - Победитель;690 959 290,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНССТРОЙСЕРВИС""";2 - Второй номер;693 399 900,00;;;;;;
№ 0830300000420000227;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0830300000420000227;Определение поставщика завершено;Благоустройство дворовой территории по адресу: г. Кадников, ул. Карла Маркса, д. 3 Сокольского районаВологодскойобласти;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ СОКОЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ""МНОГОФУНКЦИОНАЛЬНЫЙ ЦЕНТР ПРЕДОСТАВЛЕНИЯ ГОСУДАРСТВЕННЫХ И МУНИЦИПАЛЬНЫХ УСЛУГ""";21.10.2020;1 176 488,91 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0830300000420000227;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ СОКОЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ""УПРАВЛЕНИЕ СТРОИТЕЛЬСТВА И ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Гунин А. М.;;1 176 488,91;;;;;;
№ 32009602398;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009602398;Закупка завершена;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 5338/ОАЭ-ЦДПО/20 на право заключения договора оказания услуг по сопровождению маломобильных пассажиров;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";21.10.2020;;;;;;;;;;;;;;;
№ 0330300149720000087;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0330300149720000087;Определение поставщика завершено;Выполнение работ по благоустройству придомовой территориимногоквартирного жилого дома № 11 ул. Федорова, п. Шексна,Вологодскойобласти.;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ШЕКСНИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ""ЦЕНТР ПО ОБЕСПЕЧЕНИЮ ДЕЯТЕЛЬНОСТИ ОРГАНОВ МЕСТНОГО САМОУПРАВЛЕНИЯ""";21.10.2020;951 353,83 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330300149720000087;АДМИНИСТРАЦИЯ ШЕКСНИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;Тушин А. С.;1 - Победитель;937 083,52;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОРДВЕСТСТРОЙ""";2 - Второй номер;941 840,29;;;;;;
№ 0830600001620000060;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0830600001620000060;Определение поставщика завершено;...  интеллектуальной транспортной системы г.Вологды» в целях реализации мероприятия «Внедрение ...  проекта «Безопасные и качественные автомобильныедороги»;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА ГОРОДСКОГО ХОЗЯЙСТВА""";20.10.2020;95 862 700,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0830600001620000060;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА ГОРОДСКОГО ХОЗЯЙСТВА""";"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОСТЕЛЕКОМ""";1 - Победитель;94 904 073,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНФОТЕХСИСТЕМА""";2 - Второй номер;95 383 386,50;;;;;;
№ 32009596551;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009596551;Закупка завершена;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 5275/ОАЭ-ЦДИ/20 на право заключения договора оказания услуг по стирке и химчистке средств индивидуальной защиты;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";20.10.2020;;;;;;;;;;;;;;;
№ 0130200002420003148;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0130200002420003148;Определение поставщика завершено;Устройство искусственного электроосвещения участкаавтодорогиТотьма-Никольск км 239+960 - км 240+764 п. Красота Бабушкинского районаВологодскойобласти;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАВОЛОГОДСКОЙОБЛАСТИ;16.10.2020;2 913 636,35 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0130200002420003148;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛОГОДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ВОЛОГОДСКОЙ ОБЛАСТИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГО-МОНТАЖ""";1 - Победитель;2 534 863,67;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГОПРОЕКТМОНТАЖ-3""";2 - Второй номер;2 549 431,85;;;;;;
№ 32009589141;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009589141;Закупка завершена;"Открытый аукцион в электронной форме № 5207/ОАЭ-ТЭ/20 на право заключения договора оказания услуг по охране имущества Октябрьской дирекции по энергообеспечению - структурного подразделения Трансэнерго - филиала ОАО ""РЖД""";"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";16.10.2020;;;;;;;;;;;;;;;
№ 32009587540;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009587540;Закупка завершена;Оказание услуг по повышению квалификации работниковВологодскогоотряда филиала ФГП ВО ЖДТ на Северной железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";16.10.2020;149 600,00 ₽;;;;;;;;;;;;;;
№ 0130300020920000028;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0130300020920000028;Определение поставщика завершено;Ремонтдорогипо ул. Преображенская (подъезд к комплексу зданий РОВД) в г. ТотьмаВологодскойобласти;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОД ТОТЬМА""";16.10.2020;8 970 337,27 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0130300020920000028;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОД ТОТЬМА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВОЛОГОДАВТОДОР""";;8 970 337,27;;;;;;
№ 0130300024320000035;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0130300024320000035;Определение поставщика завершено;Благоустройство дворовой территории по адресу:Вологодскаяобласть, Междуреченский район, с. Шуйское, ул. Горького, д. 7;АДМИНИСТРАЦИЯ МЕЖДУРЕЧЕНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;16.10.2020;278 042,41 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0130300024320000035;АДМИНИСТРАЦИЯ МЕЖДУРЕЧЕНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРТДЕЛО""";;278 042,41;;;;;;
№ 0130200002420003106;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0130200002420003106;Определение поставщика завершено;Выполнение комплекса кадастровых работ по исправлению реестровой ошибки в сведениях Единого государственного реестра недвижимости о местоположении и протяженности объектов недвижимости – автомобильныхдорогобщего пользования регионального или межмуниципального значения, расположенных вВологодскомрайонеВологодскойобласти, изготовлению технического плана, обеспечению внесения изменений в государственный кадастровый учет, получению выписки из Единого государственного реестра недвижимости;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАВОЛОГОДСКОЙОБЛАСТИ;15.10.2020;10 710 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0130200002420003106;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛОГОДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ВОЛОГОДСКОЙ ОБЛАСТИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗЕМЛЕУСТРОЙСТВО""";1 - Победитель;989 350,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ""ВОЛОГОДСКИЕ ЗЕМЕЛЬНЫЕ РЕСУРСЫ""";2 - Второй номер;1 042 900,00;;;;;;
№ 32009584469;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009584469;Закупка завершена;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 5156/ОАЭ-ТЭ/20 на право заключения договоров оказания услуг по охране имущества на объектах Северной дирекции по энергообеспечению;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";15.10.2020;;;;;;;;;;;;;;;
№ 0330300149720000084;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0330300149720000084;Определение поставщика завершено;Выполнение работ по ремонтудорогиНазарово-Погорелка сельского поселения Угольское Шекснинского районаВологодскойобласти.;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ШЕКСНИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ""ЦЕНТР ПО ОБЕСПЕЧЕНИЮ ДЕЯТЕЛЬНОСТИ ОРГАНОВ МЕСТНОГО САМОУПРАВЛЕНИЯ""";15.10.2020;1 386 989,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330300149720000084;АДМИНИСТРАЦИЯ ШЕКСНИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;Тушин А. С.;1 - Победитель;1 373 119,10;Логинов П. В.;2 - Второй номер;1 380 054,05;;;;;;
№ 32009581264;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009581264;Закупка завершена;Открытый аукцион в электронной форме № 5131/ОАЭ-ЦДЗС/20 на право заключения договора оказания услуг по охране имущества объектов Октябрьской дирекции снабжения;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";14.10.2020;;;;;;;;;;;;;;;
№ 0130200002420003094;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0130200002420003094;Определение поставщика завершено;Ремонт автомобильнойдорогиВоскресенское-Иванов Бор-Кириллов (участок граница района-Крапивино-Поповская) в Кирилловском районеВологодскойобласти;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАВОЛОГОДСКОЙОБЛАСТИ;14.10.2020;100 206 900,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0130200002420003094;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛОГОДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ВОЛОГОДСКОЙ ОБЛАСТИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЧЕРЕПОВЕЦДОРСТРОЙ""";1 - Победитель;87 681 037,50;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВОЛОГОДАВТОДОР""";2 - Второй номер;88 182 072,00;;;;;;
