Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0818500000820004149;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0818500000820004149;Определение поставщика завершено;"Капитальный ремонт объекта: ""Автомобильнаядорогас. Пушкинское - ст-ца Скобелевская, км 3+960 - 4+960 в Гулькевичском районе""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕКРАСНОДАРСКОГОКРАЯ ""ДИРЕКЦИЯ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";27.08.2020;84 170 606,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0818500000820004149;МИНИСТЕРСТВО ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА КРАСНОДАРСКОГО КРАЯ;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ДОРОЖНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ-7""";;83 749 753,36;;;;;;
№ 0818500000820004141;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0818500000820004141;Определение поставщика завершено;"Строительство объекта: ""Автомобильнаядорогаг.Тимашевск – ст-ца Полтавская на участке обхода города Тимашевска в Тимашевском районе"" (3 этап)";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕКРАСНОДАРСКОГОКРАЯ ""ДИРЕКЦИЯ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";27.08.2020;32 557 249,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0818500000820004141;МИНИСТЕРСТВО ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА КРАСНОДАРСКОГО КРАЯ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙТРАНС""";;32 557 249,20;;;;;;
№ 0318300119420001216;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0318300119420001216;Определение поставщика завершено;Выполнение работ по строительству автомобильнойдороги;УПРАВЛЕНИЕ ЗАКУПОК АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОДКРАСНОДАР;27.08.2020;9 999 441,19 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0318300119420001216;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОД КРАСНОДАР ""ЦЕНТР МОНИТОРИНГА ДОРОЖНОГО ДВИЖЕНИЯ И ТРАНСПОРТА""";;По результатам рассмотрения вторых частей заявок принято решение о соответствии указанным требованиям только одной второй части заявки на участие в нем (ч.13 ст.69 Закона № 44-ФЗ).;;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ БАК-СТРОЙ;;9 049 494,20;;;;;;
№ 0818500000820004120;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0818500000820004120;Определение поставщика завершено;Устройство тротуаров на объекте: «Автомобильнаядорогаст-ца Кавказская - ст-ца Новопокровская, км 36+080 - км 38+690 в Новопокровском районе»;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕКРАСНОДАРСКОГОКРАЯ ""ДИРЕКЦИЯ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";26.08.2020;22 029 027,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0818500000820004120;МИНИСТЕРСТВО ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА КРАСНОДАРСКОГО КРАЯ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАГИСТРАЛЬ""";1 - Победитель;21 698 591,00;"НЕПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""НОВОПОКРОВСКОЕ ДОРОЖНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ""";2 - Второй номер;21 808 736,86;;;;;;
№ 0818500000820004117;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0818500000820004117;Определение поставщика завершено;Устройство тротуаров на объекте: «Автомобильнаядорогаг. Кореновск - х. Казаче-Малеванный - ст-ца Журавская, км 0+060 - 0+391, км 1+560 - 1+950 в Кореновском районе»;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕКРАСНОДАРСКОГОКРАЯ ""ДИРЕКЦИЯ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";26.08.2020;4 048 147,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0818500000820004117;МИНИСТЕРСТВО ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА КРАСНОДАРСКОГО КРАЯ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕГИОНДОРСТРОЙ""";1 - Победитель;3 278 999,16;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХРЕСУРС""";2 - Второй номер;3 339 721,38;;;;;;
№ 0818500000820004116;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0818500000820004116;Определение поставщика завершено;Устройство тротуаров на объекте: «Автомобильнаядорогаг.Славянск-на-Кубани - ст-ца Петровская - п.Целинный - с.Ачуево, км 1+425 - 1+692, км 3+020 - 4+250 в Славянском районе»;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕКРАСНОДАРСКОГОКРАЯ ""ДИРЕКЦИЯ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";26.08.2020;7 528 718,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0818500000820004116;МИНИСТЕРСТВО ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА КРАСНОДАРСКОГО КРАЯ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГОР-СТРОЙ""";1 - Победитель;7 415 787,40;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАГИСТРАЛЬ""";2 - Второй номер;7 453 431,00;;;;;;
№ 0347100003020000017;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0347100003020000017;Определение поставщика завершено;Приобретение автоматизированного оборудования учета интенсивности дорожногодвижения. Установка пунктов учета интенсивности дорожного движения на км 7+350,км 71+300, км 109+400, км 145+400 автомобильнойдорогиобщего пользованияфедерального значения А-289Краснодар- Славянск-на- Кубани - Темрюк -автомобильнаядорогаА-290 Новороссийск - Керчь и на км 106+989 автомобильнойдорогиобщего пользования федерального значения А-290 Новороссийск - Керчь,Краснодарскийкрай;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""ТАМАНЬ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";25.08.2020;5 227 752,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0347100003020000017;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХ ДОРОГ ""ТАМАНЬ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОРБ ИНЖИНИРИНГ""";1 - Победитель;2 825 263,28;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮЖНЫЙ ЦЕНТР СТРОИТЕЛЬНОГО КОНТРОЛЯ""";2 - Второй номер;2 851 402,04;;;;;;
№ 32009432282;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009432282;Закупка завершена;...дорогаМ-4 «Дон» - от Москвы через Воронеж, Ростов-на-Дону,Краснодар...дорогиМ-4 «Дон» - от Москвы через Воронеж, Ростов-на-Дону,Краснодар...  до Новороссийска,Краснодарскийкрай». Этап I. ...;"ГОСУДАРСТВЕННАЯ КОМПАНИЯ ""РОССИЙСКИЕ АВТОМОБИЛЬНЫЕДОРОГИ""";25.08.2020;360 542 950,00 ₽;;;;;;;;;;;;;;
№ 32009432246;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009432246;Закупка завершена;Конкурс в электронной форме на право заключения договора на выполнение работ по объекту АвтомобильнаядорогаМ-4 «Дон» - от Москвы через Воронеж, Ростов-на-Дону,Краснодардо Новороссийска. Строительство транспортных развязок на км 1504+700 и км 1515+300 автомобильнойдорогиМ-4 «Дон» - от Москвы через Воронеж, Ростов-на-Дону,Краснодардо Новороссийска,Краснодарскийкрай». Этап II. Устройство акустических экранов ПК 10+00 - ПК 28+00 (участниками которого могут являться только субъекты малого и среднего предпринимательства);"ГОСУДАРСТВЕННАЯ КОМПАНИЯ ""РОССИЙСКИЕ АВТОМОБИЛЬНЫЕДОРОГИ""";25.08.2020;354 912 470,00 ₽;;;;;;;;;;;;;;
№ 32009432192;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009432192;Закупка завершена;...дорогаМ-4 «Дон» - от Москвы через Воронеж, Ростов-на-Дону,Краснодар...дорогиМ-4 «Дон» - от Москвы через Воронеж, Ростов-на-Дону,Краснодар...  до Новороссийска,Краснодарскийкрай». Этап I. ...  Этап II. Электроосвещение автомобильнойдороги....;"ГОСУДАРСТВЕННАЯ КОМПАНИЯ ""РОССИЙСКИЕ АВТОМОБИЛЬНЫЕДОРОГИ""";25.08.2020;182 526 220,00 ₽;;;;;;;;;;;;;;
№ 0818500000820004070;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0818500000820004070;Определение поставщика завершено;"Ремонт объекта: ""Автомобильнаядорогаст-ца Михайловская - х.Южный, км 6+350 - км 10+390 в Курганинском районе""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕКРАСНОДАРСКОГОКРАЯ ""ДИРЕКЦИЯ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";21.08.2020;69 994 467,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0818500000820004070;МИНИСТЕРСТВО ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА КРАСНОДАРСКОГО КРАЯ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОИЗВОДСТВЕННО-КОММЕРЧЕСКАЯ ФИРМА ""ДОРОЖНО-ТРАНСПОРТНАЯ КОМПАНИЯ""";1 - Победитель;54 945 656,98;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУМУС""";2 - Второй номер;55 295 629,32;;;;;;
№ 0818500000820004068;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0818500000820004068;Определение поставщика завершено;"Ремонт объекта: ""Автомобильнаядорогас.Коноково - а.Урупский - с.Трехсельское - с.Пантелеймоновское, км 2+000 - км 2+706, км 2+787 - км 11+640 в Успенском районе""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕКРАСНОДАРСКОГОКРАЯ ""ДИРЕКЦИЯ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";21.08.2020;185 718 028,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0818500000820004068;МИНИСТЕРСТВО ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА КРАСНОДАРСКОГО КРАЯ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ №4""";;185 718 028,80;;;;;;
№ 0818500000820004063;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0818500000820004063;Определение поставщика завершено;"Ремонт объекта: ""Автомобильнаядорогаст-ца Медведовская - х.Большевик, км 4+747 - км 10+290 в Тимашевском районе""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕКРАСНОДАРСКОГОКРАЯ ""ДИРЕКЦИЯ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";21.08.2020;130 179 160,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0818500000820004063;МИНИСТЕРСТВО ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА КРАСНОДАРСКОГО КРАЯ;"НЕПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТИМАШЕВСКОЕ ДОРОЖНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ""";1 - Победитель;97 634 366,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ФИРМА ""МАЙКОПСКОЕ ДОРОЖНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ""";2 - Второй номер;98 285 262,19;;;;;;
№ 0318300119420001191;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0318300119420001191;Определение поставщика завершено;...  черездорогу), расположенных на автомобильныхдорогахместного значения в муниципальном образовании городКраснодар...;УПРАВЛЕНИЕ ЗАКУПОК АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОДКРАСНОДАР;21.08.2020;348 753,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0318300119420001191;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОД КРАСНОДАР ""ЦЕНТР МОНИТОРИНГА ДОРОЖНОГО ДВИЖЕНИЯ И ТРАНСПОРТА""";Лагзян А. А.;1 - Победитель;334 803,44;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БОР-ПРОЕКТ""";2 - Второй номер;336 547,21;;;;;;
№ 0318300006220000116;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0318300006220000116;Определение поставщика завершено;Благоустройство территории Обелиска воинам, погибшим в годы ВОВ 1941-1945 гг.в х.Куликовском Ленинградского районаКраснодарскогокрая;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ЛЕНИНГРАДСКИЙ РАЙОН;21.08.2020;824 137,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0318300006220000116;АДМИНИСТРАЦИЯ КУЛИКОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ЛЕНИНГРАДСКОГО РАЙОНА;Мойсов николай петрович -.;1 - Победитель;655 879,31;Аладина ольга викторовна -.;2 - Второй номер;660 000,00;;;;;;
№ 32009423240;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009423240;Закупка завершена;Запрос котировок в электронной форме на право заключения Договора на оказание услуг по проведению лабораторных испытаний дорожно-строительных материалов, применяемых при капитальном ремонте мостов через реку Таганка на км 643+517 и через реку Казинка на км 691+349 автомобильнойдорогиМ-4 «Дон» Москва - Воронеж - Ростов-на-Дону-Краснодар- Новороссийск, Воронежская область (участниками которого могут являться только субъекты малого и среднего предпринимательства);"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ИНЖИНИРИНГ""";21.08.2020;1 054 435,97 ₽;;;;;;;;;;;;;;
№ 0318300008820000426;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0318300008820000426;Определение поставщика завершено;Капитальный ремонтавтодорогиместного значения:Краснодарскийкрай, Темрюкский район, Фонталовское сельское поселение, пос.Кучугуры, ул.Дружбы от ул.Ленина до ул.Комсомольская  (устройство тротуара);"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""МУНИЦИПАЛЬНЫЙ ЗАКАЗ"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ТЕМРЮКСКИЙ РАЙОН";20.08.2020;5 232 670,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0318300008820000426;АДМИНИСТРАЦИЯ ФОНТАЛОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ТЕМРЮКСКОГО РАЙОНА;Рязанов виктор анатольевич -.;1 - Победитель;3 687 466,35;Григорян мкртыч арменович -.;2 - Второй номер;3 713 629,70;;;;;;
№ 0818500000820004034;https://zakupki.gov.ru//epz/order/notice/oku504/view/common-info.html?regNumber=0818500000820004034;Определение поставщика завершено;Строительство объекта: «Автомобильнаядорогас. Черниговское – пос. Дагомыс в Апшеронском районе (3 этап)» 1 очередь;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕКРАСНОДАРСКОГОКРАЯ ""ДИРЕКЦИЯ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";20.08.2020;2 543 482 197,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0818500000820004034;МИНИСТЕРСТВО ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА КРАСНОДАРСКОГО КРАЯ;Согласование получено;;По окончании срока подачи заявок подана только одна заявка, заявка соответствует требованиям. Конкурс в электронной форме признан несостоявшимся (ч. 16 ст. 54.4 Закона № 44-ФЗ);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙЮГРЕГИОН""";;;;;;;
№ 0318300119420001171;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0318300119420001171;Определение поставщика завершено;Разработка проектной документации на выполнение работ по строительству автомобильнойдороги;УПРАВЛЕНИЕ ЗАКУПОК АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОДКРАСНОДАР;19.08.2020;6 640 503,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0318300119420001171;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОД КРАСНОДАР ""ЦЕНТР МОНИТОРИНГА ДОРОЖНОГО ДВИЖЕНИЯ И ТРАНСПОРТА""";;По окончании срока подачи заявок подана только одна заявка, заявка соответствует требованиям. Конкурс в электронной форме признан несостоявшимся (ч. 16 ст. 54.4 Закона № 44-ФЗ);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР-ПРОЕКТ""";;6 640 500,00;;;;;;
№ 0818500000820004020;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0818500000820004020;Определение поставщика завершено;Ремонт автомобильнойдорогист-ца Каневская - ст-ца Березанская, км 39+700 - км 42+900 в Каневском районе;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕКРАСНОДАРСКОГОКРАЯ ""ДИРЕКЦИЯ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";19.08.2020;63 823 034,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0818500000820004020;МИНИСТЕРСТВО ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА КРАСНОДАРСКОГО КРАЯ;"НЕПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАНЕВСКОЕ ДОРОЖНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ""";1 - Победитель;50 739 299,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ФИРМА ""МАЙКОПСКОЕ ДОРОЖНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ""";2 - Второй номер;51 058 414,82;;;;;;
№ 0158200000520000209;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0158200000520000209;Определение поставщика завершено;Капитальный ремонт автомобильнойдорогиобщего пользования межмуниципального значения х.Тавричанка - х.Балко-Грузский (до границыКраснодарскогокрая) на участке км 12+760 - км 14+800 в Егорлыкском районе;МИНИСТЕРСТВО ТРАНСПОРТА РОСТОВСКОЙ ОБЛАСТИ;18.08.2020;58 001 200,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0158200000520000209;МИНИСТЕРСТВО ТРАНСПОРТА РОСТОВСКОЙ ОБЛАСТИ;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЗЕРНОГРАДСКОЕ ДОРОЖНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ""";1 - Победитель;56 551 170,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЫСОКАЯ МАРКА""";2 - Второй номер;56 841 176,00;;;;;;
№ 0818500000820004012;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0818500000820004012;Определение поставщика завершено;Ремонт автомобильнойдорогист-ца Павловская - ст-ца Весёлая - ст-ца Незамаевская, км 4+190 - км 11+540 в Павловском районе;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕКРАСНОДАРСКОГОКРАЯ ""ДИРЕКЦИЯ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";18.08.2020;137 769 207,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0818500000820004012;МИНИСТЕРСТВО ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА КРАСНОДАРСКОГО КРАЯ;"НЕПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПАВЛОВСКОЕ ДОРОЖНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ""";1 - Победитель;106 082 289,76;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ФИРМА ""МАЙКОПСКОЕ ДОРОЖНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ""";2 - Второй номер;106 771 135,80;;;;;;
№ 0818500000820003991;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0818500000820003991;Определение поставщика завершено;Выполнение работ по обеспечению земельными участками объекта «Реконструкция мостового перехода через реку Кубань на автомобильнойдорогег. Славянск-на-Кубани - г. Крымск, км 5+724 в Славянском районе» на территории Славянского района;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕКРАСНОДАРСКОГОКРАЯ ""ДИРЕКЦИЯ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";17.08.2020;2 013 333,33 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0818500000820003991;МИНИСТЕРСТВО ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА КРАСНОДАРСКОГО КРАЯ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮГ ГЕО АЛЬЯНС""";1 - Победитель;1 000 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕОМЕТРИЯ""";2 - Второй номер;500 000,00;;;;;;
№ 0818500000820003989;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0818500000820003989;Определение поставщика завершено;"Ремонт объекта: ""Автомобильнаядорогаст-ца Динская - ст-ца Старомышастовская, км 14+836 - км 20+929, км 20+954 - км 21+135 в Динском районе""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕКРАСНОДАРСКОГОКРАЯ ""ДИРЕКЦИЯ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";17.08.2020;206 247 048,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0818500000820003989;МИНИСТЕРСТВО ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА КРАСНОДАРСКОГО КРАЯ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"НЕПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ДОРОЖНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ № 1""";;206 247 048,00;;;;;;
