Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0171200001920001339;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0171200001920001339;Определение поставщика завершено;"Ремонт автомобильнойдорогивне границ населенных пунктовРостовскогомуниципального района ""Итларь-Буково"" по адресу: Ярославская область,Ростовскийрайон, с.п. петровское";ДЕПАРТАМЕНТ ГОСУДАРСТВЕННОГО ЗАКАЗА ЯРОСЛАВСКОЙ ОБЛАСТИ;24.07.2020;6 713 617,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0171200001920001339;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РОСТОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ""ЦЕНТР АРХИТЕКТУРЫ И ГРАДОСТРОИТЕЛЬСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЕКС""";1 - Победитель;5 303 757,52;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОРИГИНАЛ""";2 - Второй номер;5 337 325,61;;;;;;
№ 32009347016;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009347016;Закупка завершена;Конкурс в электронной форме на право заключения Договора на выполнение работ по объекту: «Реконструкция с последующей эксплуатацией на платной основе автомобильнойдорогиМ-4 «Дон» от Москвы через Воронеж,Ростов-на-Дону, Краснодар до Новороссийска на участке км 715 – км 777, Воронежская область. Основной объект» (с привлечением к исполнению договора субподрядчиков (соисполнителей) из числа субъектов малого и среднего предпринимательства);"ГОСУДАРСТВЕННАЯ КОМПАНИЯ ""РОССИЙСКИЕ АВТОМОБИЛЬНЫЕДОРОГИ""";23.07.2020;16 344 312 530,00 ₽;;;;;;;;;;;;;;
№ 32009347007;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009347007;Закупка завершена;Конкурс в электронной форме на право заключения Долгосрочного инвестиционного соглашения на строительство, содержание, ремонт, капитальный ремонт и эксплуатацию на платной основе автомобильнойдорогиМ-4 «Дон» от Москвы через Воронеж,Ростов-на-Дону, Краснодар до Новороссийска на участке обхода г. Аксая;"ГОСУДАРСТВЕННАЯ КОМПАНИЯ ""РОССИЙСКИЕ АВТОМОБИЛЬНЫЕДОРОГИ""";23.07.2020;85 932 999 140,00 ₽;;;;;;;;;;;;;;
№ 0364100001820000041;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0364100001820000041;Определение поставщика завершено;Проведение строительного контроля при осуществлении строительства объекта: «Строительство и реконструкция  автомобильнойдорогиМ-23Ростов-на-Дону – Таганрог до границы с Украиной (на Харьков,Одессу). Строительство транспортной развязки в разных уровнях на км 9 автомобильнойдорогиА-280Ростов-на-Дону – Таганрог – граница с Украиной,Ростовскаяобласть»;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ВОЛГОГРАД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";23.07.2020;52 384 260,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0364100001820000041;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ВОЛГОГРАД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕОЭКОПРОЕКТ""";1 - Победитель;52 384 260,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЭЛТ""";2 - Второй номер;41 000 000,00;;;;;;
№ 0858300003320000012;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0858300003320000012;Определение поставщика завершено;Проведение оценки технического состояния автомобильныхдорогна территории города АзоваРостовскойобласти;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ Г. АЗОВА ""ДЕПАРТАМЕНТ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА""";23.07.2020;1 772 200,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0858300003320000012;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ Г. АЗОВА ""ДЕПАРТАМЕНТ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГОРОДСКИЕ ТЕХНОЛОГИИ""";1 - Победитель;749 421,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОЦЕНКАПРОЕКТСЕРВИС""";2 - Второй номер;758 282,00;;;;;;
№ 0358300284520000100;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0358300284520000100;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдороггородаРостова-на-Дону. Устранение деформаций и повреждений асфальтобетонных покрытийна улично-дорожной сети городаРостова-на-Дону традиционной асфальтобетоннойсмесью.;"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ  УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ Г.РОСТОВА-НА-ДОНУ""";23.07.2020;3 879 445,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0358300284520000100;"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ Г. РОСТОВА-НА-ДОНУ""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙАВТОДОР""";;3 860 047,97;;;;;;
№ 0358300284520000099;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0358300284520000099;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдороггородаРостова-на-Дону. Устранение деформаций и повреждений асфальтобетонных покрытийна улично-дорожной сети городаРостова-на-Дону традиционной асфальтобетоннойсмесью.;"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ  УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ Г.РОСТОВА-НА-ДОНУ""";23.07.2020;3 843 241,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0358300284520000099;"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ Г. РОСТОВА-НА-ДОНУ""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ НАУЧНО-ПРОИЗВОДСТВЕННАЯ ФИРМА ""РОСТАГРОПРОМАВТОДОРСЕРВИС""";;3 824 024,99;;;;;;
№ 0358300284520000098;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0358300284520000098;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдороггородаРостова-на-Дону. Устранение деформаций и повреждений асфальтобетонных покрытийна улично-дорожной сети городаРостова-на-Дону традиционной асфальтобетоннойсмесью.;"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ  УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ Г.РОСТОВА-НА-ДОНУ""";23.07.2020;3 877 506,88 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0358300284520000098;"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ Г. РОСТОВА-НА-ДОНУ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРИС""";1 - Победитель;3 819 344,29;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦСТРОЙ""";2 - Второй номер;3 838 731,82;;;;;;
№ 0358300284520000097;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0358300284520000097;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдороггородаРостова-на-Дону. Устранение деформаций и повреждений асфальтобетонных покрытийна улично-дорожной сети городаРостова-на-Дону традиционной асфальтобетоннойсмесью.;"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ  УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ Г.РОСТОВА-НА-ДОНУ""";23.07.2020;3 846 753,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0358300284520000097;"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ Г. РОСТОВА-НА-ДОНУ""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ-ЮГ""";;3 827 519,83;;;;;;
№ 0358300284520000096;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0358300284520000096;Определение поставщика завершено;Выполнение работ по обследованию конструктивныхэлементов мостов и путепроводов г.Ростова-на-Дону.;"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ  УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ Г.РОСТОВА-НА-ДОНУ""";23.07.2020;2 230 600,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0358300284520000096;"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ Г. РОСТОВА-НА-ДОНУ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЕГРО""";1 - Победитель;665 410,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗЕЛЕНЫЙ МЕГАПОЛИС""";2 - Второй номер;676 563,00;;;;;;
№ 32009345269;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009345269;Закупка завершена;Оказание услуг по предоставлению доступа и абонентского обслуживания для осуществления электронного документооборотаРостовскогоотряда ВО филиала ФГП ВО ЖДТ России на Северо-Кавказской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";23.07.2020;24 600,00 ₽;;;;;;;;;;;;;;
№ 0158300034620000008;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0158300034620000008;Определение поставщика завершено;Текущий ремонт основаниядорогипо пер. Кирпичный, ул. Боженко, ул. Советская, ул. Чапаева Грушевского сельского поселения, Аксайского района,Ростовскойобласти.;АДМИНИСТРАЦИЯ ГРУШЕВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;23.07.2020;5 313 506,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0158300034620000008;АДМИНИСТРАЦИЯ ГРУШЕВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;Мардян нуне аркадевна -.;1 - Победитель;4 357 073,92;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ НАУЧНО-ПРОИЗВОДСТВЕННАЯ ФИРМА ""РОСТАГРОПРОМАВТОДОРСЕРВИС""";2 - Второй номер;4 383 641,45;;;;;;
№ 32009344356;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009344356;Закупка завершена;Конкурс в электронной форме на право заключения Договора оказание услуг по визуально-инструментальному осмотру мостовых сооружений на автомобильныхдорогахМ-1 «Беларусь» Москва - граница с Республикой Белоруссия, М-4 «Дон» Москва - Воронеж -Ростов-на-Дону - Краснодар – Новороссийск (участниками которого могут являться только субъекты малого и среднего предпринимательства);"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ИНЖИНИРИНГ""";23.07.2020;15 737 642,22 ₽;;;;;;;;;;;;;;
№ 32009344351;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009344351;Закупка завершена;Конкурс в электронной форме на право заключения Договора на  выполнение расчётов грузоподъёмности мостовых сооружений на автомобильныхдорогахМ-1 «Беларусь» Москва - граница с Республикой Белоруссия, М-3 «Украина» Москва - Калуга - Брянск - граница с Украиной, М-4 «Дон» Москва - Воронеж -Ростов-на-Дону - Краснодар – Новороссийск(участниками которого могут являться только субъекты малого и среднего предпринимательства);"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ИНЖИНИРИНГ""";23.07.2020;10 982 848,67 ₽;;;;;;;;;;;;;;
№ 0133200001720001843;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0133200001720001843;Определение поставщика завершено;Выполнение работ по ремонту   автомобильнойдороги Ростов- Иваново - Нижний-Новгород в Тейковском районе Ивановской области;ДЕПАРТАМЕНТ КОНКУРСОВ И АУКЦИОНОВ ИВАНОВСКОЙ ОБЛАСТИ;23.07.2020;160 655 100,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0133200001720001843;ДЕПАРТАМЕНТ ДОРОЖНОГО ХОЗЯЙСТВА И ТРАНСПОРТА ИВАНОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ""";;160 655 100,00;;;;;;
№ 32009344349;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009344349;Закупка завершена;Конкурс в электронной форме на право заключения Договора на оказание услуг по визуально-инструментальному осмотру водопропускных труб на автомобильнойдорогеМ-4 «Дон» Москва - Воронеж -Ростов-на-Дону - Краснодар – Новороссийск (участниками которого могут являться только субъекты малого и среднего предпринимательства);"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ИНЖИНИРИНГ""";23.07.2020;11 404 788,33 ₽;;;;;;;;;;;;;;
№ 32009344283;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009344283;Закупка завершена;Конкурс в электронной форме на право заключения Договора на оказание услуг по визуально-инструментальному осмотру мостовых сооружений на автомобильнойдорогеМ-4 «Дон» Москва-Воронеж-Ростов-на-Дону-Краснодар-Новороссийск (участниками которого могут являться только субъекты малого и среднего предпринимательства);"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ИНЖИНИРИНГ""";23.07.2020;12 408 110,01 ₽;;;;;;;;;;;;;;
№ 0158300013020000065;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0158300013020000065;Определение поставщика завершено;Выполнение работ по капитальному ремонту автомобильнойдорогипо пер. Почтовый в п. Тарасовский Тарасовского районаРостовскойобласти;АДМИНИСТРАЦИЯ ТАРАСОВСКОГО РАЙОНА;22.07.2020;5 027 790,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0158300013020000065;АДМИНИСТРАЦИЯ ТАРАСОВСКОГО РАЙОНА;;;;;;;;;;;;
№ 0358300284520000095;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0358300284520000095;Определение поставщика завершено;Выполнение работ по установке дорожных (пешеходных) ограждений на улично-дорожнойсети городаРостова-на-Дону.;"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ  УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ Г.РОСТОВА-НА-ДОНУ""";22.07.2020;1 965 460,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0358300284520000095;ДЕПАРТАМЕНТ АВТОМОБИЛЬНЫХ ДОРОГ И ОРГАНИЗАЦИИ ДОРОЖНОГО ДВИЖЕНИЯ ГОРОДА РОСТОВА-НА-ДОНУ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОИЗВОДСТВЕННО-КОММЕРЧЕСКИЙ ЦЕНТР ""РЕСУРС""";1 - Победитель;1 139 966,80;Нежинский игорь викторови Ч.;2 - Второй номер;1 238 239,80;;;;;;
№ 0358300284520000094;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0358300284520000094;Определение поставщика завершено;Выполнение работ по установке дорожных (пешеходных) ограждений на улично-дорожной сети городаРостова-на-Дону;"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ  УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ ОБЪЕКТОВ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ Г.РОСТОВА-НА-ДОНУ""";22.07.2020;827 606,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0358300284520000094;ДЕПАРТАМЕНТ АВТОМОБИЛЬНЫХ ДОРОГ И ОРГАНИЗАЦИИ ДОРОЖНОГО ДВИЖЕНИЯ ГОРОДА РОСТОВА-НА-ДОНУ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОИЗВОДСТВЕННО-КОММЕРЧЕСКИЙ ЦЕНТР ""РЕСУРС""";1 - Победитель;542 081,93;Нежинский игорь викторови Ч.;2 - Второй номер;546 219,96;;;;;;
№ 0158300033620000080;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0158300033620000080;Определение поставщика завершено;Валка и обрезка деревьев  вдоль  автомобильныхдорогобщего пользования местного значения г. СальскаРостовскойобласти;АДМИНИСТРАЦИЯ САЛЬСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ;21.07.2020;423 735,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0158300033620000080;АДМИНИСТРАЦИЯ САЛЬСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ;Липанов алексей александрович -.;1 - Победитель;336 869,32;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМУ - 77""";2 - Второй номер;338 988,00;;;;;;
№ 0871300004220000068;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0871300004220000068;Определение поставщика завершено;"Выполнение работ по разработке проектной документации по объекту ""Капитальный ремонт мостового перехода через реку Кось на автомобильнойдорогеНикольское- Матвеевское вРостовскомрайоне Ярославской области.";"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕРОСТОВСКОГОМУНИЦИПАЛЬНОГО РАЙОНА ""ЕДИНАЯ СЛУЖБА ЗАКАЗЧИКА""";21.07.2020;1 514 459,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0871300004220000068;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РОСТОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ""ЦЕНТР АРХИТЕКТУРЫ И ГРАДОСТРОИТЕЛЬСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НПО ДОРОГА""";;1 514 459,00;;;;;;
№ 32009336762;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009336762;Закупка завершена;Конкурс в электронной форме на право заключения Договора на выполнение работ по восстановлению изношенного верхнего слоя покрытия транспортной развязки на автомобильнойдорогеМ-4 «Дон» Москва-Воронеж-Ростов-на-Дону-Краснодар-Новороссийск км 1044+430,Ростовскаяобласть (участниками которого могут являться только субъекты малого и среднего предпринимательства);"ГОСУДАРСТВЕННАЯ КОМПАНИЯ ""РОССИЙСКИЕ АВТОМОБИЛЬНЫЕДОРОГИ""";21.07.2020;37 835 760,00 ₽;;;;;;;;;;;;;;
№ 32009333595;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009333595;Закупка завершена;закупка у единственного поставщика услуг по выполнению программы производственного контроля на объектах Дирекции социальной сферы Северо-Кавказской железнойдороги;"ФЕДЕРАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ЦЕНТР ГИГИЕНЫ И ЭПИДЕМИОЛОГИИ ВРОСТОВСКОЙОБЛАСТИ""";20.07.2020;287 430,61 ₽;;;;;;;;;;;;;;
№ 0358300213120000014;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0358300213120000014;Определение поставщика завершено;Содержание автомобильныхдорогобщего     пользования местного значения Кашарского районаРостовскойобласти.;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ОТДЕЛ ЗАКАЗЧИКА"" КАШАРСКОГО РАЙОНАРОСТОВСКОЙОБЛАСТИ";20.07.2020;2 699 960,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0358300213120000014;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ОТДЕЛ ЗАКАЗЧИКА"" КАШАРСКОГО РАЙОНА РОСТОВСКОЙ ОБЛАСТИ";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮАХ-СЕРВИС""";1 - Победитель;2 416 464,20;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ""СТРОИТЕЛЬ""";2 - Второй номер;2 429 964,00;;;;;;
№ 32009330886;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009330886;Работа комиссии;Поставка угля для нуждРостовскогоотряда филиала ФГП ВО ЖДТ России на Северо-Кавказской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";17.07.2020;765 000,00 ₽;;;;;;;;;;;;;;
№ 0105500000220000986;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0105500000220000986;Определение поставщика завершено;Ремонт автомобильныхдорогпо ул. Рокчинского, ул. Санджирова, ул.Ростовская, ул. Джангара, ул. Титова в п. Кетченеры Кетченеровского района Республики Калмыкия;СЛУЖБА РЕГУЛИРОВАНИЯ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК РЕСПУБЛИКИ КАЛМЫКИЯ;17.07.2020;10 016 923,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0105500000220000986;АДМИНИСТРАЦИЯ КЕТЧЕНЕРОВСКОГО РАЙОННОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ РЕСПУБЛИКИ КАЛМЫКИЯ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНКОМ""";;10 016 923,00;;;;;;
