Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0346300111320000061;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0346300111320000061;Определение поставщика завершено;выполнение работ по организации строительства, строительно-монтажных и пусконаладочных работ на объекте: «Котельная для теплоснабжения ДОУ №66 и 67 (стр.), расположенных на территории микрорайона, ограниченного улицами Виктора Музыки, Михаила Трунова, автомобильнойдорогойОрел-Тамбови Лебедянским шоссе в г. Липецке»;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ СТРОИТЕЛЬСТВА ГОРОДА ЛИПЕЦКА""";02.06.2020;35 628 770,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0346300111320000061;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ СТРОИТЕЛЬСТВА ГОРОДА ЛИПЕЦКА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКОТЕРМ""";1 - Победитель;27 968 584,45;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛИПЕЦКТЕПЛОСТРОЙ""";2 - Второй номер;28 146 728,30;;;;;;
№ 32009199426;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009199426;Закупка завершена;"Проведение строительного контроля при осуществлении капитального ремонта объекта: ""Капитальный ремонт автомобильнойдорогиР-22 ""Каспий"" автомобильнаядорогаМ-4 ""Дон""-Тамбов-Волгоград-Астрахань на участке км 600+000 - км 609+350, Воронежская область";"ФЕДЕРАЛЬНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""РОССИЙСКИЙ ДОРОЖНЫЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ""";29.05.2020;3 614 700,00 ₽;;;;;;;;;;;;;;
№ 0164200003020001621;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164200003020001621;Определение поставщика завершено;Выполнение работ по текущему ремонтуавтодорогиНовое Хмелевое - Крюковка км 5+000 - км 7+000 Мичуринского районаТамбовскойобласти;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАТАМБОВСКОЙОБЛАСТИ;29.05.2020;14 170 704,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164200003020001621;АДМИНИСТРАЦИЯ МИЧУРИНСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХНИКА-68""";;14 099 850,48;;;;;;
№ 0164200003020001620;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164200003020001620;Определение поставщика завершено;Выполнение работ по текущему ремонтуавтодорогиИзосимово - Глазок - Желановка Мичуринского районаТамбовскойобласти;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАТАМБОВСКОЙОБЛАСТИ;29.05.2020;2 268 002,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164200003020001620;АДМИНИСТРАЦИЯ МИЧУРИНСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРТРАНС""";1 - Победитель;2 075 221,83;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНВЕСТОР СТРОЙ +""";2 - Второй номер;2 086 561,84;;;;;;
№ 0164200003020001619;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164200003020001619;Определение поставщика завершено;Выполнение работ по текущему ремонтуавтодорогиНовое Хмелевое - Крюковка км 2+500 - км 5+000 Мичуринского районаТамбовскойобласти;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАТАМБОВСКОЙОБЛАСТИ;29.05.2020;17 620 122,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164200003020001619;АДМИНИСТРАЦИЯ МИЧУРИНСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХНИКА-68""";;17 532 021,39;;;;;;
№ 0164200003020001618;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164200003020001618;Определение поставщика завершено;Ремонтавтодорогипо ул. Энергетиков - ул. Мира, ул.Школьная в с. Пичаево;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАТАМБОВСКОЙОБЛАСТИ;29.05.2020;12 040 734,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164200003020001618;АДМИНИСТРАЦИЯ ПИЧАЕВСКОГО СЕЛЬСОВЕТА ПИЧАЕВСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОЛИМП""";1 - Победитель;8 970 346,83;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БОНДАРСКАЯ ДОРОЖНО-СТРОИТЕЛЬНАЯ ПЕРЕДВИЖНАЯ МЕХАНИЗИРОВАННАЯ КОЛОННА""";2 - Второй номер;9 030 550,50;;;;;;
№ 0864500000220002035;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0864500000220002035;Определение поставщика завершено;Выполнение работ по устройству  асфальтированной площадки у здания МБДОУ Платоновский детский сад для посадки - высадки детей;"ТАМБОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ПО ОРГАНИЗАЦИИ ЗАКУПОК""";29.05.2020;476 508,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0864500000220002035;АДМИНИСТРАЦИЯ ПЛАТОНОВСКОГО СЕЛЬСОВЕТА РАССКАЗОВСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АТС СТРОЙ 68""";1 - Победитель;407 414,34;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТАМБОВСТРОЙРЕГИОН-68""";2 - Второй номер;409 796,88;;;;;;
№ 0864500000220002029;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0864500000220002029;Определение поставщика завершено;Выполнение работ по устройству твердого покрытия в с.Сампур от ул.Советская дом №38 по ул.Интернациональная от дома №40 до дома №1;"ТАМБОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ПО ОРГАНИЗАЦИИ ЗАКУПОК""";29.05.2020;811 341,85 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0864500000220002029;АДМИНИСТРАЦИЯ САМПУРСКОГО СЕЛЬСОВЕТА САМПУРСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОГИ 68""";1 - Победитель;551 498,84;Адамян Д. М.;2 - Второй номер;555 555,55;;;;;;
№ 0864500000220002028;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0864500000220002028;Определение поставщика завершено;Выполнение работ по устройствуавтодорогив с.Понзари по ул. Мирная от дома №15 до дома №25;"ТАМБОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ПО ОРГАНИЗАЦИИ ЗАКУПОК""";29.05.2020;939 008,99 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0864500000220002028;АДМИНИСТРАЦИЯ СЕРЕДИНОВСКОГО СЕЛЬСОВЕТА САМПУРСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОГИ 68""";1 - Победитель;699 561,90;Адамян Д. М.;2 - Второй номер;704 256,94;;;;;;
№ 0164300025120000008;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164300025120000008;Определение поставщика завершено;Выполнение работ по нанесению горизонтальной разметки наавтодорогимуниципального значения Петровского районаТамбовскойобласти;АДМИНИСТРАЦИЯ ПЕТРОВСКОГО РАЙОНАТАМБОВСКОЙОБЛАСТИ;29.05.2020;157 207,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164300025120000008;АДМИНИСТРАЦИЯ ПЕТРОВСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОРГАНИЗАЦИЯ ДОРОЖНОГО СЕРВИСА""";;157 207,00;;;;;;
№ 0164200003020001588;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164200003020001588;Определение поставщика завершено;"Выполнение строительных работ по объектам: ""Комплекс (ферм), объектов животноводства по производству мяса индейки. Подъезднаядорогак площадке Откорм 11"", расположенном в районе села Старое Козьмодемьяновское, Первомайского районаТамбовскойобласти, «Комплекс (ферм), объектов животноводства по производству мяса индейки. Подъезднаядорогак площадке Откорм 12», расположенном в районе села Новосеславино, Первомайского районаТамбовскойобласти.";КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАТАМБОВСКОЙОБЛАСТИ;29.05.2020;229 441 635,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164200003020001588;АДМИНИСТРАЦИЯ ПЕРВОМАЙСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТАМБОВСТРОЙМЕХАНИЗАЦИЯ""";1 - Победитель;228 294 426,82;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕАЛ-МАКС""";2 - Второй номер;228 294 426,82;;;;;;
№ 0164200003020001566;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0164200003020001566;Определение поставщика завершено;"Оказание услуг строительного контроля на объектах: ""Комплекс (ферм), объектов животноводства по производству мяса индейки. Подъезднаядорогак площадке Откорм 11"", расположенном в районе села Старое Козьмодемьяновское, Первомайского районаТамбовскойобласти, «Комплекс (ферм), объектов животноводства по производству мяса индейки. Подъезднаядорогак площадке Откорм 12», расположенном в районе села Новосеславино, Первомайского районаТамбовскойобласти.";КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАТАМБОВСКОЙОБЛАСТИ;28.05.2020;7 145 190,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164200003020001566;АДМИНИСТРАЦИЯ ПЕРВОМАЙСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВАЛОН-СТРОЙ""";1 - Победитель;800 000,00;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ИНСТИТУТ ПО ПРОЕКТИРОВАНИЮ ОБЪЕКТОВ ИНЖЕНЕРНОГО И СОЦИАЛЬНОГО ОБУСТРОЙСТВА СЕЛЬСКИХ И ГОРОДСКИХ ТЕРРИТОРИЙ ""ИНЖСОЦПРОЕКТ""";2 - Второй номер;850 000,00;;;;;;
№ 32009192076;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009192076;Закупка завершена;Запрос котировок среди субъектов малого и среднего предпринимательства в электронной форме № 1604/ЗКТЭ-ЦДТВ/20 на право заключения договора выполнения работ по текущему ремонту котельной, расположенной по адресу:Тамбовскаяобл., г. Мичуринск, ст. Кочетовка -3 (инв. № 0100540-К, сетевой № 45721100000000200000);"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";28.05.2020;732 266,40 ₽;;;;;;;;;;;;;;
№ 0164200003020001544;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164200003020001544;Определение поставщика завершено;Выполнение работ по устройству хоккейной площадки;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАТАМБОВСКОЙОБЛАСТИ;28.05.2020;1 299 704,34 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164200003020001544;АДМИНИСТРАЦИЯ ИВАНОВСКОГО СЕЛЬСОВЕТА САМПУРСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРБАТСТРОЙМОНТАЖ""";;1 299 704,34;;;;;;
№ 0164300014120000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164300014120000005;Определение поставщика завершено;"Ремонт подхода к мосту (р.Кашма) наавтодороге""Моршанск-Пичаево""-Байловка 2-я-пос. Октябрьский (Пичаевский лесхоз) Пичаевского районаТамбовскойобласти";АДМИНИСТРАЦИЯ ПИЧАЕВСКОГО РАЙОНАТАМБОВСКОЙОБЛАСТИ;28.05.2020;239 293,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164300014120000005;АДМИНИСТРАЦИЯ ПИЧАЕВСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;;;;;;;;;;;;
№ 0164300014120000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164300014120000004;Определение поставщика завершено;Выполнение работ по нанесению дорожной разметки на автомобильныхдорогахобщего пользования Пичаевского районаТамбовскойобласти;АДМИНИСТРАЦИЯ ПИЧАЕВСКОГО РАЙОНАТАМБОВСКОЙОБЛАСТИ;28.05.2020;310 962,67 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164300014120000004;АДМИНИСТРАЦИЯ ПИЧАЕВСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОРГАНИЗАЦИЯ ДОРОЖНОГО СЕРВИСА""";1 - Победитель;264 318,34;Михалева В. В.;2 - Второй номер;265 873,15;;;;;;
№ 0864500000220002010;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0864500000220002010;Определение поставщика завершено;Благоустройство общественных территорий в селе Бондари Бондарского районаТамбовскойобласти;"ТАМБОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ПО ОРГАНИЗАЦИИ ЗАКУПОК""";27.05.2020;852 340,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0864500000220002010;АДМИНИСТРАЦИЯ БОНДАРСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;Чистяков А. В.;1 - Победитель;626 469,90;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БОНДАРСКАЯ ДОРОЖНО-СТРОИТЕЛЬНАЯ ПЕРЕДВИЖНАЯ МЕХАНИЗИРОВАННАЯ КОЛОННА""";2 - Второй номер;630 731,60;;;;;;
№ 32009187195;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009187195;Закупка завершена;Запрос котировок среди субъектов малого и среднего предпринимательства в электронной форме № 1602/ЗКТЭ-ЦДТВ/20 на право заключения договора выполнения работ по текущему ремонту котельной, расположенной по адресу:Тамбовскаяобл., г. Мичуринск, ст. Кочетовка-5 (инв. № 0100580-(М), сетевой № 45311100000000370000);"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";27.05.2020;480 763,20 ₽;;;;;;;;;;;;;;
№ 0164200003020001503;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164200003020001503;Определение поставщика завершено;Обустройство  зоны  отдыха  в  парке     р. п. Ржакса Ржаксинского  районаТамбовскойобласти;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАТАМБОВСКОЙОБЛАСТИ;27.05.2020;1 607 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164200003020001503;АДМИНИСТРАЦИЯ РЖАКСИНСКОГО ПОССОВЕТА РЖАКСИНСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМУ""";1 - Победитель;1 494 510,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХСТРОЙКОМ""";2 - Второй номер;1 502 545,00;;;;;;
№ 0364100001820000030;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0364100001820000030;Определение поставщика завершено;"Оказание  услуг по содержанию искусственных дорожных сооружений на участках автомобильнойдорогиА-298  автомобильнаядорогаР-208 ""Тамбов-Пенза"" - Саратов - Пристанное - Ершов - Озинки - граница с Республикой Казахстан  км 0+000 - км 2+433, км 12+274 - км 35+350,Тамбовскаяобласть.";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ВОЛГОГРАД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";27.05.2020;9 202 921,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0364100001820000030;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ВОЛГОГРАД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭЛЕКТРОДОРМОСТ""";;9 202 921,00;;;;;;
№ 0164300039820000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164300039820000004;Определение поставщика завершено;"Оказание услуг по проведению экспертизы результатов выполненных работ, предусмотренных контрактом по ремонту автомобильнойдороги""Токаревка-Сергиевка"" км 0+000 - км 3+600 Токаревского районаТамбовскойобласти";АДМИНИСТРАЦИЯ ТОКАРЁВСКОГО РАЙОНАТАМБОВСКОЙОБЛАСТИ;26.05.2020;842 498,07 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164300039820000004;АДМИНИСТРАЦИЯ ТОКАРЁВСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВАЛОН-СТРОЙ""";1 - Победитель;657 148,51;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКСПЕРТ""";2 - Второй номер;661 360,99;;;;;;
№ 0864500000220001951;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0864500000220001951;Определение поставщика завершено;"Обустройство зоны отдыха детской игровой площадки на территории детского садика ""Солнышко""";"ТАМБОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ПО ОРГАНИЗАЦИИ ЗАКУПОК""";26.05.2020;398 147,30 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0864500000220001951;АДМИНИСТРАЦИЯ МУЧКАПСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРСТРОЙСЕРВИС""";;398 147,30;;;;;;
№ 0123300010920000071;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0123300010920000071;Определение поставщика завершено;Устройство водоотведения по ул.Садовая в с.Лермонтовка;АДМИНИСТРАЦИЯТАМБОВСКОГОРАЙОНА;26.05.2020;205 912,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0123300010920000071;АДМИНИСТРАЦИЯ ТАМБОВСКОГО РАЙОНА;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Ключкин сергей владимирович -.;;205 912,00;;;;;;
№ 0864500000220001923;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0864500000220001923;Определение поставщика завершено;Устройство тротуарных дорожек на универсальной спортивной площадке в пос. Зелёный Рассказовского районаТамбовскойобласти;"ТАМБОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ПО ОРГАНИЗАЦИИ ЗАКУПОК""";25.05.2020;598 812,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0864500000220001923;АДМИНИСТРАЦИЯ ЗЕЛЁНОВСКОГО СЕЛЬСОВЕТА РАССКАЗОВСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;Макарова С. П.;1 - Победитель;446 130,68;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАСТЕРСТРОЙ""";2 - Второй номер;449 124,74;;;;;;
№ 0146300015120000017;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0146300015120000017;Определение поставщика завершено;Ремонт автомобильнойдорогипо ул. Ленинская в г. Грязи и подходов к ней (перекресток ул. Ленинская, Советская, ул. Лесная, ул. Липецкая, ул. Некрасова, ул.Тамбовская, Козловский переулок, ул. Красная площадь).;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД ГРЯЗИ ГРЯЗИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ;25.05.2020;10 542 758,92 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0146300015120000017;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД ГРЯЗИ ГРЯЗИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРИСТАЛЛ""";;10 490 045,13;;;;;;
№ 0164300001720000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164300001720000004;Определение поставщика завершено;Ремонтавтодорогипо пер. Совхозный (подъезд к д. 7)  д. КрасненькаяТамбовскогорайонаТамбовскойобласти;АДМИНИСТРАЦИЯ ДОНСКОГО СЕЛЬСОВЕТАТАМБОВСКОГОРАЙОНАТАМБОВСКОЙОБЛАСТИ;22.05.2020;1 439 750,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164300001720000004;АДМИНИСТРАЦИЯ ДОНСКОГО СЕЛЬСОВЕТА ТАМБОВСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУБСТРОЙ""";1 - Победитель;1 008 403,75;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНО-СТРОИТЕЛЬНАЯ КОМПАНИЯ""";2 - Второй номер;1 015 602,49;;;;;;
