Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0311100007220000137;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0311100007220000137;Определение поставщика завершено;"Ремонт автомобильнойдорогиМ-7 ""Волга"" Москва -Владимир- Нижний Новгород - Казань - Уфа на участке км 1103+000 - км 1109+000 , Республика Татарстан (дополнительные работы)";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГВОЛГО-ВЯТСКОГО РЕГИОНА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";30.10.2020;1 514 956,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0311100007220000137;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ВОЛГО-ВЯТСКОГО РЕГИОНА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙ-ИНЖИНИРИНГ""";;1 514 956,00;;;;;;
№ 32009633677;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009633677;Закупка завершена;Запрос котировок в электронной форме № 3834/ЗКТЭ-ДЖВ/20 на право заключения договора оказания услуг по проведению лабораторно- инструментальных исследований в рамках производственного контроля (вокзалы Нижний Новгород, Муром, Навашино, Арзамас-1, Арзамас-2, Сергач, Шумерля, Шахунья, Дзержинск,Владимир, Ковров, Киров, Глазов, Котельнич, Казань, Восстание, Канаш, Зеленый Дол, Йошкар-Ола, Ижевск, Агрыз, Сарапул, Чебоксары);"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";30.10.2020;1 102 792,80 ₽;;;;;;;;;;;;;;
№ 0828300019820000187;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0828300019820000187;Определение поставщика завершено;Выполнение работ по установке дорожных знаков на территории Суздальского районаВладимирскойобласти;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ПО ЗАКУПКАМ, ИМУЩЕСТВУ И ЗЕМЕЛЬНЫМ ОТНОШЕНИЯМ СУЗДАЛЬСКОГО РАЙОНА""";29.10.2020;510 517,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0828300019820000187;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ РАЗВИТИЯ ИНФРАСТРУКТУРЫ И ДОРОЖНОГО ХОЗЯЙСТВА"" СУЗДАЛЬСКОГО РАЙОНА";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРЗНАК МОСКВА""";1 - Победитель;418 623,96;Кукшинов В. А.;2 - Второй номер;421 176,55;;;;;;
№ 0128200000120005718;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000120005718;Определение поставщика завершено;"Выполнение работ по ремонту и содержанию автомобильнойдороги""Волга"" - Колокша на участке км 0+000 - км 1+280 в Собинском районеВладимирскойобласти";ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;29.10.2020;12 198 979,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0128200000120005718;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ВЛАДИМИРСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ АДМИНИСТРАЦИИ ВЛАДИМИРСКОЙ ОБЛАСТИ""";"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ВЛАДИМИРСКОЙ ОБЛАСТИ ""ДОРОЖНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ №3""";1 - Победитель;7 807 346,20;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ТРАССА""";2 - Второй номер;7 868 341,10;;;;;;
№ 0128300005320000172;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128300005320000172;Определение поставщика завершено;Зимнее содержание автомобильныхдорогобщего пользования местного значения п.Гусевский - п.Панфилово - п.Новый, п.Гусевский - п.Панфилово муниципального образования город Гусь-ХрустальныйВладимирскойобласти в 4 квартале 2020 года;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОД ГУСЬ-ХРУСТАЛЬНЫЙВЛАДИМИРСКОЙОБЛАСТИ;29.10.2020;290 172,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0128300005320000172;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА ЕДИНОГО ЗАКАЗЧИКА"" Г.ГУСЬ-ХРУСТАЛЬНЫЙ";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""СПЕЦПРЕДПРИЯТИЕ"" ГОРОДА ГУСЬ-ХРУСТАЛЬНЫЙ";;290 172,00;;;;;;
№ 0128200000120005697;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000120005697;Определение поставщика завершено;Выполнение работ по благоустройству придомовой территории многоквартирного жилого дома № 18 квартал Дубки г. Струнино.;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;29.10.2020;4 217 130,28 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0128200000120005697;АДМИНИСТРАЦИЯ ГОРОДА СТРУНИНО АЛЕКСАНДРОВСКОГО РАЙОНА ВЛАДИМИРСКОЙ ОБЛАСТИ;Телегин Е. А.;1 - Победитель;3 183 933,41;Авакян К. К.;2 - Второй номер;3 205 019,06;;;;;;
№ 0128200000120005689;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000120005689;Определение поставщика завершено;Ремонт дорожного покрытия ул. Ленина (от пересечения с западным объездом города Суздаля до д.65 ул. Ленина);ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;29.10.2020;25 018 338,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0128200000120005689;АДМИНИСТРАЦИЯ ГОРОДА СУЗДАЛЯ ВЛАДИМИРСКОЙ ОБЛАСТИ;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ВЛАДИМИРСКОЙ ОБЛАСТИ ""ДОРОЖНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ №3""";1 - Победитель;18 387 633,24;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ТРАССА""";2 - Второй номер;18 512 724,93;;;;;;
№ 0301100012720000123;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0301100012720000123;Определение поставщика завершено;Установка пунктов учета интенсивностидорожного движения на автомобильныхдорогахобщего пользования федеральногозначения Р-240 Уфа – Оренбург на участке км 16+900 – км 280+941, М-5 «Урал»Москва – Рязань – Пенза – Самара – Уфа – Челябинск на участке км 1194+500 – км1548+651, М-7 «Волга» Москва –Владимир– Нижний Новгород – Казань – Уфа научастке км 1169+910 –км 1331+953, Республика Башкортостан.;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""ПРИУРАЛЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА """;28.10.2020;12 659 154,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0301100012720000123;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ""ПРИУРАЛЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА """;;По окончании срока подачи заявок подана только одна заявка, заявка соответствует требованиям. Конкурс в электронной форме признан несостоявшимся (ч. 16 ст. 54.4 Закона № 44-ФЗ);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМАРТРЕГИОН""";;12 559 154,00;;;;;;
№ 0311100007220000136;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0311100007220000136;Определение поставщика завершено;"Выполнение работ по обслуживанию систем сигнализации, видеонаблюдения, инженерно-технических средств (систем) обеспечения транспортной безопасности на мосту (эстакада) через реку Сура на км 582+300 автомобильнойдорогиМ-7 ""Волга"" Москва -Владимир- Нижний Новгород - Казань - Уфа,  Чувашская Республика";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГВОЛГО-ВЯТСКОГО РЕГИОНА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";28.10.2020;1 401 738,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0311100007220000136;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ВОЛГО-ВЯТСКОГО РЕГИОНА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АМРОС""";1 - Победитель;273 338,16;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНДУСТРИЯ""";2 - Второй номер;280 346,85;;;;;;
№ 32009621943;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009621943;Закупка завершена;Запрос котировок в электронной форме № 3637/ЗКТЭ-ДЖВ/20 на право заключения договора оказания услуг по дератизации, дезинсекции, дезинфекции (вокзалы Нижний Новгород, Дзержинск, Шахунья, Арзамас-1, Арзамас-2, Навашино, Сергач,Владимир, Ковров, Муром, Казань, Восстание, Зеленый Дол, Агрыз, Канаш, Чебоксары, Шумерля, Киров, Котельнич, Ижевск, Сарапул, Глазов, Янаул, Красноуфимск, Йошкар-Ола);"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";27.10.2020;1 810 997,57 ₽;;;;;;;;;;;;;;
№ 0117300067820000152;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0117300067820000152;Определение поставщика завершено;«Ремонтдорогипо ул. Каховская (от пер. Шубенский до пер. Яровой) в г. Бийске», «Ремонтдорогипо пер. Муромцевский (от ул.ВладимираКороленко до ул. Иркутская) в г. Бийске», «Ремонтдорогипо ул. Пригородная (от ул. Каховская до ул. Ефима Мамонтова) в г. Бийске»;АДМИНИСТРАЦИЯ ГОРОДА БИЙСКА;27.10.2020;61 000 960,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0117300067820000152;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА АДМИНИСТРАЦИИ ГОРОДА БИЙСКА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНИК""";1 - Победитель;60 390 950,40;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ДОРОЖНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ №1""";2 - Второй номер;60 695 955,20;;;;;;
№ 0828300019820000185;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0828300019820000185;Определение поставщика завершено;Выполнение работ по зимнему содержанию автомобильныхдорогобщего пользования местного значения в населенных пунктах Суздальского районаВладимирскойобласти на территории муниципальных образований Селецкое и Павловское;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ПО ЗАКУПКАМ, ИМУЩЕСТВУ И ЗЕМЕЛЬНЫМ ОТНОШЕНИЯМ СУЗДАЛЬСКОГО РАЙОНА""";27.10.2020;903 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0828300019820000185;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ РАЗВИТИЯ ИНФРАСТРУКТУРЫ И ДОРОЖНОГО ХОЗЯЙСТВА"" СУЗДАЛЬСКОГО РАЙОНА";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""СУЗДАЛЬСКАЯ МАШИННО-ТЕХНОЛОГИЧЕСКАЯ СТАНЦИЯ"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СУЗДАЛЬСКИЙ РАЙОН";;903 000,00;;;;;;
№ 0328300034720000045;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0328300034720000045;Определение поставщика завершено;Выполнение работ по благоустройству общественной территории (асфальтирование площадки во дворе МКД, между домами Герасимова 17, Октябрьская 1,3, Быкова 1,2 город Покров);"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ  УЧРЕЖДЕНИЕ ГОРОДА ПОКРОВ ""ЦЕНТР МУНИЦИПАЛЬНЫХ УСЛУГ""";27.10.2020;412 756,81 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0328300034720000045;АДМИНИСТРАЦИЯ ГОРОДА ПОКРОВ ПЕТУШИНСКОГО РАЙОНА ВЛАДИМИРСКОЙ ОБЛАСТИ;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;Калоян А. М.;;410 693,03;;;;;;
№ 32009616383;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009616383;Закупка завершена;Запрос котировок среди субъектов малого и среднего предпринимательства в электронной форме № 3497/ЗКТЭ-ДЖВ/20 на право заключения договора оказания услуг по техническому обслуживанию и аварийно-восстановительному ремонту лифтов;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";26.10.2020;;;;;;;;;;;;;;;
№ 32009616285;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009616285;Закупка завершена;Запрос котировок среди субъектов малого и среднего предпринимательства в электронной форме № 3496/ЗКТЭ-ДЖВ/20 на право заключения договора оказания услуг по техническому обслуживанию подъемников для инвалидов (вокзалы Киров, Навашино, Шахунья, Нижний Новгород, Ижевск,Владимир);"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";26.10.2020;1 759 077,51 ₽;;;;;;;;;;;;;;
№ 0828300019820000184;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0828300019820000184;Определение поставщика завершено;Выполнение работ по зимнему содержанию автомобильныхдорогобщего пользования местного значения в населенных пунктах Суздальского районаВладимирскойобласти на территории муниципального образования Боголюбовское;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ПО ЗАКУПКАМ, ИМУЩЕСТВУ И ЗЕМЕЛЬНЫМ ОТНОШЕНИЯМ СУЗДАЛЬСКОГО РАЙОНА""";26.10.2020;451 500,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0828300019820000184;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ РАЗВИТИЯ ИНФРАСТРУКТУРЫ И ДОРОЖНОГО ХОЗЯЙСТВА"" СУЗДАЛЬСКОГО РАЙОНА";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МСК-СТРОЙ""";;451 500,00;;;;;;
№ 0828300019820000183;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0828300019820000183;Определение поставщика завершено;Выполнение работ по зимнему содержанию автомобильныхдорогобщего пользования местного значения в населенных пунктах Суздальского районаВладимирскойобласти на территории муниципального образования Новоалександровское;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ПО ЗАКУПКАМ, ИМУЩЕСТВУ И ЗЕМЕЛЬНЫМ ОТНОШЕНИЯМ СУЗДАЛЬСКОГО РАЙОНА""";26.10.2020;451 500,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0828300019820000183;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ РАЗВИТИЯ ИНФРАСТРУКТУРЫ И ДОРОЖНОГО ХОЗЯЙСТВА"" СУЗДАЛЬСКОГО РАЙОНА";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МСК-СТРОЙ""";;451 500,00;;;;;;
№ 0128200000120005600;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000120005600;Определение поставщика завершено;"Выполнение работ по ремонту и содержанию автомобильнойдороги""Волга"" - Содышка"" - Боголюбка на участке км 0+000 - км 1+920 в Суздальском районеВладимирскойобласти";ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;26.10.2020;16 622 799,65 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0128200000120005600;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ВЛАДИМИРСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ АДМИНИСТРАЦИИ ВЛАДИМИРСКОЙ ОБЛАСТИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ТРАССА""";1 - Победитель;11 469 731,65;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЛАДИМИРСКАЯ СТРОИТЕЛЬНАЯ КОМПАНИЯ""";2 - Второй номер;11 552 845,65;;;;;;
№ 0315100000320000130;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0315100000320000130;Определение поставщика отменено;Выполнение работ по объекту: «Ремонт автомобильнойдорогиМ-7 «Волга» Москва –Владимир– Нижний Новгород – Казань – Уфа, подъезд к г. Пермь, км 477+644 – км 509+867, Пермский край»;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""ПРИКАМЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";23.10.2020;1 333 541 280,00 ₽;;;;;;;;;;;;;;
№ 0301100012720000119;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0301100012720000119;Определение поставщика завершено;Проведение строительного контроля по объектам ремонта  искусственных сооружений на действующей сети автомобильныхдорогобщего пользования федерального значения. Проведение строительного контроля по объекту: «Ремонт моста через реку Сарьяз на км 1211+166 автомобильнойдорогиМ-7«Волга» Москва –Владимир– Нижний Новгород – Казань – Уфа, РеспубликаБашкортостан».;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""ПРИУРАЛЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА """;21.10.2020;416 862,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0301100012720000119;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ""ПРИУРАЛЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА """;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КИВИ""";1 - Победитель;416 862,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИСПЫТАТЕЛЬНАЯ ЛАБОРАТОРИЯ""";2 - Второй номер;400 000,00;;;;;;
№ 0128200000120005479;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000120005479;Определение поставщика завершено;Выполнение работ по благоустройству придомовой территории многоквартирного жилого дома № 10 ул. Лермонтова г. Струнино.;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;20.10.2020;2 125 310,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0128200000120005479;АДМИНИСТРАЦИЯ ГОРОДА СТРУНИНО АЛЕКСАНДРОВСКОГО РАЙОНА ВЛАДИМИРСКОЙ ОБЛАСТИ;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;Телегин Е. А.;;2 114 683,45;;;;;;
№ 0128200000120005471;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000120005471;Определение поставщика завершено;"Выполнение работ по восстановлению поперечного профиля и ровности щебеночного покрытия на участках км 6+400 - км 13+200 автомобильнойдорогиПерново - Головино - Мячиково - Ваулово (до границы с Кольчугинским районом), км 0+359 - км 1+870 автомобильнойдороги""Волга""-Старое Семенково, км 0+950 - км 1+950 автомобильнойдорогиПопиново-Чуприяново в Петушинском  районеВладимирскойобласти";ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;20.10.2020;14 520 428,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0128200000120005471;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ВЛАДИМИРСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ АДМИНИСТРАЦИИ ВЛАДИМИРСКОЙ ОБЛАСТИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ТРАССА""";1 - Победитель;8 947 869,64;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПИОНЕР""";2 - Второй номер;9 020 471,78;;;;;;
№ 0328300034720000043;https://zakupki.gov.ru//epz/order/notice/zk504/view/common-info.html?regNumber=0328300034720000043;Определение поставщика завершено;Поставка пескосоляной смеси;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ  УЧРЕЖДЕНИЕ ГОРОДА ПОКРОВ ""ЦЕНТР МУНИЦИПАЛЬНЫХ УСЛУГ""";20.10.2020;134 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0328300034720000043;АДМИНИСТРАЦИЯ ГОРОДА ПОКРОВ ПЕТУШИНСКОГО РАЙОНА ВЛАДИМИРСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТАНДАРТ МАКСИМУМ""";1 - Победитель;120 600,00;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ВЛАДИМИРСКОЙ ОБЛАСТИ ""ДОРОЖНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ №3""";2 - Второй номер;134 000,00;;;;;;
