Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 32009633616;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009633616;Закупка завершена;Оказание услуг по поддержанию в постоянной готовности сил и средств аварийно-спасательных формирований к регулированию и проведению работ по локализации и ликвидации чрезвычайных ситуаций на Приволжской железнойдороге;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""САРАТОВСКАЯПРИГОРОДНАЯ ПАССАЖИРСКАЯ КОМПАНИЯ""";30.10.2020;1 080 000,00 ₽;;;;;;;;;;;;;;
№ 0160300005420000024;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300005420000024;Определение поставщика завершено;Приобретение дорожно-эксплуатационной техники, необходимой для выполнения комплекса работ по поддержанию надлежащего технического состояния автомобильныхдорогобщего пользования Ивантеевского муниципального района.;АДМИНИСТРАЦИЯ ИВАНТЕЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;29.10.2020;772 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0160300005420000024;АДМИНИСТРАЦИЯ ИВАНТЕЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОВРЕМЕННЫЕ ИНЖЕНЕРНЫЕ СИСТЕМЫ""";1 - Победитель;729 540,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОФСТРОЙМАРКЕТ""";2 - Второй номер;729 540,00;;;7415101104;;;
№ 32009627880;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009627880;Закупка завершена;Оказание услуг по поддержанию в постоянной готовности сил и средств аварийно-спасательных формирований к регулированию и проведению работ по локализации и ликвидации чрезвычайных ситуаций на Куйбышевской железнойдороге;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""САРАТОВСКАЯПРИГОРОДНАЯ ПАССАЖИРСКАЯ КОМПАНИЯ""";29.10.2020;138 000,00 ₽;;;;;;;;;;;;;;
№ 0360300026620000109;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0360300026620000109;Определение поставщика завершено;Выполнение работ по ремонту покрытия территории вокруг монумента «Воинам-интернационалистам» и территории парка культуры и отдыха в г. Ртищево Ртищевского муниципального районаСаратовскойобласти;АДМИНИСТРАЦИЯ РТИЩЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;28.10.2020;4 849 034,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0360300026620000109;АДМИНИСТРАЦИЯ РТИЩЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙМАКССЕРВИС""";1 - Победитель;3 976 351,34;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХНОЛОГИЯ И СЕЛЕКЦИЯ""";2 - Второй номер;4 000 596,51;;;6446812882;;;
№ 32009625995;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009625995;Закупка завершена;Оказание услуг по поддержанию в постоянной готовности сил и средств аварийно-спасательных формирований к регулированию и проведению работ по локализации и ликвидации чрезвычайных ситуаций на Юго-Восточной железнойдороге;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""САРАТОВСКАЯПРИГОРОДНАЯ ПАССАЖИРСКАЯ КОМПАНИЯ""";28.10.2020;120 000,00 ₽;;;;;;;;;;;;;;
№ 0160300042620000059;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300042620000059;Определение поставщика завершено;Выполнение работ по объекту: «Благоустройство дворовой территории, расположенной по адресу:Саратовскаяобласть, г. Пугачев, ул. Сеницы, д.3/23»;АДМИНИСТРАЦИЯ ПУГАЧЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;28.10.2020;757 634,52 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0160300042620000059;АДМИНИСТРАЦИЯ ПУГАЧЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Казарян Ш. А.;;757 634,52;;;Да;;;
№ 32009622572;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009622572;Закупка завершена;"Очисткадороги тротуаров от наледей, скол льда, вывоз скола льда, образовавшегося в местах течей на инженерно – технических коммуникациях ООО ""КВС"" на территории  Волжского, Заводского, Октябрьского районов муниципального образования ""ГородСаратов""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНЦЕССИИ ВОДОСНАБЖЕНИЯ -САРАТОВ""";28.10.2020;980 000,00 ₽;;;;;;;;;;;;;;
№ 32009622468;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009622468;Закупка завершена;"Очисткадороги тротуаров от наледей, скол льда, вывоз скола льда, образовавшегося в местах течей на инженерно – технических коммуникациях ООО ""КВС"" на территории Кировского, Ленинского, Фрунзенского районов муниципального образования ""ГородСаратов""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНЦЕССИИ ВОДОСНАБЖЕНИЯ -САРАТОВ""";28.10.2020;980 000,00 ₽;;;;;;;;;;;;;;
№ 0160300033220000054;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300033220000054;Определение поставщика завершено;Выполнение работ по ремонту элемента обустройстваавтомобильнойдороги(тротуара) расположенного на территории Ленинского районамуниципального образования «ГородСаратов»;"АДМИНИСТРАЦИЯ ЛЕНИНСКОГО РАЙОНА МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОДСАРАТОВ""";27.10.2020;6 151 976,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0160300033220000054;"АДМИНИСТРАЦИЯ ЛЕНИНСКОГО РАЙОНА МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОД САРАТОВ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РБ-САР""";;6 151 976,40;;;6452109808;;;
№ 0355100004520000111;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0355100004520000111;Определение поставщика завершено;Подготовка проектной документации и выполнение инженерных изысканий «Капитальный ремонт автомобильнойдорогиР-158 Нижний Новгород - Арзамас - Саранск - Исса - Пенза -Саратовна участке км 406+000 - км 416+000, Пензенская область»;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";27.10.2020;12 721 587,50 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0355100004520000111;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРПРОЕКТ""";1 - Победитель;10 813 500,00;НИКИТИН ВЯЧЕСЛАВ ВЯЧЕСЛАВОВИЧ;2 - Второй номер;9 000 000,00;;;3663058843;;;
№ 0160300001620000037;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300001620000037;Определение поставщика завершено;Выполнение работ по  благоустройству общественной территории, прилегающей к ЗАГСу в р.п. Романовка Романовского районаСаратовскойобласти;АДМИНИСТРАЦИЯ РОМАНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;27.10.2020;1 240 621,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0160300001620000037;АДМИНИСТРАЦИЯ РОМАНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "" РЕМСТРОЙДЕТАЛЬ """;;1 240 621,00;;;6440028199;;;
№ 32009617007;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009617007;Закупка завершена;Запрос котировок среди субъектов малого и среднего предпринимательства в электронной форме № 3546/ЗКТЭ-ЦДИ/20 на право заключения договора выполнения работ по текущему ремонту нежилого здания( здание сварочного цеха),инв № 5104935/5229, ул.Орджоникидзе Г.К.,д.63, г.Саратов,Саратовскаяобласть;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";26.10.2020;2 519 330,40 ₽;;;;;;;;;;;;;;
№ 0860400000320000035;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0860400000320000035;Определение поставщика завершено;"Выполнение работ объекту: «Ремонт автомобильнойдорогиР-22 ""Каспий"" автомобильнаядорогаМ-4 ""Дон"" - Тамбов - Волгоград - Астрахань (подъезд к городуСаратов)на участке км 708+000 - км 714+000,Саратовскаяобласть»";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""НИЖНЕ-ВОЛЖСКОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";26.10.2020;163 282 727,10 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0860400000320000035;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""НИЖНЕ-ВОЛЖСКОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХ ДОРОГ ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОВОЛГАСТРОЙ""";1 - Победитель;162 466 313,47;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САДОР""";2 - Второй номер;155 118 591,00;;;6324056090;;;
№ 0860400000320000034;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0860400000320000034;Определение поставщика завершено;"Выполнение работ по объекту: «Ремонт автомобильнойдорогиА-298 автомобильнаядорогаР-208 ""Тамбов - Пенза"" -Саратов- Пристанное - Ершов - Озинки - граница с Республикой Казахстан на участке км 107+000 - км 117+000,Саратовскаяобласть»";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""НИЖНЕ-ВОЛЖСКОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";26.10.2020;179 910 809,25 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0860400000320000034;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""НИЖНЕ-ВОЛЖСКОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХ ДОРОГ ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка, заявка соответствует требованиям. Конкурс в электронной форме признан несостоявшимся (ч. 16 ст. 54.4 Закона № 44-ФЗ);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАССА""";;179 910 809,25;;;6441008893;;;
№ 0160300009820000054;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300009820000054;Определение поставщика завершено;Оказание услуг по проведению приемочного контроля объемов и качества выполненных работ по ремонту автомобильнойдорогив Аркадакском муниципальном районе  и тротуара в г. АркадакСаратовскойобласти.;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ АРКАДАКСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;26.10.2020;7 521,30 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0160300009820000054;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ АРКАДАКСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИТЕСКО""";;7 521,30;;;6432005960;;;
№ 0160300050120000057;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300050120000057;Определение поставщика завершено;Дорогиавтомобильные, в том числе улично-дорожная сеть, и прочие автомобильные и пешеходныедороги;АДМИНИСТРАЦИЯ ЕКАТЕРИНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;26.10.2020;1 076 105,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0160300050120000057;АДМИНИСТРАЦИЯ ЕКАТЕРИНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИК-СТРОЙ""";;1 076 105,00;;;6446011681;;;
№ 0160300050120000056;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300050120000056;Определение поставщика завершено;Дорогиавтомобильные, в том числе улично-дорожная сеть, и прочие автомобильные и пешеходныедороги;АДМИНИСТРАЦИЯ ЕКАТЕРИНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;26.10.2020;1 002 024,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0160300050120000056;АДМИНИСТРАЦИЯ ЕКАТЕРИНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ «СЕРПАНТИН»;1 - Победитель;992 003,76;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИК-СТРОЙ""";2 - Второй номер;997 013,88;;;6454117762;;;
№ 0160300005220000148;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300005220000148;Определение поставщика завершено;содержание автомобильныхдорогв границах Новобурасского муниципального образованияСаратовскойобласти;АДМИНИСТРАЦИЯ НОВОБУРАССКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;26.10.2020;437 578,24 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0160300005220000148;АДМИНИСТРАЦИЯ НОВОБУРАССКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГЕО""";;437 578,24;;;6421013380;;;
№ 0160300005220000147;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300005220000147;Определение поставщика завершено;зимнее содержание автомобильныхдорогв границах Тепловского муниципального образования Новобурасского муниципальногорайона;АДМИНИСТРАЦИЯ НОВОБУРАССКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;26.10.2020;315 849,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0160300005220000147;АДМИНИСТРАЦИЯ НОВОБУРАССКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Искаков Р. К.;;315 849,60;;;Да;;;
№ 0160300005220000146;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300005220000146;Определение поставщика завершено;зимнее содержание автомобильныхдорогв границах Белоярского муниципального образования Новобурасского муниципального района;АДМИНИСТРАЦИЯ НОВОБУРАССКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;26.10.2020;490 236,96 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0160300005220000146;АДМИНИСТРАЦИЯ НОВОБУРАССКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Шатравко О. В.;;490 236,96;;;Да;;;
№ 0360200054020000121;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0360200054020000121;Определение поставщика завершено;Ремонт автомобильнойдороги«Воскресенское - Синодское» на участке км 0+000 – км 2+200 в Воскресенском районеСаратовскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАРАТОВСКОЙОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";26.10.2020;32 249 977,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0360200054020000121;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ САРАТОВСКОЙ ОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБАН""";;32 249 977,20;;;6451213228;;;
№ 0860300005620000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0860300005620000005;Определение поставщика завершено;Благоустройство дворовых территорий города КалининскаСаратовскойобласти - Ремонт дворового проезда дома № 136 по улице Ленина, города Калининска,Саратовскойобласти (Работы строительные по строительству автомагистралей, автомобильныхдорог, улично-дорожной сети и прочих автомобильных или пешеходныхдорог, и взлетно-посадочных полос аэродромов);УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ КАЛИНИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;23.10.2020;1 898 489,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0860300005620000005;УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ КАЛИНИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Фролов Д. Ю.;;1 898 489,00;;;Да;;;
№ 0860400000320000033;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0860400000320000033;Определение поставщика завершено;"Выполнение работ по объекту «Ремонт автомобильнойдорогиР-22 ""Каспий"" автомобильнаядорогаМ-4 ""Дон"" - Тамбов - Волгоград - Астрахань (подъезд к городуСаратов)на участке км 586+000 - км 600+000,Саратовскаяобласть»";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""НИЖНЕ-ВОЛЖСКОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";23.10.2020;503 993 896,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0860400000320000033;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""НИЖНЕ-ВОЛЖСКОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХ ДОРОГ ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка, заявка соответствует требованиям. Конкурс в электронной форме признан несостоявшимся (ч. 16 ст. 54.4 Закона № 44-ФЗ);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПРОИЗВОДСТВЕННО-КОММЕРЧЕСКАЯ ФИРМА ""Г.П.Б.""";;503 993 896,00;;;6453039600;;;
№ 0364100001820000071;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0364100001820000071;Определение поставщика завершено;Разработка проектной документации по объекту: «Капитальный ремонт автомобильнойдорогиР-228 Сызрань –Саратов– Волгоград на участке км 643+000 – км 654+000, Волгоградская область»;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ВОЛГОГРАД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";23.10.2020;12 175 418,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0364100001820000071;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ВОЛГОГРАД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАГИСТРАЛЬ""";1 - Победитель;12 175 418,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРЕДМАШ-СЕРВИС""";2 - Второй номер;9 740 334,40;;;6829001656;;;
№ 0364100001820000070;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0364100001820000070;Определение поставщика завершено;Разработка проектной документации: «Капитальный ремонт автомобильнойдорогиР-228 Сызрань –Саратов– Волгоград на участке км 504+000 – км 512+000, Волгоградская область»;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ВОЛГОГРАД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";23.10.2020;8 856 097,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0364100001820000070;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ВОЛГОГРАД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР - ДОРСЕРВИС""";1 - Победитель;8 856 097,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРЕДМАШ-СЕРВИС""";2 - Второй номер;7 084 877,60;;;3666094663;;;
