Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 32009791757;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009791757;Закупка завершена;Выполнение работ по замене и установке бортовых камней БР 100х30х15 на раствор в кол-ве 150 штук, расположенных по обочинеавтодорогина объектах АО «АЗРИ»,Краснодарскийкрай, г. Армавир;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПРИБОЙ""";11.12.2020;250 000,00 ₽;;;;;;;;;;;;;;
№ 0818500000820006780;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0818500000820006780;Определение поставщика отменено;"Устройство пункта весового и габаритного контроля транспортных средств на объекте: ""Автомобильнаядорогаст-ца Гурийская - ст-ца Черниговская - ст-ца Рязанская, км 52+360 в Белореченском районе""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕКРАСНОДАРСКОГОКРАЯ ""ДИРЕКЦИЯ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";10.12.2020;57 408 174,00 ₽;;;;;;;;;;;;;;
№ 0818500000820006751;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0818500000820006751;Определение поставщика завершено;"Выполнение строительно-монтажных работ по объекту:""Строительство трамвайной линии по ул.Московской от ул.Солнечной до ул.им. Петра Метальникова в г.Краснодаре""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕКРАСНОДАРСКОГОКРАЯ ""ДИРЕКЦИЯ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";09.12.2020;913 842 876,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0818500000820006751;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОД КРАСНОДАР ""ЦЕНТР МОНИТОРИНГА ДОРОЖНОГО ДВИЖЕНИЯ И ТРАНСПОРТА""";;По окончании срока подачи заявок подана только одна заявка, заявка соответствует требованиям. Конкурс в электронной форме признан несостоявшимся (ч. 16 ст. 54.4 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""ВЕСТА""";;913 842 876,00;13.05.2022;29.01.2021;;350080, Россия, Краснодарский край, г.Краснодар, ул. им. Демуса М. Н, д. 5, литера Б;2309091952;8-861-2931080torgi-vesta@mail.ru
№ 0318100051220000095;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0318100051220000095;Определение поставщика завершено;"...  по содержанию действующей сети автомобильныхдорогобщего пользования федерального значения. ...дорогаот автомобильнойдорогиМ-4 «Дон» к г.Краснодару, А-146Краснодар...  – Верхнебаканский, А-290 Новороссийск – Керчь, Р-217 ""Кавказ"" автомобильнаядорога...  Республикой, Р-217 ""Кавказ"" - автомобильнаядорогаМ-4 ""Дон"" - Владикавказ - Грозный ...  Майкоп. А-159 подъезднаядорогаот г. Майкопа к ...";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""ЧЕРНОМОРЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";09.12.2020;75 791 922,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0318100051220000095;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХ ДОРОГ ""ЧЕРНОМОРЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮГ-АВТОМОСТ""";1 - Победитель;39 032 839,83;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФЕРРУМ-97""";2 - Второй номер;39 411 799,44;31.01.2023;15.01.2021;;354340, КРАЙ КРАСНОДАРСКИЙ 23, Г СОЧИ, УЛ ЦВЕТОЧНАЯ (АДЛЕРСКИЙ Р-Н), 19, Д;2317074894;8-928-8510229ugavtomost@mail.ru
№ 0118300003820000162;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0118300003820000162;Определение поставщика завершено;Выполнение работ по расчистке автомобильныхдорогместного значения вне границ населенных пунктов в границах муниципального образования Лабинский район от снега в 2020г.-2021г., относящихся к муниципальной собственности мунципального образования Лабинский район»;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ЛАБИНСКИЙ РАЙОНКРАСНОДАРСКОГОКРАЯ;07.12.2020;500 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0118300003820000162;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ЛАБИНСКИЙ РАЙОН КРАСНОДАРСКОГО КРАЯ;;;;;;;;;;;;
№ 32009766591;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009766591;Закупка завершена;Выполнение строительно-монтажных и пусконаладочных работ по объекту: «Строительство СТП-10/0,4 кВ, реконструкция ВЛ-10 кВ СМ-9, строительство ВЛИ-0,4 кВ для присоединения   к электрическим сетям ПАО «Кубаньэнерго» энергопринимающих устройств для эксплуатации автомобильныхдорогпо адресу:Краснодарскийкрай, р-н Староминской, станица Староминская, прим: км 175+448автодороги Краснодар-Ейск, кадастровый номер 23:28:0000000:188» (договор ТП от 27.04.2020 № 40504-20-00555166-1), (выпадающие доходы до 15кВт)» в филиале ПАО «Россети Кубань» Ленинградские электрические сети;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭНЕРГОСЕРВИС КУБАНИ""";04.12.2020;308 591,94 ₽;;;;;;;;;;;;;;
№ 32009762740;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009762740;Закупка завершена;Оказание услуг по проведению предрейсовых медицинских осмотров водителей (СК ст.Краснодар, СК ст. Крымская)Краснодарскогоотряда филиала ФГП ВО ЖДТ России на Северо-Кавказской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";04.12.2020;73 788,00 ₽;;;;;;;;;;;;;;
№ 0818500000820006515;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0818500000820006515;Определение поставщика завершено;Выполнение работ по содержаниюдорогрегионального или межмуниципального значенияКраснодарскогокрая: обеспечение работы и содержание аппаратно-программных комплексов (камер) фотовидеофиксации нарушений правил дорожного движения, включая их обслуживание, а также содержание и (или) аренду необходимых для их функционирования каналов связи и оплату услуг связи для их функционирования) в 2021-2022 годах (26 этап);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕКРАСНОДАРСКОГОКРАЯ ""ДИРЕКЦИЯ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";02.12.2020;19 000 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0818500000820006515;МИНИСТЕРСТВО ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА КРАСНОДАРСКОГО КРАЯ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОФИТ""";1 - Победитель;2 208 963,99;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮЖНЫЙ ЦЕНТР СТРОИТЕЛЬНОГО КОНТРОЛЯ""";2 - Второй номер;2 220 120,38;31.12.2022;11.01.2021;;31.12.2022;2311194144;01.01.2021
№ 0818500000820006514;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0818500000820006514;Определение поставщика завершено;Выполнение работ по содержаниюдорогрегионального или межмуниципального значенияКраснодарскогокрая: обеспечение работы и содержание аппаратно-программных комплексов (камер) фотовидеофиксации нарушений правил дорожного движения, включая их обслуживание, а также содержание и (или) аренду необходимых для их функционирования каналов связи и оплату услуг связи для их функционирования) в 2021-2022 годах (28 этап);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕКРАСНОДАРСКОГОКРАЯ ""ДИРЕКЦИЯ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";02.12.2020;19 000 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0818500000820006514;МИНИСТЕРСТВО ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА КРАСНОДАРСКОГО КРАЯ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОФИТ""";1 - Победитель;2 208 963,99;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮЖНЫЙ ЦЕНТР СТРОИТЕЛЬНОГО КОНТРОЛЯ""";2 - Второй номер;2 220 120,38;31.12.2022;11.01.2021;;31.12.2022;2311194144;01.01.2021
№ 0818500000820006513;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0818500000820006513;Определение поставщика завершено;Выполнение работ по содержаниюдорогрегионального или межмуниципального значенияКраснодарскогокрая: обеспечение работы и содержание аппаратно-программных комплексов (камер) фотовидеофиксации нарушений правил дорожного движения, включая их обслуживание, а также содержание и (или) аренду необходимых для их функционирования каналов связи и оплату услуг связи для их функционирования) в 2021-2022 годах (29 этап);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕКРАСНОДАРСКОГОКРАЯ ""ДИРЕКЦИЯ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";02.12.2020;19 000 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0818500000820006513;МИНИСТЕРСТВО ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА КРАСНОДАРСКОГО КРАЯ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОФИТ""";1 - Победитель;2 208 963,99;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮЖНЫЙ ЦЕНТР СТРОИТЕЛЬНОГО КОНТРОЛЯ""";2 - Второй номер;2 220 120,38;31.12.2022;11.01.2021;;31.12.2022;2311194144;01.01.2021
№ 0818500000820006512;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0818500000820006512;Определение поставщика завершено;Выполнение работ по содержаниюдорогрегионального или межмуниципального значенияКраснодарскогокрая: обеспечение работы и содержание аппаратно-программных комплексов (камер) фотовидеофиксации нарушений правил дорожного движения, включая их обслуживание, а также содержание и (или) аренду необходимых для их функционирования каналов связи и оплату услуг связи для их функционирования) в 2021-2022 годах (30 этап);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕКРАСНОДАРСКОГОКРАЯ ""ДИРЕКЦИЯ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";02.12.2020;2 800 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0818500000820006512;МИНИСТЕРСТВО ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА КРАСНОДАРСКОГО КРАЯ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОФИТ""";1 - Победитель;2 208 963,99;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮЖНЫЙ ЦЕНТР СТРОИТЕЛЬНОГО КОНТРОЛЯ""";2 - Второй номер;2 220 120,38;31.12.2022;11.01.2021;;31.12.2022;2311194144;01.01.2021
№ 32009754574;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009754574;Закупка завершена;Конкурс в электронной форме на право заключения Договора на оказание услуг по проведению лабораторных испытаний дорожно-строительных материалов, применяемых на объектах Государственной компании «Российские автомобильныедороги» на автомобильнойдорогеМ-4 «Дон» в Ростовской области иКраснодарскомкрае (участниками которого могут являться только субъекты малого и среднего предпринимательства);"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ИНЖИНИРИНГ""";02.12.2020;17 331 473,70 ₽;;;;;;;;;;;;;;
№ 32009744237;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009744237;Работа комиссии;Конкурс в электронной форме на право заключения договора на выполнение работ по объекту «Реконструкция с последующей эксплуатацией на платной основе автомобильнойдорогиМ-4 «Дон» от Москвы через Воронеж, Ростов-на-Дону,Краснодардо Новороссийска на участке км 715 – км 777, Воронежская область. Снегозащита» (участниками которого могут являться только субъекты малого и среднего предпринимательства);"ГОСУДАРСТВЕННАЯ КОМПАНИЯ ""РОССИЙСКИЕ АВТОМОБИЛЬНЫЕДОРОГИ""";30.11.2020;98 919 350,00 ₽;;;;;;;;;;;;;;
№ 32009744192;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009744192;Работа комиссии;Конкурс в электронной форме на право заключения договора на выполнение работ по объекту «Реконструкция с последующей эксплуатацией на платной основе автомобильнойдорогиМ-4 «Дон» от Москвы через Воронеж, Ростов-на-Дону,Краснодардо Новороссийска на участке км 715 – км 777, Воронежская область. Площадки отдыха. Этап 1» (участниками которого могут являться только субъекты малого и среднего предпринимательства);"ГОСУДАРСТВЕННАЯ КОМПАНИЯ ""РОССИЙСКИЕ АВТОМОБИЛЬНЫЕДОРОГИ""";30.11.2020;251 709 720,00 ₽;;;;;;;;;;;;;;
№ 32009744178;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009744178;Работа комиссии;Конкурс в электронной форме на право заключения Договора на выполнение работ по объекту «Реконструкция с последующей эксплуатацией на платной основе автомобильнойдорогиМ-4 «Дон» от Москвы через Воронеж, Ростов-на-Дону,Краснодардо Новороссийска на участке км 715 – км 777, Воронежская область. Площадки отдыха. Этап 2»(участниками которого могут являться только субъекты малого и среднего предпринимательства);"ГОСУДАРСТВЕННАЯ КОМПАНИЯ ""РОССИЙСКИЕ АВТОМОБИЛЬНЫЕДОРОГИ""";30.11.2020;235 352 690,00 ₽;;;;;;;;;;;;;;
№ 32009742498;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009742498;Работа комиссии;Конкурс в электронной форме на право заключения договора на разработку проектно-сметной и технической документации по объекту: «АвтомобильнаядорогаМ-4 «Дон» Москва – Воронеж – Ростов-на-Дону –Краснодар- Новороссийск. Ремонт надземного пешеходного перехода на км 27+350, Московская область» (участниками которого могут являться только субъекты малого и среднего предпринимательства);"ГОСУДАРСТВЕННАЯ КОМПАНИЯ ""РОССИЙСКИЕ АВТОМОБИЛЬНЫЕДОРОГИ""";30.11.2020;1 937 490,00 ₽;;;;;;;;;;;;;;
№ 0318100051220000094;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0318100051220000094;Определение поставщика завершено;"Оказание услуг по уборке помещений в зданиях ФКУ Упрдор ""Черноморье"", расположенных в городе Сочи и городеКраснодар";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""ЧЕРНОМОРЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";30.11.2020;2 000 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0318100051220000094;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХ ДОРОГ ""ЧЕРНОМОРЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";Комарь игорь алексееви Ч.;1 - Победитель;1 440 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЛАТОН""";2 - Второй номер;1 440 000,00;28.01.2022;24.12.2020;;КРАЙ КРАСНОДАРСКИЙ 23, Г ТИМАШЕВСК;Да;субъект малого предпринимательства
№ 32009736958;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009736958;Закупка завершена;Аукцион с ограниченным участием в электронной форме № 55/АОЭ-С-КАВ/20 на право заключения договора на оказание услуг по охране имуществаКраснодарскогоподразделения СК УЦПК;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";27.11.2020;1 141 920,00 ₽;;;;;;;;;;;;;;
№ 32009735707;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009735707;Закупка завершена;Услуги строительной техники - трактора/бульдозера Т-170 (далее «спец.техника») с машинистами-механиками, а также техническим обслуживанием для использования её в период выполнения спасательных археологических полевых работ на объекте Заказчика (далее «объект») «Строительство и реконструкция участков автомобильнойдорогиА-290 Новороссийск - Керчь. Строительство и реконструкция автомобильнойдорогиА-290 Новороссийск-Керчь на участке км 52 - км 73,Краснодарскийкрай»;"НЕПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАСЛЕДИЕ КУБАНИ""";27.11.2020;132 000,00 ₽;;;;;;;;;;;;;;
№ 0318300554420000389;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0318300554420000389;Определение поставщика завершено;Работы по зимнему содержанию автомобильныхдорогместного значения муниципального образования Красноармейский районКраснодарскогокрая;ОТДЕЛ ПО ЗАКУПКАМ ДЛЯ МУНИЦИПАЛЬНЫХ НУЖД И ТОРГАМ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ КРАСНОАРМЕЙСКИЙ РАЙОН;25.11.2020;126 056,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0318300554420000389;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ КРАСНОАРМЕЙСКИЙ РАЙОН;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРАСНОАРМЕЙСКОЕ ДОРОЖНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ""";;126 056,00;31.12.2021;22.12.2020;;353800, КРАЙ КРАСНОДАРСКИЙ, Р-Н КРАСНОАРМЕЙСКИЙ, СТ-ЦА ПОЛТАВСКАЯ, УЛ ЦЕНТРАЛЬНАЯ, ДОМ 1/2,;2336018775;7-861-6541290krsmdrsuooo@mail.ru
№ 32009712422;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009712422;Работа комиссии;Запрос котировок среди субъектов малого и среднего предпринимательства в электронной форме № 4142/ЗКТЭ-ДЖВ/20 на право заключения договора на оказание услуг по погрузке и вывозу снега и наледи (в. Майкоп, Эсто- Садок, Роза Хутор,Краснодар-1, Горячий Ключ, Кавказская, Белореченская, Тимашевская, Староминская, Тоннельная, Сочи, Хоста, Адлер, Лоо, Лазаревская, Веселое, Анапа, Новороссийск, Туапсе, Тихорецк, Армавир-1, Армавир-2, Курганная, Крымская, Ейск);"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";23.11.2020;3 766 251,42 ₽;;;;;;;;;;;;;;
№ 0321100019420000143;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0321100019420000143;Определение поставщика завершено;"...  сооруженийна действующей сети автомобильныхдорогобщего пользования федеральногозначения на ...  сооружений на автомобильныхдорогах: Р - 217 «Кавказ» автомобильнаядорогаМ - 4 «Дон ... +800; М-29 ""Кавказ"" изКраснодара(от Павловской) ч ...";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""КАВКАЗ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";23.11.2020;31 324 216,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0321100019420000143;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХ ДОРОГ ""КАВКАЗ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРМОСТ""";1 - Победитель;31 320 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙРЕСУРС""";2 - Второй номер;31 324 216,00;31.12.2022;15.01.2021;;31.12.2022;2005007677;11.01.2021
№ 0318300128920000345;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0318300128920000345;Определение поставщика завершено;"Проведение работ по приведению в соответствие(вырубку и расчистку территории) с требованиями содержания автомобильныхдорогполосы отвода ""а/д ст. Плоская- ст. Егорлыкская"" в границах Новопокровского районаКраснодарскогокрая";АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ НОВОПОКРОВСКИЙ РАЙОН;23.11.2020;2 400 866,70 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0318300128920000345;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ НОВОПОКРОВСКИЙ РАЙОН;Федорова елена сергеевна -.;1 - Победитель;1 599 891,50;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМСТРОЙЮГ""";2 - Второй номер;1 611 895,84;11.05.2021;24.12.2020;;Область Ростовская, Город Азов, ул. Кутузова , дом 46;Да;7-918-5625934madam.elena-fedorova1964@yandex.ru
№ 0347100003020000028;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0347100003020000028;Определение поставщика завершено;Оказание услуг по содержанию действующей сети автомобильныхдорогобщего пользования федерального значения. Автомобильнаядорогаобщего пользования федерального значения А-289Краснодар- Славянск-на-Кубани - Темрюк - автомобильнаядорогаА-290 Новороссийск-Керчь на участке км 0+000 - км 148+656,Краснодарскийкрай.;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""ТАМАНЬ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";17.11.2020;451 193 460,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0347100003020000028;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХ ДОРОГ ""ТАМАНЬ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРАСНОАРМЕЙСКОЕ ДОРОЖНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ""";;451 193 460,00;31.12.2022;23.12.2020;;353800,  КРАСНОДАРСКИЙ КРАЙ, Р-Н КРАСНОАРМЕЙСКИЙ, СТ-ЦА ПОЛТАВСКАЯ, УЛ ЦЕНТРАЛЬНАЯ, ДОМ 1/2;2336018775;7-86165-41290krsmdrsu1@mail.ru
№ 0118300018720000736;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0118300018720000736;Определение поставщика завершено;"Выполнение работ по ремонту автомобильныхдорогобщего пользования местного значения в  ...  ""Капитальный ремонт и ремонт автомобильныхдорогобщего пользования местного значения на ...  ремонт автомобильныхдорогобщего пользования местного значения на территорииКраснодарскогокрая"" государственной ...  программыКраснодарскогокрая ""Развитие сети автомобильныхдорог Краснодарскогокрая""";АДМИНИСТРАЦИЯ ГОРОДА СОЧИ - ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОД-КУРОРТ СОЧИ;17.11.2020;182 686 807,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0118300018720000736;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДА СОЧИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕКТОР""";1 - Победитель;126 053 896,72;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОРЕМСТРОЙ-ЮГ""";2 - Второй номер;127 880 764,80;31.12.2021;17.12.2020;;354207, КРАЙ КРАСНОДАРСКИЙ, Г СОЧИ, УЛ БАТУМСКОЕ ШОССЕ (ЛАЗАРЕВСКИЙ Р-Н), ДОМ 14 А, ПОМЕЩЕНИЕ 4;2366004184;8-918-4091628s1976@mail.ru
