Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0111300006120000019;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0111300006120000019;Определение поставщика завершено;Содержаниедороги тротуаров в зимний период в Пестречинском сельском поселении РТ.;ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ ПЕСТРЕЧИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИТАТАРСТАН;21.09.2020;850 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0111300006120000019;ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ ПЕСТРЕЧИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ПЕСТРЕЧИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ЦЕНТР КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА ПЕСТРЕЧИНСКОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН""";;850 000,00;;;1633608380;;;
№ 0111300039720000080;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0111300039720000080;Определение поставщика завершено;Право заключения муниципального контракта на выполнение работ по устройству тротуара в д.Суровка Новотроицкого сельского поселения Тукаевского муниципального района РеспубликиТатарстан;ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ ТУКАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИТАТАРСТАН;18.09.2020;746 684,13 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0111300039720000080;ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ НОВОТРОИЦКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ТУКАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИЦ ""ГАЗСТРОЙСЕРВИС""";;746 684,13;;;1604009336;;;
№ 0311200024920000257;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0311200024920000257;Определение поставщика завершено;На выполнение работ по ремонтуавтодорогобщего пользования РеспубликиТатарстан;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ГЛАВНОЕ УПРАВЛЕНИЕ СОДЕРЖАНИЯ И РАЗВИТИЯ ДОРОЖНО-ТРАНСПОРТНОГО КОМПЛЕКСАТАТАРСТАНАПРИ МИНИСТЕРСТВЕ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА РЕСПУБЛИКИТАТАРСТАН""";18.09.2020;40 871 400,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0311200024920000257;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ГЛАВНОЕ УПРАВЛЕНИЕ СОДЕРЖАНИЯ И РАЗВИТИЯ ДОРОЖНО-ТРАНСПОРТНОГО КОМПЛЕКСА ТАТАРСТАНА ПРИ МИНИСТЕРСТВЕ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА РЕСПУБЛИКИ ТАТАРСТАН""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОСТЫ И ВОДООТВОДНЫЕ СООРУЖЕНИЯ""";1 - Победитель;40 667 043,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЛГА-АВТОДОР""";2 - Второй номер;40 750 235,80;;;1659098536;;;
№ 0311100007220000128;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0311100007220000128;Определение поставщика завершено;Строительство и реконструкция участков автомобильнойдорогиР-239 Казань - Оренбург - Акбулак - граница с Республикой Казахстан. Реконструкция автомобильнойдорогиР-239 Казань - Оренбург - Акбулак - граница с Республикой Казахстан, подъезд к аэропорту Казань на участке км 0+000 - км 6+400, РеспубликаТатарстан.1 этап;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГВОЛГО-ВЯТСКОГО РЕГИОНА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";18.09.2020;3 769 155 420,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0311100007220000128;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ВОЛГО-ВЯТСКОГО РЕГИОНА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЕКСЕЕВСКДОРСТРОЙ""";1 - Победитель;3 769 000 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЛГАДОРСТРОЙ""";2 - Второй номер;3 769 155 420,00;;;1605003859;;;
№ 0111300039720000078;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0111300039720000078;Определение поставщика завершено;Право заключения муниципального контракта на выполнение работ по ремонтудорогв с. Бетьки по ул. Новая, ул. Центральная, в п. Кама по ул. Полевая Бетькинского сельского поселения Тукаевского муниципального района РеспубликиТатарстан;ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ ТУКАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИТАТАРСТАН;18.09.2020;687 991,74 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0111300039720000078;ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ БЕТЬКИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ТУКАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН;Логинов А. В.;1 - Победитель;618 600,40;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЬЕР-СЕРВИС""";2 - Второй номер;622 040,36;;;Да;;;
№ 0311500001920000038;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0311500001920000038;Определение поставщика завершено;На выполнение работ по ремонтуавтодорогобщего пользования РеспубликиТатарстан;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ФИНАНСИРОВАНИЯ ПРОГРАММ ДОРОЖНЫХ РАБОТ""";18.09.2020;118 394 181,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0311500001920000038;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ФИНАНСИРОВАНИЯ ПРОГРАММ ДОРОЖНЫХ РАБОТ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОСТЫ И ВОДООТВОДНЫЕ СООРУЖЕНИЯ""";1 - Победитель;117 802 210,09;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЛГА-АВТОДОР""";2 - Второй номер;118 150 300,00;;;1659098536;;;
№ 32009504934;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009504934;Закупка завершена;: оказание услуг по вывозу и транспортировке жидких бытовых отходов из стрелковой команды РеспубликаТатарстан, Тукаевский район, п. Круглое поле для нужд Ульяновского отряда филиала ФГП ВО ЖДТ России на Куйбышевской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";18.09.2020;25 628,96 ₽;;;;;;;;;;;;;;
№ 0111300095520000077;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0111300095520000077;Определение поставщика завершено;Выполнение работ по содержаниюдорог, парков и городской территории г.Буинска Буинского муниципального района РеспубликиТатарстан.;ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ БУИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИТАТАРСТАН;17.09.2020;3 921 882,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0111300095520000077;ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ ГОРОДА БУИНСКА;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БУИНСКОЕ МНОГООТРАСЛЕВОЕ ПРОИЗВОДСТВЕННОЕ ПРЕДПРИЯТИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА"" (ИНЖЕНЕРНЫЕ СЕТИ)";;3 902 272,59;;;1614007592;;;
№ 0111300059620000055;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0111300059620000055;Определение поставщика завершено;Зимнее содержаниедорогсела Верхний Услон на 4 квартал 2020 года;ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ ВЕРХНЕУСЛОНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИТАТАРСТАН;17.09.2020;500 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0111300059620000055;ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ ВЕРХНЕУСЛОНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ВЕРХНЕУСЛОНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Мухутдинов Р. В.;;500 000,00;;;Да;;;
№ 0311100007220000126;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0311100007220000126;Определение поставщика завершено;"РемонтавтомобильнойдорогиМ-7 ""Волга"" Москва - Владимир - Нижний Новгород- Казань - Уфа на участке км 1103+000 - км 1109+000 , РеспубликаТатарстан(дополнительные работы)";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГВОЛГО-ВЯТСКОГО РЕГИОНА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";17.09.2020;31 205,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0311100007220000126;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ВОЛГО-ВЯТСКОГО РЕГИОНА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАМСКИЙ ТРЕСТ ПО СТРОИТЕЛЬСТВУ АВТОМОБИЛЬНЫХ ДОРОГ И АЭРОДРОМОВ""";;31 205,00;;;1650011322;;;
№ 0111300012920000085;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0111300012920000085;Определение поставщика завершено;"выполнение работ по организации пешеходных коммуникаций, в том числе тротуаров, дорожек, в п. Фермы №2 свх. ""Мамадышский"" Красногорского сельского поселения Мамадышского муниципального района РеспубликиТатарстан";ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИТАТАРСТАН;17.09.2020;1 846 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0111300012920000085;ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ КРАСНОГОРСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ МАМАДЫШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙКОМ""";;1 846 000,00;;;1626016231;;;
№ 0311500001920000037;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0311500001920000037;Определение поставщика завершено;На выполнение работ по ремонтуавтодорогобщего пользования РеспубликиТатарстан;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ФИНАНСИРОВАНИЯ ПРОГРАММ ДОРОЖНЫХ РАБОТ""";16.09.2020;237 457 980,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0311500001920000037;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ФИНАНСИРОВАНИЯ ПРОГРАММ ДОРОЖНЫХ РАБОТ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЛГА-АВТОДОР""";1 - Победитель;236 270 690,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЗАНЬДОРСТРОЙ""";2 - Второй номер;236 800 000,00;;;1615004844;;;
№ 0311500001920000036;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0311500001920000036;Определение поставщика завершено;На выполнение работ по ремонтуавтодорогобщего пользования РеспубликиТатарстан;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ФИНАНСИРОВАНИЯ ПРОГРАММ ДОРОЖНЫХ РАБОТ""";16.09.2020;223 500 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0311500001920000036;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ФИНАНСИРОВАНИЯ ПРОГРАММ ДОРОЖНЫХ РАБОТ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОСТЫ И ВОДООТВОДНЫЕ СООРУЖЕНИЯ""";1 - Победитель;222 382 500,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЛГА-АВТОДОР""";2 - Второй номер;222 953 125,00;;;1659098536;;;
№ 0311200024920000256;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0311200024920000256;Определение поставщика завершено;На выполнение работ по ремонтуавтодорогобщего пользования РеспубликиТатарстан;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ГЛАВНОЕ УПРАВЛЕНИЕ СОДЕРЖАНИЯ И РАЗВИТИЯ ДОРОЖНО-ТРАНСПОРТНОГО КОМПЛЕКСАТАТАРСТАНАПРИ МИНИСТЕРСТВЕ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА РЕСПУБЛИКИТАТАРСТАН""";16.09.2020;42 307 930,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0311200024920000256;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ГЛАВНОЕ УПРАВЛЕНИЕ СОДЕРЖАНИЯ И РАЗВИТИЯ ДОРОЖНО-ТРАНСПОРТНОГО КОМПЛЕКСА ТАТАРСТАНА ПРИ МИНИСТЕРСТВЕ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА РЕСПУБЛИКИ ТАТАРСТАН""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЛГА-АВТОДОР""";1 - Победитель;42 096 390,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЗАНЬДОРСТРОЙ""";2 - Второй номер;42 250 000,00;;;1615004844;;;
№ 0111300025020000032;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0111300025020000032;Определение поставщика завершено;«Выполнение работ по организации пешеходных коммуникаций, в том числе тротуаров в с. Новый Кырлай Арского муниципального района РТ»;ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ АРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИТАТАРСТАН;16.09.2020;1 979 550,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0111300025020000032;ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ АРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦДОРСТРОЙ""";1 - Победитель;1 959 754,50;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БЛАГОУСТРОЙСТВО И СОДЕРЖАНИЕ ТЕРРИТОРИЙ""";2 - Второй номер;1 969 652,25;;;1655366103;;;
№ 0111300013020000050;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0111300013020000050;Определение поставщика завершено;Ямочный ремонтдорогв с.Тихоново по ул. Коммунистическая, Шишкина, Тойминская, Лесная;ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МЕНДЕЛЕЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИТАТАРСТАН;15.09.2020;353 577,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0111300013020000050;ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ ТИХОНОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ МЕНДЕЛЕЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УРАЛСТРОЙГАЗ""";1 - Победитель;350 041,22;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМУ-21""";2 - Второй номер;351 809,11;;;1618002443;;;
№ 0311200024920000255;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0311200024920000255;Определение поставщика завершено;Выполнение  проектно-изыскательских работ по капитальному ремонтудорогобщего пользования РеспубликиТатарстан;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ГЛАВНОЕ УПРАВЛЕНИЕ СОДЕРЖАНИЯ И РАЗВИТИЯ ДОРОЖНО-ТРАНСПОРТНОГО КОМПЛЕКСАТАТАРСТАНАПРИ МИНИСТЕРСТВЕ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА РЕСПУБЛИКИТАТАРСТАН""";14.09.2020;4 656 312,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0311200024920000255;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ГЛАВНОЕ УПРАВЛЕНИЕ СОДЕРЖАНИЯ И РАЗВИТИЯ ДОРОЖНО-ТРАНСПОРТНОГО КОМПЛЕКСА ТАТАРСТАНА ПРИ МИНИСТЕРСТВЕ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА РЕСПУБЛИКИ ТАТАРСТАН""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ИНСТИТУТ ПО ПРОЕКТИРОВАНИЮ ОБЪЕКТОВ ДОРОЖНОГО ХОЗЯЙСТВА РЕСПУБЛИКИ ТАТАРСТАН""";1 - Победитель;4 651 656,00;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ РЕСПУБЛИКИ ТАТАРСТАН ""ГОЛОВНАЯ ТЕРРИТОРИАЛЬНАЯ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКАЯ НАУЧНО-ПРОИЗВОДСТВЕННАЯ ФИРМА ""ТАТИНВЕСТГРАЖДАНПРОЕКТ""";2 - Второй номер;4 656 312,00;;;1660059080;;;
№ 0111300052320000093;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0111300052320000093;Определение поставщика завершено;Организация пешеходных коммуникаций, в том числе тротуаров  в д. Маняуз  Агерзинского сельского поселения   Азнакаевского муниципального района;ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ АЗНАКАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИТАТАРСТАН;14.09.2020;1 475 313,11 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0111300052320000093;ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ АЗНАКАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ПРОСТОР""";;1 475 313,11;;;1643014918;;;
№ 0111300039720000074;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0111300039720000074;Определение поставщика завершено;Право заключения муниципального контракта на выполнение работ по ремонтудорогив д.Азьмушкино ул.Ш.Усманова Азьмушкинского сельского поселения Тукаевского муниципального района РеспубликиТатарстан;ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ ТУКАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИТАТАРСТАН;11.09.2020;1 015 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0111300039720000074;ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ АЗЬМУШКИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ТУКАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН;Загиров Р. Р.;1 - Победитель;771 400,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЬЕР-СЕРВИС""";2 - Второй номер;776 475,00;;;Да;;;
№ 0111300039720000073;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0111300039720000073;Определение поставщика завершено;Право заключения муниципального контракта на выполнение работ по ремонтудорогв п. Опушка (ул. Лесная, отрезокдорогимежду ул. Лесная и ул. Речная) Малошильнинского сельского поселения Тукаевского муниципального района РеспубликиТатарстан;ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ ТУКАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИТАТАРСТАН;11.09.2020;874 187,29 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0111300039720000073;ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МАЛОШИЛЬНИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ТУКАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕГИОН-НЧ""";;874 187,29;;;1650363966;;;
