Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0109300021320000015;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0109300021320000015;Определение поставщика завершено;Капитальный ремонт дворовой территории многоквартирного дома № 24 по ул. Терешковой г.Саранскав рамках реализации муниципальной программы «Формирование современной городской среды в городском округеСаранскв 2018-2024 годах»;АДМИНИСТРАЦИЯ ЛЕНИНСКОГО РАЙОНА ГОРОДСКОГО ОКРУГАСАРАНСК;05.10.2020;1 314 994,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0109300021320000015;АДМИНИСТРАЦИЯ ЛЕНИНСКОГО РАЙОНА ГОРОДСКОГО ОКРУГА САРАНСК;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМСТРОЙ""";1 - Победитель;1 242 669,33;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХСТРОЙСОЮЗ С""";2 - Второй номер;1 249 244,30;;;1327025661;;;
№ 0109300021320000014;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0109300021320000014;Определение поставщика завершено;Капитальный ремонт дворовой территории многоквартирного дома № 95 по ул. Коммунистическая г.Саранскав рамках реализации муниципальной программы «Формирование современной городской среды в городском округеСаранскв 2018-2024 годах»;АДМИНИСТРАЦИЯ ЛЕНИНСКОГО РАЙОНА ГОРОДСКОГО ОКРУГАСАРАНСК;05.10.2020;2 287 513,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0109300021320000014;АДМИНИСТРАЦИЯ ЛЕНИНСКОГО РАЙОНА ГОРОДСКОГО ОКРУГА САРАНСК;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМСТРОЙ""";1 - Победитель;2 161 699,73;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХСТРОЙСОЮЗ С""";2 - Второй номер;2 173 137,30;;;1327025661;;;
№ 0309300032120000010;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0309300032120000010;Определение поставщика завершено;Выполнение работ по объекту капитального строительства: «Комплексная застройка многоэтажными жилыми домами на участке между ул. Волгоградская и автомобильнойдорогойна с. Кочкурово (в районе реки Тавла) г.Саранска.Проект застройки четвертого микрорайона. Детский сад»;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГАСАРАНСК""ГОРОДСКАЯ СЛУЖБА ЗАКАЗЧИКА ПО КАПИТАЛЬНОМУ СТРОИТЕЛЬСТВУ""";30.09.2020;33 273 628,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0309300032120000010;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА САРАНСК ""ГОРОДСКАЯ СЛУЖБА ЗАКАЗЧИКА ПО КАПИТАЛЬНОМУ СТРОИТЕЛЬСТВУ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТРАНС-СЕВЕР""";;33 273 628,00;;;6617006973;;;
№ 0348100006020000052;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0348100006020000052;Определение поставщика завершено;"Установка стационарного электрического освещения на пешеходном переходе и автобусных остановках: км 265+960 – км 266+450; локальных пересечениях и примыканиях: км 265+150 – км 265+360, км 265+360 – км 265+660, км 265+660 – км 265+960 автомобильнойдорогиобщего пользования федерального значения Р-158 Нижний Новгород – Арзамас –Саранск– Исса – Пенза – Саратов, Республика Мордовия";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА - НИЖНИЙ НОВГОРОД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";29.09.2020;3 184 750,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0348100006020000052;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА - НИЖНИЙ НОВГОРОД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;Принято решение о признании только одного участника закупки, подавшего заявку на участие в электронном аукционе, его участником. По результатам рассмотрения заявки единственного участника, данная заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. (п. 3 ч.2 ст. 71);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕГАПОЛИС-СТРОЙ""";;3 184 750,00;;;;;;
№ 0803300209920000065;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0803300209920000065;Определение поставщика завершено;Ремонт автомобильнойдорогик Кужникскому естественному мостуТабасаранскогорайона РД;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА ЕДИНОГО ЗАКАЗЧИКА"" МУНИЦИПАЛЬНОГО РАЙОНА ""ТАБАСАРАНСКИЙРАЙОН"" РЕСПУБЛИКИ ДАГЕСТАН";25.09.2020;1 175 130,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0803300209920000065;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА ЕДИНОГО ЗАКАЗЧИКА"" МУНИЦИПАЛЬНОГО РАЙОНА ""ТАБАСАРАНСКИЙ РАЙОН"" РЕСПУБЛИКИ ДАГЕСТАН";Гюлов Т. Г.;1 - Победитель;1 163 379,30;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕРМЕС""";2 - Второй номер;1 169 254,95;;;ГЮЛОВ Т. Г.;;;
№ 0803300209920000063;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0803300209920000063;Определение поставщика завершено;Капитальный ремонт автомобильнойдорогипо ул. Западная в с. ДюбекТабасаранскогор-на РД;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА ЕДИНОГО ЗАКАЗЧИКА"" МУНИЦИПАЛЬНОГО РАЙОНА ""ТАБАСАРАНСКИЙРАЙОН"" РЕСПУБЛИКИ ДАГЕСТАН";25.09.2020;2 628 050,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0803300209920000063;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА ЕДИНОГО ЗАКАЗЧИКА"" МУНИЦИПАЛЬНОГО РАЙОНА ""ТАБАСАРАНСКИЙ РАЙОН"" РЕСПУБЛИКИ ДАГЕСТАН";Гюлов Т. Г.;1 - Победитель;2 614 909,75;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДАРСТРОЙ""";2 - Второй номер;2 628 049,99;;;ГЮЛОВ Т. Г.;;;
№ 0803300209920000062;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0803300209920000062;Определение поставщика завершено;Капитальный ремонт автомобильнойдорогипо ул. Конторская в с. ДюбекТабасаранскогор-на РД;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА ЕДИНОГО ЗАКАЗЧИКА"" МУНИЦИПАЛЬНОГО РАЙОНА ""ТАБАСАРАНСКИЙРАЙОН"" РЕСПУБЛИКИ ДАГЕСТАН";25.09.2020;2 628 050,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0803300209920000062;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА ЕДИНОГО ЗАКАЗЧИКА"" МУНИЦИПАЛЬНОГО РАЙОНА ""ТАБАСАРАНСКИЙ РАЙОН"" РЕСПУБЛИКИ ДАГЕСТАН";;В течение десяти минут после начала проведения электронного аукциона ни один из его участников не подал предложение о цене контракта (ч.20 ст.68 44-ФЗ). По результатам рассмотрения вторых частей заявок принято решение о соответствии требованиям, установленным документацией об электронном аукционе, двух и более вторых частей заявок.;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДАРСТРОЙ""";1 - Победитель;2 628 050,00;;;0533017953;;;
№ 0803300209920000061;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0803300209920000061;Определение поставщика завершено;Продолжение ремонта автомобильнойдорогипо ул. Ленина в с. СиртычТабасаранскогорайона;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА ЕДИНОГО ЗАКАЗЧИКА"" МУНИЦИПАЛЬНОГО РАЙОНА ""ТАБАСАРАНСКИЙРАЙОН"" РЕСПУБЛИКИ ДАГЕСТАН";25.09.2020;3 000 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0803300209920000061;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА ЕДИНОГО ЗАКАЗЧИКА"" МУНИЦИПАЛЬНОГО РАЙОНА ""ТАБАСАРАНСКИЙ РАЙОН"" РЕСПУБЛИКИ ДАГЕСТАН";Гюлов Т. Г.;1 - Победитель;2 850 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕРМЕС""";2 - Второй номер;2 865 000,00;;;ГЮЛОВ Т. Г.;;;
№ 0309300012320000123;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0309300012320000123;Определение поставщика завершено;Ямочный ремонт в г.о.Саранск;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГАСАРАНСК""ДИРЕКЦИЯ КОММУНАЛЬНОГО ХОЗЯЙСТВА И БЛАГОУСТРОЙСТВА""";24.09.2020;9 999 912,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0309300012320000123;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА САРАНСК ""ДИРЕКЦИЯ КОММУНАЛЬНОГО ХОЗЯЙСТВА И БЛАГОУСТРОЙСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАПО-ТРАНС""";;9 999 912,00;;;1328903647;;;
№ 0309300012320000121;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0309300012320000121;Определение поставщика завершено;Содержаниеавтодорог, улиц и  благоустройство объектов инфраструктуры в Юго-Западной части г.о.Саранск;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГАСАРАНСК""ДИРЕКЦИЯ КОММУНАЛЬНОГО ХОЗЯЙСТВА И БЛАГОУСТРОЙСТВА""";22.09.2020;19 113 334,69 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0309300012320000121;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА САРАНСК ""ДИРЕКЦИЯ КОММУНАЛЬНОГО ХОЗЯЙСТВА И БЛАГОУСТРОЙСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"МУНИЦИПАЛЬНОЕ ПРЕДПРИЯТИЕ ГОРОДСКОГО ОКРУГА САРАНСК ""ЗЕЛЕНОЕ ХОЗЯЙСТВО""";;19 113 334,69;;;1325026571;;;
№ 0311100007220000127;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0311100007220000127;Определение поставщика завершено;РемонтавтомобильнойдорогиР-178Саранск- Сурское - Ульяновск на участке км 207+000- км 219+060, Ульяновская область (дополнительные работы);"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГВОЛГО-ВЯТСКОГО РЕГИОНА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";17.09.2020;2 851 200,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0311100007220000127;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ВОЛГО-ВЯТСКОГО РЕГИОНА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОРИНЖИНИРИНГ""";;2 851 200,00;;;6325057547;;;
№ 0309200000220000133;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0309200000220000133;Определение поставщика завершено;Капитальный ремонтавтодорогиг.Саранск- с.Кочкурово - гр.Пензенской обл. на участках км 13+520 - км 13+700, км 14+000 - км 17+000 в Октябрьском районе г.о.СаранскРеспублики Мордовия;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГРЕСПУБЛИКИ МОРДОВИЯ""";14.09.2020;96 261 921,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0309200000220000133;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ РЕСПУБЛИКИ МОРДОВИЯ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОРДОВДОРСТРОЙ""";;96 261 921,00;;;1327156382;;;
№ 0309200000220000132;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0309200000220000132;Определение поставщика отменено;Выполнение работ по содержанию автомобильныхдорогобщего пользования регионального или межмуниципального значения Республики Мордовия и искусственных сооружений на них (Лямбирский муниципальный район и Октябрьский район г.о.Саранск);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГРЕСПУБЛИКИ МОРДОВИЯ""";14.09.2020;24 157 699,00 ₽;;;;;;;;;;;;;;
№ 0309200000220000131;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0309200000220000131;Определение поставщика отменено;Выполнение работ по содержанию автомобильныхдорогобщего пользования регионального или межмуниципального значения Республики Мордовия и искусственных сооружений на них (Рузаевский муниципальный район и Октябрьский район г.о.Саранск);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГРЕСПУБЛИКИ МОРДОВИЯ""";14.09.2020;137 266 123,00 ₽;;;;;;;;;;;;;;
№ 0309200000220000118;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0309200000220000118;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогобщего пользования регионального или межмуниципального значения Республики Мордовия и искусственных сооружений на них (Кочкуровский муниципальный район и Октябрьский район г.о.Саранск);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГРЕСПУБЛИКИ МОРДОВИЯ""";09.09.2020;109 084 581,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0309200000220000118;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ РЕСПУБЛИКИ МОРДОВИЯ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОРДОВДОРСТРОЙ""";;109 084 581,00;;;1327156382;;;
№ 0309200000220000115;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0309200000220000115;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогобщего пользования регионального или межмуниципального значения Республики Мордовия и искусственных сооружений на них (Лямбирский муниципальный район и Октябрьский район г.о.Саранск);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГРЕСПУБЛИКИ МОРДОВИЯ""";08.09.2020;37 919 308,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0309200000220000115;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ РЕСПУБЛИКИ МОРДОВИЯ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОРДОВАВТОДОР""";;37 919 308,00;;;1326215613;;;
№ 0309300012320000113;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0309300012320000113;Определение поставщика завершено;Ремонтавтодорогипо ул. Докучаева в районе Ленинского парка г.Саранска;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГАСАРАНСК""ДИРЕКЦИЯ КОММУНАЛЬНОГО ХОЗЯЙСТВА И БЛАГОУСТРОЙСТВА""";08.09.2020;1 675 736,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0309300012320000113;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА САРАНСК ""ДИРЕКЦИЯ КОММУНАЛЬНОГО ХОЗЯЙСТВА И БЛАГОУСТРОЙСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТРАНС-СЕВЕР""";;1 675 736,00;;;6617006973;;;
№ 0348100006020000049;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0348100006020000049;Определение поставщика завершено;Проведение проектных и изыскательских работ по объекту: Капитальный ремонт мостового перехода через овраг Татарский км 23+446 автомобильнойдорогиР-178Саранск-Сурское-Ульяновск, Республика Мордовия;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА - НИЖНИЙ НОВГОРОД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";08.09.2020;3 864 155,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0348100006020000049;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА - НИЖНИЙ НОВГОРОД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОСТПРОЕКТ""";1 - Победитель;3 864 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАЛЫЕ МОСТЫ И ТРУБЫ""";2 - Второй номер;3 400 000,00;;;3661040030;;;
№ 0309200000220000112;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0309200000220000112;Определение поставщика завершено;"Ямочный ремонт асфальтобетонного покрытия на участке автомобильнойдороги""Подъезд к г.Саранскуот а/д ""Урал"" - с. Новая Карьга км 5+500 - км 6+600 в Краснослободском муниципальном районе Республики Мордовия";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГРЕСПУБЛИКИ МОРДОВИЯ""";03.09.2020;1 850 568,48 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0309200000220000112;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ РЕСПУБЛИКИ МОРДОВИЯ""";Ефимов А. Г.;1 - Победитель;1 243 275,58;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОРДОВАВТОДОР""";2 - Второй номер;1 280 122,70;;;Да;;;
№ 0355100004520000098;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0355100004520000098;Определение поставщика завершено;Подготовка проектной документации и выполнение инженерных изысканий «Капитальный ремонт автомобильнойдорогиР-158 Нижний Новгород - Арзамас –Саранск- Исса - Пенза - Саратов на участке км 425+000 - км 440+000, Пензенская область»;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";20.08.2020;15 515 728,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0355100004520000098;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВМС ИНЖИНИРИНГ""";1 - Победитель;14 750 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕРМПРОЕКТИЗЫСКАНИЯ""";2 - Второй номер;9 100 000,00;;;7717663406;;;
№ 0309200000220000106;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0309200000220000106;Определение поставщика завершено;Капитальный ремонт объекта: Мост через ручей Гремячий на км 13+470 автомобильнойдороги89 ОП РЗ Р 89 К-11 г.Саранск- с. Кочкурово - гр. Пензенской обл. в Октябрьском районе городского округаСаранск, Республика Мордовия;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГРЕСПУБЛИКИ МОРДОВИЯ""";13.08.2020;19 405 948,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0309200000220000106;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ РЕСПУБЛИКИ МОРДОВИЯ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРАНД СТРОЙ""";1 - Победитель;16 980 204,50;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""МОСТОСТРОЙ""";2 - Второй номер;17 077 234,24;;;6319698704;;;
№ 0309300012320000109;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0309300012320000109;Определение поставщика завершено;Ремонтавтодорогипо ул. Пушкина от ул. Веселовского до бульвара Цаплина в г.о.Саранск;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГАСАРАНСК""ДИРЕКЦИЯ КОММУНАЛЬНОГО ХОЗЯЙСТВА И БЛАГОУСТРОЙСТВА""";12.08.2020;22 410 784,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0309300012320000109;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА САРАНСК ""ДИРЕКЦИЯ КОММУНАЛЬНОГО ХОЗЯЙСТВА И БЛАГОУСТРОЙСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАПО-ТРАНС""";;22 410 784,00;;;1328903647;;;
