Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0600600013420000010;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0600600013420000010;Определение поставщика завершено;Выполнение работ по модернизации наружного освещения Лососинского шоссе, г.Петрозаводск(поставка и монтаж опор наружного освещения);МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕПЕТРОЗАВОДСКИЕЭНЕРГЕТИЧЕСКИЕ СИСТЕМЫ;10.08.2020;2 885 095,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0600600013420000010;МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ПЕТРОЗАВОДСКИЕ ЭНЕРГЕТИЧЕСКИЕ СИСТЕМЫ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВК-ХОЛДИНГ""";1 - Победитель;2 336 926,96;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГОМОСТ СЕВЕРО-ЗАПАД""";2 - Второй номер;2 351 352,44;;;1001284188;;;
№ 0806300011820000345;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0806300011820000345;Определение поставщика завершено;Выполнение работ по ремонту тротуаров с восстановлением газонов вдольавтодорогиул. Московской (от пр. Первомайского до д. № 3 по ул. Московской) в г.Петрозаводске;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕПЕТРОЗАВОДСКОГОГОРОДСКОГО ОКРУГА ""ПЕТРОСНАБ""";07.08.2020;16 800 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0806300011820000345;АДМИНИСТРАЦИЯ ПЕТРОЗАВОДСКОГО ГОРОДСКОГО ОКРУГА;;;;;;;;;;;;
№ 0306200005120000050;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306200005120000050;Определение поставщика завершено;Реконструкция ул. Куйбышева от пр. Ленина до наб. Варкауса в г.Петрозаводске, 0,8 км;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ КАРЕЛИЯ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГРЕСПУБЛИКИ КАРЕЛИЯ""";05.08.2020;492 893 994,09 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306200005120000050;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ КАРЕЛИЯ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ РЕСПУБЛИКИ КАРЕЛИЯ""";;;;;;;;;;;;
№ 0806300011820000342;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0806300011820000342;Определение поставщика завершено;На выполнение работ по установке светофорных объектов типа Т.7 на территорииПетрозаводскогогородского округа;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕПЕТРОЗАВОДСКОГОГОРОДСКОГО ОКРУГА ""ПЕТРОСНАБ""";05.08.2020;6 672 804,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0806300011820000342;АДМИНИСТРАЦИЯ ПЕТРОЗАВОДСКОГО ГОРОДСКОГО ОКРУГА;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОНЕГО-ДОРЗНАК""";;6 672 804,00;;;1001322517;;;
№ 0600600013420000009;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0600600013420000009;Определение поставщика завершено;Выполнение работ по модернизации наружного освещения ул. Гвардейская, г.Петрозаводск(поставка и монтаж опор наружного освещения);МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕПЕТРОЗАВОДСКИЕЭНЕРГЕТИЧЕСКИЕ СИСТЕМЫ;31.07.2020;2 327 870,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0600600013420000009;МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ПЕТРОЗАВОДСКИЕ ЭНЕРГЕТИЧЕСКИЕ СИСТЕМЫ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВК-ХОЛДИНГ""";1 - Победитель;2 025 247,30;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГОМОСТ СЕВЕРО-ЗАПАД""";2 - Второй номер;2 036 886,65;;;1001284188;;;
№ 32009366951;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009366951;Закупка отменена;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 3626/ОАЭ-ДЖВ/20 на право заключения договоров оказания услуг по уборке вокзальных комплексов;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";30.07.2020;;;;;;;;;;;;;;;
№ 0306100000420000066;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306100000420000066;Определение поставщика отменено;"Содержание действующей сети автомобильныхдорогобщего пользования федерального значения (устройство защитных слоев, слоев износа и поверхностной обработки). Устройство защитных слоёв на автомобильнойдорогеР-21 ""Кола"" Санкт-Петербург -Петрозаводск- Мурманск - Печенга - граница с Королевством Норвегия на участке км 1051- км 1071, Республика Карелия";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";24.07.2020;186 233 776,00 ₽;;;;;;;;;;;;;;
№ 0306100000420000065;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306100000420000065;Определение поставщика завершено;"Ремонт автомобильнойдорогиР-21 ""Кола"" Санкт-Петербург -Петрозаводск- Мурманск - Печенга - граница с Королевством Норвегия на участке км 1225 - км 1248, Мурманская область; ремонт автомобильнойдорогиР-21 ""Кола"" Санкт-Петербург -Петрозаводск- Мурманск - Печенга - граница с Королевством Норвегия на участке км 1390 - км 1408, Мурманская область; ремонт автомобильнойдорогиА-119 Вологда - Медвежьегорск - автомобильнаядорогаР-21 ""Кола"" на участке км 502 - км 532, Республика Карелия";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";21.07.2020;1 482 337 908,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000065;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";В согласовании отказано;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВАД""";;;;;;;
№ 0806300011820000309;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0806300011820000309;Определение поставщика завершено;"Выполнение работ по установке светофорных объектов и обустройству иных недостающих элементов на территорииПетрозаводскогогородского округа: на пересечении пр. Карла Маркса – Пушкинская ул. – Фаддеевская ул.; на пешеходном переходе на ул. Древлянка в районе пересечения с Берёзовой аллеей – I этап.";"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕПЕТРОЗАВОДСКОГОГОРОДСКОГО ОКРУГА ""ПЕТРОСНАБ""";20.07.2020;4 115 638,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0806300011820000309;АДМИНИСТРАЦИЯ ПЕТРОЗАВОДСКОГО ГОРОДСКОГО ОКРУГА;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОНЕГО-ДОРЗНАК""";1 - Победитель;3 106 210,81;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЛЕВАЛА""";2 - Второй номер;3 311 992,71;;;1001322517;;;
№ 0306100000420000063;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306100000420000063;Определение поставщика завершено;Разработка проектной документации на капитальный ремонт автомобильнойдорогиА-215 Лодейное Поле - Вытегра - Прокшино - Плесецк - Брин-Наволок, подъезд к г.Петрозаводскуна участке км 132 - км 147, Республика Карелия;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";17.07.2020;18 932 500,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000063;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИЙ ИНСТИТУТ ""СЕВЕРНАЯ МАГИСТРАЛЬ""";1 - Победитель;17 865 000,00;НИКИТИН ВЯЧЕСЛАВ ВЯЧЕСЛАВОВИЧ-;2 - Второй номер;11 500 000,00;;;7811506175;;;
№ 0306100000420000062;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306100000420000062;Определение поставщика завершено;"Разработка проектной документации на капитальный ремонт автомобильнойдорогиР-21 ""Кола"" Санкт-Петербург -Петрозаводск- Мурманск - Печенга - граница с Королевством Норвегия на участке км 436 - км 446, Республика Карелия";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";17.07.2020;12 567 083,33 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000062;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕОМАКИНФО""";1 - Победитель;3 795 259,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС ГРУПП""";2 - Второй номер;11 800 000,00;;;7817302347;;;
№ 0306100000420000061;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306100000420000061;Определение поставщика завершено;"Разработка проектной документации на капитальный ремонт автомобильнойдорогиР-21 ""Кола"" Санкт-Петербург -Петрозаводск-Мурманск - Печенга - граница с Королевством Норвегия на участке км 446 - км 461, Республика Карелия";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";17.07.2020;20 192 700,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000061;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС ГРУПП""";1 - Победитель;19 100 000,00;НИКИТИН ВЯЧЕСЛАВ ВЯЧЕСЛАВОВИЧ-;2 - Второй номер;13 800 000,00;;;1001257547;;;
№ 0806300011820000305;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0806300011820000305;Определение поставщика завершено;выполнение работ по устройству пешеходной дорожки вдоль Лососинского шоссе;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕПЕТРОЗАВОДСКОГОГОРОДСКОГО ОКРУГА ""ПЕТРОСНАБ""";17.07.2020;1 359 530,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0806300011820000305;АДМИНИСТРАЦИЯ ПЕТРОЗАВОДСКОГО ГОРОДСКОГО ОКРУГА;Арутюнян С. А.;1 - Победитель;1 069 322,64;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬФАДОРСТРОЙ""";2 - Второй номер;1 076 120,29;;;Да;;;
№ 0306100000420000060;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306100000420000060;Определение поставщика завершено;"Содержание действующей сети автомобильныхдорогобщего пользования федерального значения. Ликвидация деформаций и повреждений дорожного покрытия автомобильнойдорогиА-215 Лодейное Поле - Вытегра - Прокшино - Плесецк - Брин-Наволок, подъезд к г.Петрозаводскуна участке км 42+926 км 146+717, Республика Карелия; автомобильнойдорогиПодъезд к г. Североморск на участке км 0+000- км 13+517, Мурманская область.";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";10.07.2020;60 000 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000060;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЮЗ""";1 - Победитель;49 500 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХНОСТРОЙ""";2 - Второй номер;49 800 000,00;;;7825114241;;;
№ 0306100000420000059;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306100000420000059;Определение поставщика завершено;"Оказание услуг по содержанию искусственных сооружений на действующей сети автомобильныхдорогобщего пользования федерального значения на 2020-2022 годы. Содержание искусственных сооружений на участках автомобильнойдорогиР-21 ""Кола"" Санкт-Петербург -Петрозаводск- Мурманск - Печенга - граница с Королевством Норвегия на участках км 0+000 - км 35+716 (подъезд к г. Беломорск), км 0+000 - км 13+378 (подъезд к г. Кемь), Республика Карелия";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";10.07.2020;4 392 782,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000059;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОМОБИЛЬНЫЕ ДОРОГИ И МОСТЫ""";1 - Победитель;3 909 575,98;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРМОСТСТРОЙ""";2 - Второй номер;3 931 539,89;;;1001062509;;;
№ 0806300011820000293;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0806300011820000293;Определение поставщика завершено;Выполнение работ по укладке асфальтобетонного покрытия ярмарочной площадки по адресу: Республика Карелия, г.Петрозаводск, в районе пр. Октябрьского, кадастровый номер 10:01:0090103:547;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕПЕТРОЗАВОДСКОГОГОРОДСКОГО ОКРУГА ""ПЕТРОСНАБ""";10.07.2020;9 418 375,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0806300011820000293;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ПЕТРОЗАВОДСКОГО ГОРОДСКОГО ОКРУГА ""ПЕТРОСНАБ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОДРЯДЧИК""";1 - Победитель;7 063 781,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕММОНТАЖСТРОЙ""";2 - Второй номер;7 063 781,00;;;1001328406;;;
№ 0806300011820000283;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0806300011820000283;Определение поставщика завершено;Выполнение работ по устройству дополнительных сетей освещения на Шуйском шоссе на участке от ул. Заводской до Пряжинского шоссе в г.Петрозаводске(2 этап);"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕПЕТРОЗАВОДСКОГОГОРОДСКОГО ОКРУГА ""ПЕТРОСНАБ""";06.07.2020;943 807,36 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0806300011820000283;АДМИНИСТРАЦИЯ ПЕТРОЗАВОДСКОГО ГОРОДСКОГО ОКРУГА;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ФИРМА ""ПРОМСВЕТ""";;943 807,36;;;5262046636;;;
№ 32009285874;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009285874;Закупка завершена;Открытый аукцион в электронной форме № 3181/ОАЭ-ДЖВ/20 на право заключения договора оказания услуг организации и предоставления комплекса услуг посетителям бизнес-залов на железнодорожных вокзалах Ленинградский, Московский,Петрозаводск, Волгоград, Сочи,Павелецкий, Иваново, Уфа, Нижний Новгород и зала повышенной комфортности на вокзале Волгоград;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";30.06.2020;342 030 607,20 ₽;;;;;;;;;;;;;;
№ 32009283999;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009283999;Закупка завершена;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 3139/ОАЭ-ОКТ/20 на право заключения договора оказания услуг по комплексной уборке помещений и территорий и дезинфекции контактных поверхностей на объектах;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";30.06.2020;;;;;;;;;;;;;;;
№ 32009282451;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009282451;Закупка завершена;Открытый конкурс в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства № 4118/ОКЭ-АО «РЖДстрой»/2020/Д на право заключения договора для выполнения комплекса строительно-монтажных работ на объекте «Мурманск -Петрозаводск, строительство  вторых железнодорожных путей общего пользования. Реконструкция станции Беломорск  Октябрьской железнойдороги».;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РЖДСТРОЙ""";30.06.2020;147 131 208,00 ₽;;;;;;;;;;;;;;
№ 0372100009920000066;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0372100009920000066;Определение поставщика завершено;Лот № 69: Осуществление строительного контроля, оказание услуг по техническим испытаниям и анализам, в том числе услуг по техническому инспектированию, услуг по технической проверке и анализу при выполнении работ по устройству искусственного электроосвещения на автомобильнойдорогеР-21 «Кола» Санкт-Петербург –Петрозаводск– Мурманск – Печенга – граница с Королевством Норвегия на участке км 66+436 – км 80+126, Ленинградская область (1 этап);"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""СЕВЕРО-ЗАПАД"" ИМЕНИ Н.В. СМИРНОВА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";29.06.2020;2 204 677,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0372100009920000066;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХ ДОРОГ ""СЕВЕРО-ЗАПАД"" ИМЕНИ Н.В. СМИРНОВА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка, заявка соответствует требованиям. Конкурс в электронной форме признан несостоявшимся (ч. 16 ст. 54.4 Закона № 44-ФЗ);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКОЛЭНД""";;2 200 000,00;;;7810829462;;;
№ 32009279172;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009279172;Закупка завершена;Поставка сухого пайка ИРП (индивидуальный рацион питания)  для нуждПетрозаводскогоотряда филиала ФГП ВО ЖДТ России на Октябрьской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";29.06.2020;51 300,00 ₽;;;;;;;;;;;;;;
№ 32009269353;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009269353;Закупка завершена;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 2982/ОАЭ-ЦСС/20 на право заключения договора выполнения работ по уборке остатков от демонтажа воздушной линии связиПетрозаводскогорегионального центра связи;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";25.06.2020;577 956,00 ₽;;;;;;;;;;;;;;
№ 0306100000420000058;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306100000420000058;Определение поставщика завершено;"Проведениеработ в целях государственной регистрацииправ на объекты недвижимости дорожногохозяйства федеральной собственности.АвтомобильнаядорогаА-119 Вологда -Медвежьегорск - автомобильнаядорогаР-21 ""Кола""; АвтомобильнаядорогаА-215 Лодейное Поле - Вытегра - Прокшино- Плесецк - Брин-Наволок, подъезд к г.Петрозаводску";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";23.06.2020;6 529 223,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000058;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛГЕОКОМ""";1 - Победитель;4 000 000,00;Конерва Антон Викторович-;2 - Второй номер;2 475 000,00;;;1001261198;;;
№ 0306300054620000013;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306300054620000013;Определение поставщика завершено;выполнение работ по ремонту асфальтобетонного покрытия по адресу: г.Петрозаводск, ул. Льва Толстого д. 36;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАРЕЛИЯ ""ЦЕНТР ПАЛЛИАТИВНОЙ МЕДИЦИНСКОЙ ПОМОЩИ""";22.06.2020;2 000 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306300054620000013;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАРЕЛИЯ ""ЦЕНТР ПАЛЛИАТИВНОЙ МЕДИЦИНСКОЙ ПОМОЩИ""";Бегларян В. Г.;1 - Победитель;1 410 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОДРЯДЧИК""";2 - Второй номер;1 420 000,00;;;Да;;;
