Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0321500001620000038;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321500001620000038;Определение поставщика завершено;Выполнение работ по погружению стальных свай шпунтового ряда при ремонте моста через Правоегорлыкский канал на км 90+963 автомобильнойдорогиПреградное-Тахта-Ипатово в Ипатовском районеСтавропольскогокрая;"ФИЛИАЛ ""КРАЙАВТОМОСТ"" ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯСТАВРОПОЛЬСКОГОКРАЯ ""СТАВАВТОДОР"" (ФИЛИАЛ ""КРАЙАВТОМОСТ"" ГБУ СК ""СТАВАВТОДОР"")";09.07.2020;909 335,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0321500001620000038;"ФИЛИАЛ ""КРАЙАВТОМОСТ"" ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯ СТАВРОПОЛЬСКОГО КРАЯ ""СТАВАВТОДОР"" (ФИЛИАЛ ""КРАЙАВТОМОСТ"" ГБУ СК ""СТАВАВТОДОР"")";;;;;;;;;;;;
№ 0321500002020000056;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321500002020000056;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогобщего пользования районного значения и сооружений на них в Андроповском муниципальном районеСтавропольскогокрая в 2020 году;"АЛЕКСАНДРОВСКИЙ ФИЛИАЛ ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯСТАВРОПОЛЬСКОГОКРАЯ ""СТАВАВТОДОР"" (АЛЕКСАНРОВСКИЙ ФИЛИАЛ ГБУ СК ""СТАВАВТОДОР"")";09.07.2020;692 028,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0321500002020000056;"АЛЕКСАНДРОВСКИЙ ФИЛИАЛ ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯ СТАВРОПОЛЬСКОГО КРАЯ ""СТАВАВТОДОР"" (АЛЕКСАНРОВСКИЙ ФИЛИАЛ ГБУ СК ""СТАВАВТОДОР"")";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРСЕРВИС-СК""";;692 028,00;;;2635216831;;;
№ 0121300031720000051;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121300031720000051;Определение поставщика завершено;"выполнение подрядных работ по устройству остановочного павильона, тротуарной дорожки, ограждения безопасности и искусственных дорожных неровностей на а/д ""Преображенское-Томузловское"" отмыкание от автомобильнойдороги""Стародубское-Плаксейка-Преображенское"", являющейся собственностью Буденновского муниципального района, для обеспечения муниципальных нужд Буденновского муниципального района";АДМИНИСТРАЦИЯ БУДЕННОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСТАВРОПОЛЬСКОГОКРАЯ;08.07.2020;546 282,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121300031720000051;АДМИНИСТРАЦИЯ БУДЕННОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА СТАВРОПОЛЬСКОГО КРАЯ;Якубова С. И.;1 - Победитель;396 054,45;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИЗАЙН-СЕРВИС""";2 - Второй номер;398 785,86;;;Да;;;
№ 0121300031720000050;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121300031720000050;Определение поставщика завершено;"выполнение подрядных работ по устройству светофора Т-7 и искусственного освещения на а/д ""Преображенское-Томузловское"", отмыкание от автомобильнойдороги""Стародубское-Плаксейка-Преображенское"", являющейся собственностью Буденновского муниципального района, для обеспечения муниципальных нужд Буденновского муниципального района";АДМИНИСТРАЦИЯ БУДЕННОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСТАВРОПОЛЬСКОГОКРАЯ;08.07.2020;154 895,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121300031720000050;АДМИНИСТРАЦИЯ БУДЕННОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА СТАВРОПОЛЬСКОГО КРАЯ;Фисенко А. А.;1 - Победитель;152 571,56;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ БУДЕННОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ""СПЕЦИАЛИЗИРОВАННЫЙ КОМБИНАТ БУДЕННОВСКОГО РАЙОНА""";2 - Второй номер;153 346,04;;;Да;;;
№ 0321300001120000273;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321300001120000273;Определение поставщика завершено;Работы по ремонту внутриквартальных автомобильныхдорогобщего пользования местного значения, в том числе тротуаров, ливневых канализаций, въездов во внутриквартальные территории Ленинского района городаСтаврополя.;КОМИТЕТ МУНИЦИПАЛЬНОГО ЗАКАЗА И ТОРГОВЛИ АДМИНИСТРАЦИИ ГОРОДАСТАВРОПОЛЯ;03.07.2020;8 549 760,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0321300001120000273;АДМИНИСТРАЦИЯ ЛЕНИНСКОГО РАЙОНА ГОРОДА СТАВРОПОЛЯ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЧАС""";1 - Победитель;8 378 764,80;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТАВСТРОЙТРАСТ""";2 - Второй номер;8 421 513,60;;;2634809420;;;
№ 0121200004720000817;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121200004720000817;Определение поставщика завершено;"Выполнение работ по восстановлению автономного освещения на км 9+500 и км 12+250 автомобильнойдороги""Обход г. Новоалександровска""";КОМИТЕТСТАВРОПОЛЬСКОГОКРАЯ ПО ГОСУДАРСТВЕННЫМ ЗАКУПКАМ;02.07.2020;9 406 992,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121200004720000817;"ТРУНОВСКИЙ ФИЛИАЛ ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯ СТАВРОПОЛЬСКОГО КРАЯ ""СТАВАВТОДОР"" (ТРУНОВСКИЙ ФИЛИАЛ ГБУ СК ""СТАВАВТОДОР"")";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭВЕРЕСТ""";1 - Победитель;5 866 042,24;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТАВРОПОЛЬ ДОР ПРОЕКТ""";2 - Второй номер;5 913 077,20;;;2614800235;;;
№ 0321500001720000066;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321500001720000066;Определение поставщика завершено;Поставка инертных материалов (смесь песчано гравийная фракции 0-40) для выполнения работ по ремонту и содержанию автомобильныхдорогв Петровском районеСтавропольскогокрая;"ИПАТОВСКИЙ ФИЛИАЛ ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯСТАВРОПОЛЬСКОГОКРАЯ ""СТАВАВТОДОР"" (ИПАТОВСКИЙ ФИЛИАЛ ГБУ СК ""СТАВАТОДОР"")";02.07.2020;2 445 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0321500001720000066;"ИПАТОВСКИЙ ФИЛИАЛ ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯ СТАВРОПОЛЬСКОГО КРАЯ ""СТАВАВТОДОР"" (ИПАТОВСКИЙ ФИЛИАЛ ГБУ СК ""СТАВАТОДОР"")";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕМЕНТТРАНСЛОГИСТИК""";1 - Победитель;1 210 275,00;Котло сергей владимирович -.;2 - Второй номер;1 222 500,00;;;2636216256;;;
№ 0121600003820000123;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121600003820000123;Определение поставщика завершено;Выполнение работ по ремонту тротуара по улице Гагарина села Раздольного Новоалександровского городского округаСтавропольскогокрая;АДМИНИСТРАЦИЯ НОВОАЛЕКСАНДРОВСКОГО ГОРОДСКОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;30.06.2020;476 950,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121600003820000123;РАЗДОЛЬНЕНСКИЙ ТЕРРИТОРИАЛЬНЫЙ ОТДЕЛ АДМИНИСТРАЦИИ НОВОАЛЕКСАНДРОВСКОГО ГОРОДСКОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДВИЖЕНИЕ""";1 - Победитель;393 475,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ФИРМА ""ГАЛС""";2 - Второй номер;395 860,25;;;2615004370;;;
№ 0121200004720000813;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121200004720000813;Определение поставщика завершено;Ремонт автомобильнойдорогиобщего пользования местного значения по ул. Веселая Роща п. Новый Маяк Новоселицкого района;КОМИТЕТСТАВРОПОЛЬСКОГОКРАЯ ПО ГОСУДАРСТВЕННЫМ ЗАКУПКАМ;30.06.2020;1 501 386,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121200004720000813;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ НОВОМАЯКСКОГО СЕЛЬСОВЕТА НОВОСЕЛИЦКОГО РАЙОНА СТАВРОПОЛЬСКОГО КРАЯ;Власов сергей анатольевич -.;1 - Победитель;1 291 191,96;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМПАНИЯ ""ЛИДЕРДОРСТРОЙ""";2 - Второй номер;1 381 275,12;;;Да;;;
№ 0842200002120000132;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0842200002120000132;Определение поставщика завершено;Ремонтдорогместного значения муниципального районаСтавропольскийСамарской области;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ САМАРСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫМИДОРОГАМИСАМАРСКОЙ ОБЛАСТИ""";29.06.2020;54 929 779,62 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0842200002120000132;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА СТАВРОПОЛЬСКИЙ САМАРСКОЙ ОБЛАСТИ;;По результатам рассмотрения вторых частей заявок принято решение о соответствии указанным требованиям только одной второй части заявки на участие в нем (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САМАРАСТРОЙАЛЬЯНС""";;48 612 854,92;;;6318031604;;;
№ 0321500001720000064;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321500001720000064;Определение поставщика завершено;Выполнение работ по ремонту искусственных сооружений на автомобильныхдорогахИпатовского районаСтавропольскогокрая;"ИПАТОВСКИЙ ФИЛИАЛ ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯСТАВРОПОЛЬСКОГОКРАЯ ""СТАВАВТОДОР"" (ИПАТОВСКИЙ ФИЛИАЛ ГБУ СК ""СТАВАТОДОР"")";29.06.2020;928 852,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0321500001720000064;"ИПАТОВСКИЙ ФИЛИАЛ ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯ СТАВРОПОЛЬСКОГО КРАЯ ""СТАВАВТОДОР"" (ИПАТОВСКИЙ ФИЛИАЛ ГБУ СК ""СТАВАТОДОР"")";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГИДРО-С""";;928 852,00;;;2610020403;;;
№ 0321300206620000041;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321300206620000041;Определение поставщика завершено;Профилирование автомобильныхдорогс гравийным покрытием с добавлением нового материала на территории села Отказного Советского городского округаСтавропольскогокрая;"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО КОМПЛЕКСНОМУ ОБСЛУЖИВАНИЮ УЧРЕЖДЕНИЙ ОБРАЗОВАНИЯ СОВЕТСКОГО ГОРОДСКОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ""";29.06.2020;412 571,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0321300206620000041;ТЕРРИТОРИАЛЬНЫЙ ОТДЕЛ АДМИНИСТРАЦИИ СОВЕТСКОГО ГОРОДСКОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ В СЕЛЕ ОТКАЗНОМ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАРСЕЛЬ И КОМПАНИЯ""";1 - Победитель;280 000,00;Хромогина Л. В.;2 - Второй номер;285 799,40;;;2625038900;;;
№ 0121600003820000119;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121600003820000119;Определение поставщика завершено;Выполнение работ по ремонту тротуаров по переулку Тургенева в городе Новоалександровске;АДМИНИСТРАЦИЯ НОВОАЛЕКСАНДРОВСКОГО ГОРОДСКОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;26.06.2020;509 274,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121600003820000119;ТЕРРИТОРИАЛЬНЫЙ ОТДЕЛ Г. НОВОАЛЕКСАНДРОВСКА АДМИНИСТРАЦИИ НОВОАЛЕКСАНДРОВСКОГО ГОРОДСКОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДВИЖЕНИЕ""";1 - Победитель;501 633,00;Сикетин М. Г.;2 - Второй номер;501 633,00;;;2615004370;;;
№ 0821600002220000101;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0821600002220000101;Определение поставщика завершено;Выполнение работ по ремонту автомобильнойдороги«с. Татарка - х. Верхнеегорлыкский»;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ЦЕНТРАЛИЗАЦИИ ЗАКУПОК ШПАКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСТАВРОПОЛЬСКОГОКРАЯ""";26.06.2020;53 675 332,18 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0821600002220000101;АДМИНИСТРАЦИЯ ШПАКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА СТАВРОПОЛЬСКОГО КРАЯ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БЛЕСК""";1 - Победитель;45 087 279,06;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТМ-СТРОЙ""";2 - Второй номер;45 355 655,72;;;2631011054;;;
№ 0121600003820000117;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121600003820000117;Определение поставщика завершено;Выполнение работ по ямочному ремонту автомобильныхдорогна территории города Новоалександровска;АДМИНИСТРАЦИЯ НОВОАЛЕКСАНДРОВСКОГО ГОРОДСКОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;26.06.2020;5 190 875,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121600003820000117;ТЕРРИТОРИАЛЬНЫЙ ОТДЕЛ Г. НОВОАЛЕКСАНДРОВСКА АДМИНИСТРАЦИИ НОВОАЛЕКСАНДРОВСКОГО ГОРОДСКОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНИК-3""";1 - Победитель;5 087 057,48;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДВИЖЕНИЕ""";2 - Второй номер;5 087 057,48;;;2635097493;;;
№ 0321500001620000028;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321500001620000028;Определение поставщика завершено;Поставка бетона по адресу Мост через ручей на км 74 + 402 автомобильнойдороги Ставрополь-Изобильный-Новоалександровск-Красногвардейское в Новоалександровском районеСтавропольскогокрая;"ФИЛИАЛ ""КРАЙАВТОМОСТ"" ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯСТАВРОПОЛЬСКОГОКРАЯ ""СТАВАВТОДОР"" (ФИЛИАЛ ""КРАЙАВТОМОСТ"" ГБУ СК ""СТАВАВТОДОР"")";26.06.2020;778 816,11 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0321500001620000028;"ФИЛИАЛ ""КРАЙАВТОМОСТ"" ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯ СТАВРОПОЛЬСКОГО КРАЯ ""СТАВАВТОДОР"" (ФИЛИАЛ ""КРАЙАВТОМОСТ"" ГБУ СК ""СТАВАВТОДОР"")";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Заболотская елена владимировна -.;;778 816,11;;;Да;;;
№ 0121300017220000024;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121300017220000024;Определение поставщика завершено;Выполнение работ по ремонту автомобильнойдорогиАрзгир-Эдельбай по территории Арзгирского района для обеспечения муниципальных нужд;АДМИНИСТРАЦИЯ АРЗГИРСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСТАВРОПОЛЬСКОГОКРАЯ;25.06.2020;399 450,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121300017220000024;АДМИНИСТРАЦИЯ АРЗГИРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА СТАВРОПОЛЬСКОГО КРАЯ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДПМК ""АРЗГИРСКАЯ""";;399 450,00;;;2604004989;;;
№ 0121200004720000800;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121200004720000800;Определение поставщика завершено;... +595 автомобильнойдороги«Георгиевск – Новопавловск (в границахСтавропольскогокрая)»», на ...;КОМИТЕТСТАВРОПОЛЬСКОГОКРАЯ ПО ГОСУДАРСТВЕННЫМ ЗАКУПКАМ;25.06.2020;4 686 666,67 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121200004720000800;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ СТАВРОПОЛЬСКОГО КРАЯ ""ДИРЕКЦИЯ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАЦИОНАЛЬНАЯ АТТЕСТУЮЩАЯ ОРГАНИЗАЦИЯ""";1 - Победитель;3 819 633,43;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР ВЗРЫВОБЕЗОПАСНОСТИ""";2 - Второй номер;3 843 066,76;;;9715286700;;;
№ 0821500000520000014;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0821500000520000014;Определение поставщика завершено;На поставку программного обеспечения для проектирования;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСТАВРОПОЛЬСКОГОКРАЯ ""ДИРЕКЦИЯ АВТОМОБИЛЬНЫХДОРОГ""";25.06.2020;433 818,68 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0821500000520000014;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ СТАВРОПОЛЬСКОГО КРАЯ ""ДИРЕКЦИЯ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮГКОМСОФТ""";1 - Победитель;405 620,51;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНЖИНИРИНГОВЫЙ ЦЕНТР ""ИНФАРС""";2 - Второй номер;407 789,60;;;2635216535;;;
№ 0121200004720000799;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121200004720000799;Определение поставщика завершено;Проведение проектно-изыскательских работ на устройство пункта управления обеспечением транспортной безопасности объекта транспортной инфраструктуры «Мост через р. Дубовка км 16+532 наавтодорогеМихайловск - Казинка – Грачевка», на оснащение объекта транспортной инфраструктуры техническими средствами обеспечения транспортной безопасности и инженерными сооружениями обеспечения транспортной безопасности.;КОМИТЕТСТАВРОПОЛЬСКОГОКРАЯ ПО ГОСУДАРСТВЕННЫМ ЗАКУПКАМ;25.06.2020;3 631 333,33 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121200004720000799;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ СТАВРОПОЛЬСКОГО КРАЯ ""ДИРЕКЦИЯ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАЦИОНАЛЬНАЯ АТТЕСТУЮЩАЯ ОРГАНИЗАЦИЯ""";1 - Победитель;3 358 983,28;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР ВЗРЫВОБЕЗОПАСНОСТИ""";2 - Второй номер;3 377 139,95;;;9715286700;;;
№ 0321500001920000065;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321500001920000065;Определение поставщика завершено;поставка электротехнических товаров для нужд Труновского филиала ГБУ СК «Стававтодор»;"ТРУНОВСКИЙ ФИЛИАЛ ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯСТАВРОПОЛЬСКОГОКРАЯ ""СТАВАВТОДОР"" (ТРУНОВСКИЙ ФИЛИАЛ ГБУ СК ""СТАВАВТОДОР"")";25.06.2020;1 754 595,54 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0321500001920000065;"ТРУНОВСКИЙ ФИЛИАЛ ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯ СТАВРОПОЛЬСКОГО КРАЯ ""СТАВАВТОДОР"" (ТРУНОВСКИЙ ФИЛИАЛ ГБУ СК ""СТАВАВТОДОР"")";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАМЕД-ТРЕЙД""";1 - Победитель;1 324 718,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЖС-ЭНЕРГО""";2 - Второй номер;1 333 491,02;;;6161080424;;;
№ 0121200004720000797;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121200004720000797;Определение поставщика завершено;...  наавтодорогеРостов-на-Дону (от М-4 «Дон») –Ставрополь( ... в границахСтавропольскогокрая)», на оснащение ...;КОМИТЕТСТАВРОПОЛЬСКОГОКРАЯ ПО ГОСУДАРСТВЕННЫМ ЗАКУПКАМ;25.06.2020;3 586 666,67 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121200004720000797;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ СТАВРОПОЛЬСКОГО КРАЯ ""ДИРЕКЦИЯ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАЦИОНАЛЬНАЯ АТТЕСТУЮЩАЯ ОРГАНИЗАЦИЯ""";1 - Победитель;3 514 933,31;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР ВЗРЫВОБЕЗОПАСНОСТИ""";2 - Второй номер;3 532 866,65;;;9715286700;;;
№ 0321500001720000059;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321500001720000059;Определение поставщика завершено;"Поставка инертных материалов для выполнения работ по ремонту автомобильнойдороги""Преградное - Тахта- Ипатово"", км 22+400, км 32+400";"ИПАТОВСКИЙ ФИЛИАЛ ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯСТАВРОПОЛЬСКОГОКРАЯ ""СТАВАВТОДОР"" (ИПАТОВСКИЙ ФИЛИАЛ ГБУ СК ""СТАВАТОДОР"")";25.06.2020;2 773 204,12 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0321500001720000059;"ИПАТОВСКИЙ ФИЛИАЛ ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯ СТАВРОПОЛЬСКОГО КРАЯ ""СТАВАВТОДОР"" (ИПАТОВСКИЙ ФИЛИАЛ ГБУ СК ""СТАВАТОДОР"")";Вяткин иван савельевич -.;1 - Победитель;2 703 873,97;Котло сергей владимирович -.;2 - Второй номер;2 703 873,97;;;Да;;;
