Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0172300008020000036;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0172300008020000036;Определение поставщика завершено;Выполнение работ по текущему (ямочному) ремонту набивных покрытий и покрытий из плитки на внутриквартальных территориях МО г. Колпино;МЕСТНАЯ АДМИНИСТРАЦИЯ ВНУТРИГОРОДСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯСАНКТ-ПЕТЕРБУРГАГОРОДА КОЛПИНО;03.09.2020;506 669,81 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0172300008020000036;МЕСТНАЯ АДМИНИСТРАЦИЯ ВНУТРИГОРОДСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ САНКТ-ПЕТЕРБУРГА ГОРОДА КОЛПИНО;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Киричкова Т. В.;;5 683,32;;;Да;;;
№ 32009462317;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009462317;Закупка завершена;Оказание услуг для предоставления материально-технической базы на проведение периодической проверки с огнестрельным оружием 133 работников Бологовского отряда филиала ФГП ВО ЖДТ России на Октябрьской железнойдорогев г.Санкт-Петербурге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";03.09.2020;199 500,00 ₽;;;;;;;;;;;;;;
№ 0172200002520000206;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0172200002520000206;Определение поставщика завершено;"Выполнение работ по ремонту объекта ""Московское шоссе от Колпинского шоссе до поворота к ТК ""Лента"" (3-й Бадаевский проезд)"" (завершение работ) для нуждСанкт-Петербурга";КОМИТЕТ ПО ГОСУДАРСТВЕННОМУ ЗАКАЗУСАНКТ-ПЕТЕРБУРГА;03.09.2020;53 329 998,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0172200002520000206;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ТРАНСПОРТНОГО СТРОИТЕЛЬСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГСТ""";1 - Победитель;51 730 098,06;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ОРИОН ПЛЮС""";2 - Второй номер;53 063 348,01;;;7838331211;;;
№ 0372100009920000078;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0372100009920000078;Определение поставщика завершено;"Лот № 84: Выполнение работ по капитальному ремонту искусственных сооружений на действующей сети автомобильныхдорогобщего пользования федерального значения: Капитальный ремонт моста через реку Унтерниска на км 47+313 автомобильнойдорогиА-181 ""Скандинавия""Санкт-Петербург– Выборг - граница с Финляндской Республикой, на участке Выборг - Светогорск, подъезд к МАПП ""Светогорск"", Ленинградская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""СЕВЕРО-ЗАПАД"" ИМЕНИ Н.В. СМИРНОВА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";03.09.2020;143 042 331,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0372100009920000078;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХ ДОРОГ ""СЕВЕРО-ЗАПАД"" ИМЕНИ Н.В. СМИРНОВА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ""БАЛТИЙСКИЙ БЕРЕГ""";1 - Победитель;143 042 331,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФЕНИКС""";2 - Второй номер;143 042 331,00;;;7840357665;;;
№ 0172300005620000019;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0172300005620000019;Определение поставщика завершено;Выполнение работ по ремонту асфальтового покрытия на территории МО Южно-Приморский в 2020 г.;МЕСТНАЯ АДМИНИСТРАЦИЯ ВНУТРИГОРОДСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯСАНКТ-ПЕТЕРБУРГАМУНИЦИПАЛЬНЫЙ ОКРУГ ЮЖНО-ПРИМОРСКИЙ;02.09.2020;486 573,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0172300005620000019;МЕСТНАЯ АДМИНИСТРАЦИЯ ВНУТРИГОРОДСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ САНКТ-ПЕТЕРБУРГА МУНИЦИПАЛЬНЫЙ ОКРУГ ЮЖНО-ПРИМОРСКИЙ;Севикян А. Г.;1 - Победитель;398 778,55;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОЛАН""";2 - Второй номер;401 454,70;;;Да;;;
№ 0372200067820000035;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372200067820000035;Определение поставщика завершено;Оказание услуг по содержанию завершенных строительством объектов до передачи эксплуатирующим организациям. ЛОТ 8 для нуждСанкт-Петербурга;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ТРАНСПОРТНОГО СТРОИТЕЛЬСТВА""";02.09.2020;28 000 353,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0372200067820000035;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ТРАНСПОРТНОГО СТРОИТЕЛЬСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КЛИНИНГ ТРЕЙД""";1 - Победитель;27 720 350,06;"ЛЕНИНГРАДСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ПРИОЗЕРСКОЕ ДОРОЖНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ""";2 - Второй номер;27 860 351,83;;;7805757967;;;
№ 0372200067820000034;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372200067820000034;Определение поставщика завершено;Оказание услуг по содержанию завершенных строительством объектов до передачи эксплуатирующим организациям. ЛОТ 10 для нуждСанкт-Петербурга;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ТРАНСПОРТНОГО СТРОИТЕЛЬСТВА""";02.09.2020;38 675 484,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0372200067820000034;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ТРАНСПОРТНОГО СТРОИТЕЛЬСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КЛИНИНГ ТРЕЙД""";1 - Победитель;32 034 425,92;"ЛЕНИНГРАДСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ПРИОЗЕРСКОЕ ДОРОЖНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ""";2 - Второй номер;33 227 803,34;;;7805757967;;;
№ 0372200067820000031;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372200067820000031;Определение поставщика завершено;Оказание услуг по содержанию завершенных строительством объектов до передачи эксплуатирующим организациям. ЛОТ 9 для нуждСанкт-Петербурга;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ТРАНСПОРТНОГО СТРОИТЕЛЬСТВА""";02.09.2020;15 147 297,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0372200067820000031;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ТРАНСПОРТНОГО СТРОИТЕЛЬСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КЛИНИНГ ТРЕЙД""";1 - Победитель;14 995 824,62;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНИК СПБ""";2 - Второй номер;14 995 824,62;;;7805757967;;;
№ 0372200002420000125;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372200002420000125;Определение поставщика завершено;"Выполнение работ по текущему ремонту тротуара (замена покрытия) на входе в здание СПб ГБУ ""КЦСОН Красносельского района"", по адресу:Санкт-Петербург, г. Красное Село, ул. Освобождения, д.21, литера А";"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ КРАСНОСЕЛЬСКОГО РАЙОНА""";02.09.2020;22 812,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0372200002420000125;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ КРАСНОСЕЛЬСКОГО РАЙОНА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПУШРЕМСТРОЙ""";;22 812,00;;;7806299815;;;
№ 0172200002920000112;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0172200002920000112;Определение поставщика завершено;Выполнение работ по ремонту асфальтобетонного покрытия вокруг здания администрации Пушкинского районаСанкт-Петербургапо адресу:Санкт-Петербург, г. Пушкин, Октябрьский бульвар, д. 24.;АДМИНИСТРАЦИЯ ПУШКИНСКОГО РАЙОНАСАНКТ-ПЕТЕРБУРГА;02.09.2020;443 076,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0172200002920000112;АДМИНИСТРАЦИЯ ПУШКИНСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОАД-21""";1 - Победитель;400 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОГРЕСС""";2 - Второй номер;420 000,00;;;7811734573;;;
№ 0372200260020000056;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0372200260020000056;Определение поставщика завершено;Выполнение работ по устранению выявленных недостатков на объектах, завершенных строительством: Инженерная подготовка территории по адресу: Шувалово-Озерки, квартал 9 (наружное освещение, благоустройство межлотовых пространств и внутриквартальные проезды), ПИР, СМР;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФОНД КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА И РЕКОНСТРУКЦИИ""";01.09.2020;5 834 229,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0372200260020000056;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФОНД КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА И РЕКОНСТРУКЦИИ""";;По окончании срока подачи заявок подана только одна заявка, заявка соответствует требованиям. Конкурс в электронной форме признан несостоявшимся (ч. 16 ст. 54.4 Закона № 44-ФЗ);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОРД ЭЛЕКТРО КОМПАНИ""";;5 834 229,00;;;7810072052;;;
№ 0372200260020000055;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0372200260020000055;Определение поставщика завершено;Выполнение работ по устранению выявленных недостатков на объектах, завершенных строительством:Инженерно-транспортное обеспечение ЮЗПЧ, III - этап (этап 2);"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФОНД КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА И РЕКОНСТРУКЦИИ""";01.09.2020;14 283 323,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0372200260020000055;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФОНД КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА И РЕКОНСТРУКЦИИ""";;По окончании срока подачи заявок подана только одна заявка, заявка соответствует требованиям. Конкурс в электронной форме признан несостоявшимся (ч. 16 ст. 54.4 Закона № 44-ФЗ);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОРД ЭЛЕКТРО КОМПАНИ""";;14 283 323,00;;;7810072052;;;
№ 0372200047220000041;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372200047220000041;Определение поставщика завершено;Текущее содержание кладбищ. Ремонт дорожного покрытия;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СПЕЦИАЛИЗИРОВАННАЯ СЛУЖБАСАНКТ-ПЕТЕРБУРГАПО ВОПРОСАМ ПОХОРОННОГО ДЕЛА""";01.09.2020;1 000 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0372200047220000041;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СПЕЦИАЛИЗИРОВАННАЯ СЛУЖБА САНКТ-ПЕТЕРБУРГА ПО ВОПРОСАМ ПОХОРОННОГО ДЕЛА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОЦЕОЛА""";1 - Победитель;740 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОАД-21""";2 - Второй номер;750 000,00;;;7810423014;;;
№ 0306100000420000072;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306100000420000072;Определение поставщика завершено;Разработка проектной документации на капитальный ремонт автомобильнойдорогиА-215 Лодейное Поле - Вытегра - Прокшино - Плесецк - Брин-Наволок, подъезд к г. Петрозаводску на участке км 43 - км 58, Республика Карелия;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИСАНКТ-ПЕТЕРБУРГ- МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";01.09.2020;19 145 820,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000072;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМДОРСНАБ-ЗАПАД""";1 - Победитель;5 600 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИЙ ИНСТИТУТ ""СЕВЕРНАЯ МАГИСТРАЛЬ""";2 - Второй номер;19 145 820,00;;;6732181571;;;
№ 32009452779;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009452779;Закупка завершена;Открытый конкурс среди субъектов малого и среднего предпринимательства в электронной форме № 482/ОКЭ-ЦДПО/20 на право заключения договора оказание услуг по комплексной уборке пассажирских обустройств Октябрьской дирекции пассажирских обустройств на объектах скоростного хода участка Москва – Чудово (Московского, Бологовского иСанкт-Петербургскогорегиональных участков);"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";01.09.2020;169 155 623,70 ₽;;;;;;;;;;;;;;
№ 0172200002520000200;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0172200002520000200;Определение поставщика завершено;"Выполнение работ по капитальному ремонту объекта ""Ул. Булавского"" для нуждСанкт-Петербурга";КОМИТЕТ ПО ГОСУДАРСТВЕННОМУ ЗАКАЗУСАНКТ-ПЕТЕРБУРГА;27.08.2020;77 811 832,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0172200002520000200;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ТРАНСПОРТНОГО СТРОИТЕЛЬСТВА""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТРЕСТ""";1 - Победитель;71 975 944,60;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГСТ""";2 - Второй номер;76 644 654,52;;;7840008449;;;
№ 0172200002520000198;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0172200002520000198;Определение поставщика завершено;Выполнение работ по капитальному ремонту объекта «АвтомобильнаядорогаМ-20 «Санкт-Петербург– Киев» 1 этап. Выполнение шумозащитных мероприятий» для нуждСанкт-Петербурга;КОМИТЕТ ПО ГОСУДАРСТВЕННОМУ ЗАКАЗУСАНКТ-ПЕТЕРБУРГА;27.08.2020;161 958 635,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0172200002520000198;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ТРАНСПОРТНОГО СТРОИТЕЛЬСТВА""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТРЕСТ""";1 - Победитель;128 757 114,62;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНО-ПРОИЗВОДСТВЕННАЯ КОМПАНИЯ ""ЗЕЛЕНЫЙ ГОРОД""";2 - Второй номер;130 376 700,98;;;7840008449;;;
№ 0172300002220000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0172300002220000006;Определение поставщика завершено;Выполнение работ по ремонту асфальтобетонного покрытия картами внутриквартальных территорий МО Правобережный;МЕСТНАЯ АДМИНИСТРАЦИЯ ВНУТРИГОРОДСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯСАНКТ-ПЕТЕРБУРГАМУНИЦИПАЛЬНЫЙ ОКРУГ ПРАВОБЕРЕЖНЫЙ;27.08.2020;1 614 825,55 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0172300002220000006;МЕСТНАЯ АДМИНИСТРАЦИЯ ВНУТРИГОРОДСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ САНКТ-ПЕТЕРБУРГА МУНИЦИПАЛЬНЫЙ ОКРУГ ПРАВОБЕРЕЖНЫЙ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАКСИМУС""";1 - Победитель;1 338 511,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕЛИКАН СТРОЙ""";2 - Второй номер;1 346 585,87;;;7811741637;;;
№ 0336100012520000101;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0336100012520000101;Определение поставщика завершено;Капитальный ремонт моста через реку Волхов на км 524+351 (левый) автомобильнойдорогиМ-10 «Россия» Москва – Тверь – Великий Новгород –Санкт-Петербург, Новгородская область. Этап 1;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";27.08.2020;1 148 493 244,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0336100012520000101;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНССТРОЙМЕХАНИЗАЦИЯ""";1 - Победитель;1 130 691 598,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬМАКОРГРУП""";2 - Второй номер;1 136 434 064,94;;;7715568411;;;
№ 0372100009920000077;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0372100009920000077;Определение поставщика завершено;Лот № 78: Выполнение работ по подготовке документации по планировке территории объекта: «Участок автомобильнойдорогиА-181 «Скандинавия»Санкт-Петербург- Выборг - граница с Финляндской Республикой, «Магистральная», на участке км 94+700 – км 122+300,  Ленинградская область» в рамках расходов на подготовку документации по планировке территории и обоснования инвестиций в целях создания объектов капитального строительства федеральной собственности;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""СЕВЕРО-ЗАПАД"" ИМЕНИ Н.В. СМИРНОВА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";27.08.2020;13 800 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0372100009920000077;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХ ДОРОГ ""СЕВЕРО-ЗАПАД"" ИМЕНИ Н.В. СМИРНОВА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕРРАРЕСУРС""";1 - Победитель;13 350 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНСТИТУТ ГРАДОСТРОИТЕЛЬНОГО ПЛАНИРОВАНИЯ И ПРОЕКТИРОВАНИЯ""";2 - Второй номер;7 800 000,00;;;7810695353;;;
№ 0372200047220000040;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372200047220000040;Определение поставщика завершено;Выполнение работ по капитальному ремонтудорогна Северном кладбище;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СПЕЦИАЛИЗИРОВАННАЯ СЛУЖБАСАНКТ-ПЕТЕРБУРГАПО ВОПРОСАМ ПОХОРОННОГО ДЕЛА""";26.08.2020;7 489 119,24 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0372200047220000040;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СПЕЦИАЛИЗИРОВАННАЯ СЛУЖБА САНКТ-ПЕТЕРБУРГА ПО ВОПРОСАМ ПОХОРОННОГО ДЕЛА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙИНВЕСТМО""";1 - Победитель;6 515 515,55;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГРУППА КОМПАНИЙ ""ОМЕГА""";2 - Второй номер;6 552 979,32;;;7814299304;;;
