Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0163200000320006124;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0163200000320006124;Определение поставщика завершено;"(1164-аэф/у) Оказание транспортных услуг для нужд СОГБУ ""Смоленскавтодор""";ГЛАВНОЕ УПРАВЛЕНИЕСМОЛЕНСКОЙОБЛАСТИ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ;21.09.2020;5 000 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0163200000320006124;"СМОЛЕНСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ОБЛАСТНЫХ АВТОМОБИЛЬНЫХ ДОРОГ""";Старовойтов С. В.;1 - Победитель;3,69;Комаров М. А.;2 - Второй номер;3,71;;;Да;;;
№ 0318300165720000671;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0318300165720000671;Определение поставщика завершено;Устройство тротуара по ул. Мира от дома № 19 до ул. Заводская в ст. Крепостная;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СЕВЕРСКИЙ РАЙОН;18.09.2020;865 376,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0318300165720000671;АДМИНИСТРАЦИЯ СМОЛЕНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ СЕВЕРСКОГО РАЙОНА;Говорухин максим андреевич -.;1 - Победитель;640 261,96;Лукьянов алексей олегович -.;2 - Второй номер;644 588,84;;;Да;;;
№ 0163300021420000048;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0163300021420000048;Определение поставщика завершено;Ремонт улично-дорожной сети Духовщинского городского поселения Духовщинского районаСмоленскойобласти;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ДУХОВЩИНСКИЙ РАЙОН""СМОЛЕНСКОЙОБЛАСТИ";18.09.2020;205 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0163300021420000048;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ДУХОВЩИНСКИЙ РАЙОН"" СМОЛЕНСКОЙ ОБЛАСТИ";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Василенков А. П.;;205 000,00;;;Да;;;
№ 0163200000320006104;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0163200000320006104;Определение поставщика завершено;-(3339-аэф/т) Поставка профнастила для нужд СОГБУ «Смоленскавтодор»;ГЛАВНОЕ УПРАВЛЕНИЕСМОЛЕНСКОЙОБЛАСТИ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ;18.09.2020;923 890,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0163200000320006104;"СМОЛЕНСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ОБЛАСТНЫХ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРУППА МЕТАРУС""";1 - Победитель;818 378,95;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКТИВ-ИНВЕСТ""";2 - Второй номер;822 998,40;;;7719450273;;;
№ 0163200000320006103;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0163200000320006103;Определение поставщика завершено;"-(3340-аэф/т) Поставка электроматериалов для Рославльского филиала СОГБУ ""Смоленскавтодор""";ГЛАВНОЕ УПРАВЛЕНИЕСМОЛЕНСКОЙОБЛАСТИ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ;18.09.2020;22 897,91 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0163200000320006103;"СМОЛЕНСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ОБЛАСТНЫХ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИСЕВЕН""";1 - Победитель;20 951,58;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОКОЛСТРОЙ""";2 - Второй номер;21 066,07;;;6732042218;;;
№ 32009505105;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009505105;Закупка завершена;Конкурс в электронной форме на право заключения Договора на оказание услуг по проведению лабораторных испытаний дорожно-строительных материалов, применяемых на объектах Государственной компании «Российские автомобильныедороги» вСмоленскойи Московской областях на автомобильнойдорогеМ-1 «Беларусь» на участке км 33 - км 84, Московская область. III пусковой комплекс  (I, II, III этапы реконструкции)(участниками которого могут являться только субъекты малого и среднего предпринимательства);"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ИНЖИНИРИНГ""";18.09.2020;14 989 510,62 ₽;;;;;;;;;;;;;;
№ 0163300047520000013;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0163300047520000013;Определение поставщика завершено;Выполнение работ по ремонту проезжей части автомобильнойдорогипо ул. Некрасова в пгт. Красный, Краснинского района,Смоленскойобласти;"ОТДЕЛ ГОРОДСКОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""КРАСНИНСКИЙ РАЙОН""СМОЛЕНСКОЙОБЛАСТИ";17.09.2020;650 668,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0163300047520000013;"ОТДЕЛ ГОРОДСКОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""КРАСНИНСКИЙ РАЙОН"" СМОЛЕНСКОЙ ОБЛАСТИ";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРСЕНАЛ""";;647 415,46;;;6732053989;;;
№ 0163300023820000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0163300023820000006;Определение поставщика завершено;Ремонт автомобильныхдорогобщего пользования местного значения на территории Третьяковского сельского поселения Духовщинского районаСмоленскойобласти;АДМИНИСТРАЦИЯ ТРЕТЬЯКОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ДУХОВЩИНСКОГО РАЙОНАСМОЛЕНСКОЙОБЛАСТИ;17.09.2020;2 674 932,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0163300023820000006;АДМИНИСТРАЦИЯ ТРЕТЬЯКОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ДУХОВЩИНСКОГО РАЙОНА СМОЛЕНСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ""СТРОЙСЕРВИСМОНТАЖ""";1 - Победитель;2 527 809,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРСЕНАЛ""";2 - Второй номер;2 541 184,02;;;6732105919;;;
№ 0163300023820000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0163300023820000005;Определение поставщика завершено;Ремонт автомобильныхдорогобщего пользования местного значения на территории Третьяковского сельского поселения Духовщинского районаСмоленскойобласти;АДМИНИСТРАЦИЯ ТРЕТЬЯКОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ДУХОВЩИНСКОГО РАЙОНАСМОЛЕНСКОЙОБЛАСТИ;17.09.2020;1 348 694,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0163300023820000005;АДМИНИСТРАЦИЯ ТРЕТЬЯКОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ДУХОВЩИНСКОГО РАЙОНА СМОЛЕНСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ""СТРОЙСЕРВИСМОНТАЖ""";1 - Победитель;1 288 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРСЕНАЛ""";2 - Второй номер;1 294 746,24;;;6732105919;;;
№ 0163200000320006051;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0163200000320006051;Определение поставщика завершено;(1108-аэф/у) Оказание услуг по аренде транспортного средства с экипажем;ГЛАВНОЕ УПРАВЛЕНИЕСМОЛЕНСКОЙОБЛАСТИ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ;16.09.2020;120 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0163200000320006051;"СМОЛЕНСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ОБЛАСТНЫХ АВТОМОБИЛЬНЫХ ДОРОГ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Рублева Е. А.;;120 000,00;;;Да;;;
№ 0163200000320006050;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0163200000320006050;Определение поставщика завершено;"(1106-аэф/у) Оказание услуг по обновлению  неисключительных прав на ""Автоматизированные системы управления природоохранной деятельностью""";ГЛАВНОЕ УПРАВЛЕНИЕСМОЛЕНСКОЙОБЛАСТИ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ;16.09.2020;186 554,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0163200000320006050;"СМОЛЕНСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ОБЛАСТНЫХ АВТОМОБИЛЬНЫХ ДОРОГ""";;;;;;;;;;;;
№ 0163200000320006049;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0163200000320006049;Определение поставщика завершено;3272-аэф/т Поставка мастики гидроизоляционной битумно-резиновой, огнебиозащиты, очистителя монтажной пены;ГЛАВНОЕ УПРАВЛЕНИЕСМОЛЕНСКОЙОБЛАСТИ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ;16.09.2020;16 748,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0163200000320006049;"СМОЛЕНСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ОБЛАСТНЫХ АВТОМОБИЛЬНЫХ ДОРОГ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗЕНИТ""";;16 748,00;;;6732177906;;;
№ 0163300029420001092;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0163300029420001092;Определение поставщика завершено;"Капитальный ремонт улицы Николаева (участок от пр. Гагарина до ул. Багратиона) в Ленинском районе г.Смоленска(в рамках реализации национального проекта ""Безопасные и качественные автомобильныедороги""). Дорожные устройства (светофорное регулирование).";АДМИНИСТРАЦИЯ ГОРОДАСМОЛЕНСКА;16.09.2020;3 488 920,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0163300029420001092;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СТРОИТЕЛЬ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОРПОРАЦИЯ СТРОЙИНДУСТРИЯ""";;3 488 920,00;;;6732050113;;;
№ 0163200000320006031;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0163200000320006031;Определение поставщика завершено;3365-аэф/т Поставка метизов для дорожного ограждения барьерного типа;ГЛАВНОЕ УПРАВЛЕНИЕСМОЛЕНСКОЙОБЛАСТИ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ;16.09.2020;23 388,90 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0163200000320006031;"СМОЛЕНСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ОБЛАСТНЫХ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТК-СТРОЙ""";1 - Победитель;23 271,96;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРЕПЕЖНЫЕ ИЗДЕЛИЯ""";2 - Второй номер;23 388,89;;;6731050946;;;
№ 0163200000320006030;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0163200000320006030;Определение поставщика завершено;3364-аэф/т Поставка технических газов;ГЛАВНОЕ УПРАВЛЕНИЕСМОЛЕНСКОЙОБЛАСТИ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ;16.09.2020;1 035 464,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0163200000320006030;"СМОЛЕНСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ОБЛАСТНЫХ АВТОМОБИЛЬНЫХ ДОРОГ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОГАЗ""";;1 035 464,00;;;6732057285;;;
№ 0163300035020000020;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0163300035020000020;Определение поставщика завершено;Работы по проведению ямочного ремонта асфальтобетонногопокрытиядорогв г. СафоновоСмоленскойобласти;"КОМИТЕТ ПО СТРОИТЕЛЬСТВУ И ЖИЛИЩНО-КОММУНАЛЬНОМУ ХОЗЯЙСТВУ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""САФОНОВСКИЙ РАЙОН""СМОЛЕНСКОЙОБЛАСТИ";15.09.2020;500 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0163300035020000020;"КОМИТЕТ ПО СТРОИТЕЛЬСТВУ И ЖИЛИЩНО-КОММУНАЛЬНОМУ ХОЗЯЙСТВУ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""САФОНОВСКИЙ РАЙОН"" СМОЛЕНСКОЙ ОБЛАСТИ";;;;;;;;;;;;
№ 0163200000320006014;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0163200000320006014;Определение поставщика завершено;3269-аэф/т Поставка пиломатериалов;ГЛАВНОЕ УПРАВЛЕНИЕСМОЛЕНСКОЙОБЛАСТИ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ;15.09.2020;19 793,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0163200000320006014;"СМОЛЕНСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ОБЛАСТНЫХ АВТОМОБИЛЬНЫХ ДОРОГ""";;;;;;;;;;;;
№ 0163200000320006013;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0163200000320006013;Определение поставщика завершено;3274-аэф/т Поставка оцинкованных изделий для крыш;ГЛАВНОЕ УПРАВЛЕНИЕСМОЛЕНСКОЙОБЛАСТИ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ;15.09.2020;79 880,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0163200000320006013;"СМОЛЕНСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ОБЛАСТНЫХ АВТОМОБИЛЬНЫХ ДОРОГ""";;;;;;;;;;;;
№ 0163300016720000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0163300016720000003;Определение поставщика завершено;Ремонт асфальтобетонного покрытия дорожного полотна ул.50 лет Победы с.Вязьма Брянская Вяземского районаСмоленскойобласти.;АДМИНИСТРАЦИЯ ВЯЗЬМА-БРЯНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ВЯЗЕМСКОГО РАЙОНАСМОЛЕНСКОЙОБЛАСТИ;15.09.2020;16 490 361,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0163300016720000003;АДМИНИСТРАЦИЯ ВЯЗЬМА-БРЯНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ВЯЗЕМСКОГО РАЙОНА СМОЛЕНСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАРАНТСТРОЙ""";1 - Победитель;14 000 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЯЖ""";2 - Второй номер;14 772 045,86;;;9701123487;;;
№ 0163300000320000008;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0163300000320000008;Определение поставщика завершено;Приобретение экскаватора-погрузчика АМКОДОР-702ЕМ или эквивалент;"ФИНАНСОВОЕ УПРАВЛЕНИЕ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""НОВОДУГИНСКИЙ РАЙОН""СМОЛЕНСКОЙОБЛАСТИ";14.09.2020;2 900 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0163300000320000008;АДМИНИСТРАЦИЯ НОВОДУГИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НОВОДУГИНСКОГО РАЙОНА СМОЛЕНСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОРИОНЪ""";1 - Победитель;2 827 500,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕРВИС-ТЕХНИКА""";2 - Второй номер;2 842 000,00;;;6732079680;;;
№ 0163300017720000234;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0163300017720000234;Определение поставщика завершено;Оказание услуг по обследованию, диагностике и паспортизации дорожных мостовых сооружений в г. РославльСмоленскойобласти;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""РОСЛАВЛЬСКИЙ РАЙОН""СМОЛЕНСКОЙОБЛАСТИ";14.09.2020;840 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0163300017720000234;"КОМИТЕТ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА,ЭНЕРГЕТИКИ,ДОРОГ И ТРАНСПОРТА АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""РОСЛАВЛЬСКИЙ РАЙОН"" СМОЛЕНСКОЙ ОБЛАСТИ";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР ДОРОЖНОГО ПРОЕКТИРОВАНИЯ""";1 - Победитель;670 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕКТР""";2 - Второй номер;835 000,00;;;3664217172;;;
№ 0163300025020000229;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0163300025020000229;Определение поставщика завершено;Выполнение работ по текущему ремонту дорожного полотна межпоселенческойавтодорогист. Семлево-д. Реброво Вяземского районаСмоленскойобласти;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВЯЗЕМСКИЙ РАЙОН""СМОЛЕНСКОЙОБЛАСТИ";11.09.2020;3 009 330,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0163300025020000229;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВЯЗЕМСКИЙ РАЙОН"" СМОЛЕНСКОЙ ОБЛАСТИ";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЯЖ""";1 - Победитель;2 255 395,50;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМПАНИЯ ФАВОРИТСТРОЙ""";2 - Второй номер;2 270 442,15;;;6722030703;;;
№ 0163300047420000033;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0163300047420000033;Определение поставщика завершено;Ремонт автомобильныхдорогобщего пользования местного значения по ул. Ленинградская набережная, ул. Матросова (от пересечения с ул. Строителей до пересечения с ул. Первомайская), ул. 26 Бакинских комиссаров ( от пересечения с ул. Ленинградская набережная до одностороннего дорожного участка) и пер. Глинки в г. ГагаринСмоленскойобласти;"УПРАВЛЕНИЕ ПО СТРОИТЕЛЬСТВУ И ЖИЛИЩНО-КОММУНАЛЬНОМУ ХОЗЯЙСТВУ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГАГАРИНСКИЙ РАЙОН""СМОЛЕНСКОЙОБЛАСТИ";11.09.2020;20 681 386,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0163300047420000033;"УПРАВЛЕНИЕ ПО СТРОИТЕЛЬСТВУ И ЖИЛИЩНО-КОММУНАЛЬНОМУ ХОЗЯЙСТВУ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГАГАРИНСКИЙ РАЙОН"" СМОЛЕНСКОЙ ОБЛАСТИ";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФЕНИКС""";;20 681 386,40;;;6722032789;;;
№ 32009486210;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009486210;Закупка завершена;Аренда транспортного средства с экипажем;"СМОЛЕНСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ОБЛАСТНЫХ АВТОМОБИЛЬНЫХДОРОГ""";11.09.2020;252 000,00 ₽;;;;;;;;;;;;;;
№ 32009486028;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009486028;Закупка завершена;Аренда транспортного средства с экипажем;"СМОЛЕНСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ОБЛАСТНЫХ АВТОМОБИЛЬНЫХДОРОГ""";11.09.2020;748 800,00 ₽;;;;;;;;;;;;;;
№ 0163200000320005972;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0163200000320005972;Определение поставщика завершено;3354-аэф/т Поставка стационарных комплексов фотовидеофиксации по контролю перекрестков и средней скорости;ГЛАВНОЕ УПРАВЛЕНИЕСМОЛЕНСКОЙОБЛАСТИ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ;11.09.2020;50 000 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0163200000320005972;"СМОЛЕНСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ОБЛАСТНЫХ АВТОМОБИЛЬНЫХ ДОРОГ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРСЕНАЛ 67""";;50 000 000,00;;;6732077490;;;
